Studentid,Attendance,Major,Questions,Score,Seniority,Texting,Grade
37831,69,Polsci,Rarely,64,Senior,Always,Pass
37832,56,Communication,Rarely,67,Senior,Always,Pass
37833,31,Stat,Rarely,53,Junior,Always,Pass
37834,89,Stat,Always,32,Freshman,Always,Fail
37835,38,Cs,Always,23,Junior,Always,Fail
37836,57,Stat,Always,6,Freshman,Always,Pass
37837,92,Polsci,Always,7,Sophomore,Always,Pass
37838,29,Stat,Rarely,83,Senior,Rarely,Pass
37839,95,Polsci,Always,52,Sophomore,Always,Pass
37840,92,Stat,Rarely,82,Freshman,Rarely,Pass
37841,9,Communication,Rarely,44,Senior,Rarely,Pass
37842,77,Polsci,Always,47,Junior,Always,Pass
37843,97,Cs,Always,79,Senior,Always,Pass
37844,60,Polsci,Rarely,13,Senior,Always,Fail
37845,75,Communication,Always,72,Senior,Always,Pass
37846,31,Polsci,Rarely,0,Freshman,Always,Fail
37847,79,Cs,Rarely,21,Senior,Always,Fail
37848,27,Stat,Rarely,42,Sophomore,Always,Fail
37849,14,Cs,Always,66,Senior,Always,Fail
37850,88,Stat,Rarely,54,Sophomore,Rarely,Fail
37851,20,Cs,Rarely,78,Freshman,Always,Pass
37852,11,Communication,Always,94,Freshman,Rarely,Fail
37853,44,Stat,Always,42,Freshman,Always,Fail
37854,93,Cs,Always,48,Senior,Rarely,Fail
37855,46,Stat,Rarely,53,Junior,Rarely,Pass
37856,80,Cs,Rarely,92,Junior,Rarely,Pass
37857,94,Communication,Rarely,74,Sophomore,Rarely,Pass
37858,70,Communication,Always,58,Senior,Always,Pass
37859,98,Cs,Rarely,17,Senior,Always,Fail
37860,66,Cs,Rarely,53,Freshman,Always,Pass
37861,94,Stat,Rarely,65,Senior,Always,Pass
37862,14,Communication,Always,59,Freshman,Always,Pass
37863,48,Stat,Always,3,Sophomore,Rarely,Fail
37864,3,Polsci,Always,84,Junior,Rarely,Pass
37865,82,Stat,Rarely,9,Junior,Rarely,Pass
37866,66,Cs,Rarely,98,Sophomore,Rarely,Pass
37867,9,Polsci,Always,42,Senior,Always,Pass
37868,75,Stat,Always,54,Junior,Always,Pass
37869,78,Cs,Rarely,59,Junior,Always,Fail
37870,56,Polsci,Rarely,91,Senior,Rarely,Pass
37871,7,Cs,Always,32,Freshman,Always,Fail
37872,29,Communication,Always,22,Senior,Rarely,Fail
37873,27,Stat,Rarely,63,Sophomore,Rarely,Pass
37874,8,Communication,Always,3,Sophomore,Always,Fail
37875,26,Polsci,Rarely,5,Junior,Always,Fail
37876,76,Cs,Always,14,Junior,Rarely,Fail
37877,76,Stat,Always,35,Senior,Rarely,Fail
37878,18,Cs,Rarely,75,Sophomore,Rarely,Pass
37879,13,Communication,Always,33,Senior,Always,Fail
37880,26,Communication,Always,27,Junior,Rarely,Fail
37881,50,Stat,Always,77,Junior,Always,Pass
37882,48,Cs,Rarely,22,Senior,Always,Fail
37883,58,Polsci,Rarely,80,Freshman,Rarely,Fail
37884,99,Polsci,Rarely,29,Junior,Always,Fail
37885,48,Stat,Rarely,7,Junior,Always,Pass
37886,58,Cs,Always,78,Sophomore,Rarely,Pass
37887,79,Cs,Always,0,Sophomore,Always,Fail
37888,33,Cs,Rarely,93,Sophomore,Always,Pass
37889,60,Stat,Rarely,67,Junior,Rarely,Pass
37890,55,Cs,Rarely,78,Freshman,Rarely,Pass
37891,53,Communication,Rarely,86,Junior,Always,Pass
37892,9,Communication,Always,44,Sophomore,Always,Pass
37893,42,Communication,Always,48,Junior,Always,Pass
37894,42,Cs,Always,89,Sophomore,Always,Pass
37895,61,Polsci,Always,7,Junior,Always,Pass
37896,29,Communication,Rarely,76,Junior,Rarely,Pass
37897,30,Polsci,Rarely,62,Sophomore,Rarely,Pass
37898,35,Polsci,Always,91,Freshman,Always,Pass
37899,74,Communication,Rarely,3,Freshman,Always,Fail
37900,80,Polsci,Rarely,34,Sophomore,Rarely,Fail
37901,21,Cs,Rarely,20,Freshman,Rarely,Fail
37902,44,Communication,Rarely,36,Freshman,Rarely,Fail
37903,32,Cs,Rarely,15,Sophomore,Rarely,Fail
37904,6,Cs,Rarely,45,Junior,Rarely,Fail
37905,63,Communication,Rarely,17,Junior,Always,Fail
37906,54,Cs,Always,75,Sophomore,Always,Pass
37907,70,Communication,Always,87,Freshman,Always,Pass
37908,79,Polsci,Always,16,Senior,Always,Pass
37909,41,Polsci,Always,83,Junior,Always,Pass
37910,36,Communication,Always,44,Senior,Always,Pass
37911,56,Stat,Always,19,Freshman,Always,Fail
37912,41,Polsci,Rarely,71,Sophomore,Rarely,Pass
37913,46,Stat,Always,63,Sophomore,Always,Pass
37914,89,Communication,Always,34,Freshman,Rarely,Fail
37915,7,Polsci,Rarely,22,Junior,Rarely,Fail
37916,26,Cs,Always,67,Freshman,Rarely,Pass
37917,94,Cs,Always,75,Junior,Rarely,Pass
37918,51,Stat,Always,31,Sophomore,Rarely,Fail
37919,10,Stat,Rarely,73,Junior,Always,Pass
37920,28,Polsci,Rarely,21,Junior,Rarely,Fail
37921,8,Polsci,Rarely,82,Senior,Rarely,Fail
37922,53,Stat,Rarely,21,Freshman,Always,Fail
37923,19,Cs,Rarely,57,Senior,Always,Fail
37924,81,Communication,Always,23,Junior,Always,Pass
37925,18,Stat,Always,99,Sophomore,Always,Fail
37926,35,Polsci,Rarely,60,Junior,Rarely,Pass
37927,64,Stat,Rarely,34,Junior,Rarely,Fail
37928,98,Stat,Rarely,45,Sophomore,Rarely,Fail
37929,68,Cs,Rarely,30,Senior,Rarely,Fail
37930,3,Cs,Always,87,Junior,Always,Pass
37931,64,Communication,Rarely,12,Freshman,Rarely,Fail
37932,29,Cs,Rarely,62,Freshman,Always,Pass
37933,9,Polsci,Rarely,15,Freshman,Always,Fail
37934,94,Polsci,Always,59,Junior,Rarely,Pass
37935,61,Cs,Always,54,Junior,Rarely,Pass
37936,15,Communication,Rarely,19,Sophomore,Always,Fail
37937,89,Polsci,Always,41,Freshman,Rarely,Pass
37938,48,Cs,Always,36,Freshman,Rarely,Fail
37939,29,Cs,Always,48,Junior,Rarely,Fail
37940,30,Cs,Always,35,Senior,Rarely,Fail
37941,0,Polsci,Always,24,Freshman,Rarely,Fail
37942,45,Stat,Always,94,Senior,Rarely,Pass
37943,20,Polsci,Always,68,Freshman,Rarely,Pass
37944,53,Cs,Always,89,Sophomore,Always,Pass
37945,16,Stat,Always,8,Senior,Always,Fail
37946,45,Polsci,Always,92,Sophomore,Always,Fail
37947,63,Polsci,Always,17,Junior,Always,Pass
37948,41,Cs,Always,1,Freshman,Rarely,Fail
37949,96,Polsci,Always,34,Sophomore,Rarely,Pass
37950,26,Communication,Always,2,Senior,Rarely,Fail
37951,85,Communication,Always,98,Junior,Rarely,Pass
37952,97,Polsci,Rarely,64,Junior,Always,Pass
37953,87,Communication,Always,8,Junior,Always,Pass
37954,8,Polsci,Rarely,3,Sophomore,Always,Fail
37955,30,Stat,Always,98,Senior,Always,Pass
37956,83,Stat,Rarely,48,Senior,Always,Pass
37957,70,Cs,Rarely,9,Sophomore,Rarely,Fail
37958,80,Polsci,Always,96,Freshman,Rarely,Pass
37959,22,Cs,Always,92,Sophomore,Rarely,Pass
37960,9,Communication,Always,59,Senior,Rarely,Pass
37961,68,Communication,Rarely,36,Junior,Rarely,Pass
37962,55,Cs,Rarely,66,Sophomore,Always,Pass
37963,43,Polsci,Always,49,Freshman,Always,Pass
37964,94,Communication,Rarely,10,Junior,Always,Pass
37965,46,Stat,Always,58,Freshman,Rarely,Pass
37966,52,Communication,Always,31,Sophomore,Always,Fail
37967,30,Polsci,Always,33,Sophomore,Always,Pass
37968,83,Cs,Always,73,Senior,Rarely,Pass
37969,16,Polsci,Rarely,3,Junior,Rarely,Fail
37970,78,Cs,Always,71,Senior,Always,Pass
37971,11,Polsci,Rarely,31,Freshman,Always,Fail
37972,95,Stat,Always,21,Junior,Rarely,Fail
37973,10,Stat,Rarely,44,Junior,Always,Fail
37974,57,Polsci,Rarely,64,Sophomore,Always,Pass
37975,2,Communication,Rarely,42,Senior,Always,Pass
37976,23,Cs,Always,38,Junior,Rarely,Fail
37977,44,Communication,Always,18,Senior,Always,Fail
37978,16,Polsci,Always,29,Sophomore,Always,Pass
37979,86,Cs,Rarely,35,Sophomore,Always,Fail
37980,93,Cs,Always,16,Sophomore,Rarely,Fail
37981,68,Stat,Rarely,94,Freshman,Rarely,Pass
37982,48,Stat,Rarely,36,Junior,Always,Pass
37983,17,Stat,Always,99,Sophomore,Always,Pass
37984,48,Stat,Always,49,Junior,Rarely,Pass
37985,71,Communication,Rarely,92,Junior,Rarely,Pass
37986,10,Polsci,Always,96,Freshman,Rarely,Pass
37987,99,Communication,Rarely,76,Sophomore,Always,Pass
37988,76,Communication,Rarely,26,Junior,Always,Pass
37989,79,Cs,Rarely,97,Junior,Rarely,Pass
37990,67,Communication,Always,3,Freshman,Rarely,Fail
37991,50,Cs,Always,21,Junior,Always,Fail
37992,64,Stat,Rarely,25,Junior,Always,Fail
37993,2,Communication,Always,83,Sophomore,Rarely,Pass
37994,19,Cs,Always,22,Senior,Always,Fail
37995,54,Communication,Always,47,Senior,Always,Pass
37996,55,Stat,Always,88,Sophomore,Rarely,Pass
37997,60,Cs,Always,29,Freshman,Rarely,Fail
37998,48,Polsci,Rarely,46,Freshman,Always,Fail
37999,99,Cs,Rarely,15,Freshman,Always,Fail
38000,33,Polsci,Always,69,Freshman,Always,Pass
38001,90,Polsci,Rarely,78,Freshman,Rarely,Pass
38002,29,Stat,Always,26,Sophomore,Rarely,Fail
38003,66,Communication,Always,40,Sophomore,Always,Pass
38004,77,Cs,Rarely,35,Sophomore,Always,Fail
38005,50,Stat,Always,38,Senior,Always,Pass
38006,10,Cs,Rarely,79,Sophomore,Rarely,Pass
38007,79,Cs,Rarely,16,Freshman,Rarely,Fail
38008,6,Communication,Always,90,Freshman,Always,Pass
38009,91,Communication,Always,86,Junior,Always,Pass
38010,9,Communication,Rarely,48,Junior,Rarely,Pass
38011,84,Polsci,Always,17,Junior,Always,Pass
38012,7,Stat,Rarely,76,Sophomore,Always,Fail
38013,11,Polsci,Always,19,Senior,Rarely,Pass
38014,19,Stat,Always,46,Sophomore,Rarely,Fail
38015,48,Polsci,Always,20,Junior,Always,Pass
38016,20,Communication,Rarely,11,Freshman,Rarely,Fail
38017,0,Stat,Always,56,Sophomore,Always,Pass
38018,34,Stat,Rarely,84,Sophomore,Always,Fail
38019,72,Stat,Rarely,50,Senior,Always,Pass
38020,8,Stat,Always,55,Sophomore,Always,Pass
38021,95,Communication,Always,88,Sophomore,Rarely,Pass
38022,48,Stat,Always,66,Freshman,Rarely,Pass
38023,6,Stat,Always,83,Senior,Always,Pass
38024,95,Communication,Rarely,42,Junior,Rarely,Pass
38025,30,Communication,Rarely,26,Junior,Always,Fail
38026,78,Polsci,Always,35,Sophomore,Always,Pass
38027,29,Cs,Rarely,67,Sophomore,Always,Pass
38028,40,Cs,Rarely,19,Freshman,Rarely,Fail
38029,15,Communication,Always,7,Senior,Rarely,Fail
38030,46,Stat,Rarely,49,Junior,Always,Fail
38031,92,Polsci,Rarely,6,Sophomore,Rarely,Fail
38032,91,Stat,Rarely,99,Junior,Always,Pass
38033,15,Polsci,Always,54,Freshman,Rarely,Pass
38034,12,Communication,Rarely,31,Sophomore,Always,Fail
38035,3,Communication,Always,29,Junior,Always,Fail
38036,55,Communication,Rarely,12,Junior,Always,Fail
38037,51,Polsci,Rarely,17,Freshman,Rarely,Fail
38038,36,Communication,Always,19,Junior,Rarely,Fail
38039,67,Cs,Rarely,24,Senior,Always,Fail
38040,90,Stat,Always,53,Junior,Always,Pass
38041,30,Communication,Rarely,40,Senior,Always,Pass
38042,40,Stat,Rarely,89,Junior,Always,Pass
38043,66,Cs,Rarely,74,Senior,Always,Pass
38044,38,Polsci,Rarely,54,Freshman,Rarely,Pass
38045,7,Stat,Always,83,Sophomore,Always,Fail
38046,83,Cs,Rarely,29,Sophomore,Always,Fail
38047,94,Cs,Rarely,46,Junior,Always,Fail
38048,85,Cs,Always,24,Senior,Always,Fail
38049,14,Polsci,Rarely,56,Senior,Always,Pass
38050,20,Stat,Always,8,Freshman,Rarely,Fail
38051,75,Polsci,Always,49,Sophomore,Rarely,Fail
38052,77,Communication,Rarely,2,Junior,Rarely,Fail
38053,19,Cs,Rarely,15,Junior,Rarely,Fail
38054,78,Stat,Always,38,Sophomore,Always,Pass
38055,41,Communication,Rarely,72,Freshman,Always,Pass
38056,78,Cs,Rarely,48,Freshman,Always,Pass
38057,67,Stat,Always,100,Freshman,Rarely,Pass
38058,55,Polsci,Rarely,27,Freshman,Rarely,Fail
38059,26,Stat,Rarely,98,Sophomore,Rarely,Pass
38060,87,Communication,Always,81,Senior,Rarely,Pass
38061,19,Cs,Always,64,Freshman,Rarely,Pass
38062,53,Stat,Rarely,78,Sophomore,Always,Pass
38063,39,Stat,Always,27,Senior,Rarely,Fail
38064,84,Stat,Rarely,31,Freshman,Rarely,Pass
38065,17,Communication,Always,77,Senior,Always,Pass
38066,25,Stat,Always,72,Sophomore,Rarely,Pass
38067,49,Polsci,Rarely,83,Junior,Rarely,Pass
38068,29,Stat,Always,54,Sophomore,Always,Pass
38069,75,Cs,Rarely,19,Senior,Always,Fail
38070,22,Cs,Always,29,Sophomore,Rarely,Fail
38071,7,Communication,Always,80,Senior,Always,Pass
38072,31,Cs,Always,75,Senior,Rarely,Pass
38073,60,Communication,Rarely,99,Sophomore,Rarely,Pass
38074,39,Stat,Rarely,87,Sophomore,Always,Fail
38075,28,Polsci,Always,93,Junior,Rarely,Pass
38076,75,Cs,Rarely,91,Senior,Always,Pass
38077,41,Polsci,Rarely,48,Freshman,Always,Fail
38078,48,Polsci,Always,14,Senior,Always,Pass
38079,72,Communication,Rarely,53,Freshman,Rarely,Pass
38080,79,Cs,Always,74,Freshman,Rarely,Pass
38081,54,Cs,Always,15,Freshman,Always,Fail
38082,55,Stat,Rarely,47,Senior,Rarely,Pass
38083,57,Polsci,Rarely,85,Senior,Always,Fail
38084,4,Polsci,Rarely,23,Senior,Always,Fail
38085,20,Stat,Always,54,Junior,Rarely,Fail
38086,89,Polsci,Always,47,Sophomore,Always,Pass
38087,9,Cs,Rarely,89,Junior,Always,Pass
38088,34,Communication,Always,73,Junior,Always,Pass
38089,49,Stat,Always,77,Sophomore,Always,Pass
38090,62,Stat,Rarely,44,Sophomore,Always,Pass
38091,46,Communication,Rarely,42,Junior,Always,Pass
38092,65,Communication,Always,49,Freshman,Rarely,Pass
38093,12,Communication,Rarely,35,Sophomore,Always,Fail
38094,47,Cs,Always,68,Senior,Always,Fail
38095,11,Stat,Always,51,Senior,Rarely,Fail
38096,83,Polsci,Rarely,66,Junior,Rarely,Pass
38097,33,Polsci,Always,96,Senior,Rarely,Pass
38098,92,Polsci,Rarely,43,Senior,Rarely,Fail
38099,4,Communication,Rarely,28,Sophomore,Rarely,Fail
38100,53,Communication,Rarely,61,Freshman,Rarely,Fail
38101,94,Stat,Rarely,65,Senior,Always,Pass
38102,95,Communication,Rarely,53,Senior,Rarely,Pass
38103,31,Cs,Rarely,47,Freshman,Rarely,Fail
38104,7,Stat,Always,82,Freshman,Always,Pass
38105,19,Communication,Always,61,Sophomore,Rarely,Pass
38106,77,Communication,Rarely,27,Sophomore,Always,Pass
38107,76,Cs,Always,92,Junior,Rarely,Pass
38108,34,Polsci,Rarely,50,Sophomore,Always,Pass
38109,91,Cs,Always,79,Freshman,Always,Pass
38110,88,Polsci,Rarely,53,Sophomore,Always,Pass
38111,47,Communication,Always,61,Senior,Rarely,Pass
38112,30,Cs,Rarely,27,Freshman,Rarely,Fail
38113,65,Communication,Always,93,Freshman,Always,Pass
38114,6,Stat,Rarely,48,Sophomore,Always,Pass
38115,74,Stat,Rarely,96,Freshman,Rarely,Pass
38116,98,Polsci,Always,52,Senior,Always,Pass
38117,42,Communication,Rarely,86,Sophomore,Always,Pass
38118,9,Stat,Rarely,38,Freshman,Always,Pass
38119,2,Stat,Rarely,85,Senior,Always,Fail
38120,8,Communication,Always,82,Sophomore,Always,Pass
38121,51,Stat,Always,86,Sophomore,Rarely,Pass
38122,72,Polsci,Rarely,9,Sophomore,Rarely,Fail
38123,90,Cs,Rarely,98,Senior,Always,Pass
38124,21,Stat,Rarely,87,Junior,Always,Pass
38125,3,Cs,Always,19,Sophomore,Rarely,Fail
38126,61,Stat,Always,52,Sophomore,Rarely,Fail
38127,68,Polsci,Rarely,27,Sophomore,Always,Fail
38128,63,Polsci,Rarely,88,Freshman,Always,Pass
38129,7,Cs,Rarely,1,Freshman,Always,Fail
38130,74,Cs,Rarely,42,Freshman,Rarely,Pass
38131,44,Polsci,Always,11,Sophomore,Rarely,Pass
38132,15,Stat,Rarely,22,Sophomore,Always,Pass
38133,58,Stat,Rarely,37,Sophomore,Rarely,Fail
38134,31,Cs,Rarely,87,Junior,Always,Pass
38135,7,Cs,Rarely,36,Junior,Rarely,Fail
38136,42,Communication,Rarely,61,Freshman,Always,Pass
38137,63,Communication,Always,93,Junior,Rarely,Pass
38138,78,Cs,Always,28,Senior,Rarely,Fail
38139,97,Communication,Always,100,Junior,Always,Pass
38140,72,Stat,Rarely,62,Junior,Rarely,Fail
38141,97,Communication,Always,62,Freshman,Rarely,Pass
38142,3,Communication,Rarely,100,Sophomore,Always,Pass
38143,88,Communication,Always,73,Sophomore,Rarely,Fail
38144,31,Communication,Always,57,Sophomore,Always,Pass
38145,1,Polsci,Always,35,Sophomore,Always,Pass
38146,27,Communication,Rarely,20,Senior,Rarely,Fail
38147,23,Communication,Always,87,Freshman,Always,Pass
38148,1,Polsci,Rarely,97,Senior,Always,Pass
38149,19,Polsci,Rarely,11,Freshman,Rarely,Fail
38150,16,Cs,Always,43,Freshman,Always,Fail
38151,23,Cs,Rarely,21,Freshman,Always,Fail
38152,17,Cs,Rarely,57,Senior,Always,Fail
38153,69,Cs,Always,97,Senior,Always,Pass
38154,57,Polsci,Always,60,Junior,Always,Pass
38155,36,Polsci,Always,92,Junior,Rarely,Pass
38156,36,Polsci,Always,75,Senior,Always,Pass
38157,13,Cs,Always,30,Freshman,Always,Fail
38158,44,Cs,Always,96,Sophomore,Rarely,Pass
38159,88,Polsci,Rarely,15,Senior,Rarely,Fail
38160,8,Stat,Rarely,91,Freshman,Always,Pass
38161,55,Cs,Always,37,Freshman,Always,Fail
38162,34,Communication,Always,45,Freshman,Always,Pass
38163,78,Stat,Always,63,Senior,Rarely,Fail
38164,39,Polsci,Rarely,13,Senior,Always,Fail
38165,41,Stat,Rarely,25,Freshman,Always,Pass
38166,21,Communication,Always,22,Senior,Always,Fail
38167,2,Communication,Rarely,65,Sophomore,Rarely,Pass
38168,98,Cs,Always,3,Freshman,Always,Fail
38169,61,Cs,Rarely,33,Senior,Rarely,Fail
38170,68,Polsci,Rarely,41,Sophomore,Rarely,Fail
38171,100,Polsci,Rarely,91,Senior,Always,Pass
38172,96,Stat,Rarely,38,Sophomore,Rarely,Pass
38173,84,Polsci,Always,68,Junior,Rarely,Pass
38174,61,Polsci,Rarely,57,Freshman,Always,Pass
38175,50,Communication,Rarely,52,Freshman,Always,Pass
38176,76,Communication,Always,26,Senior,Always,Pass
38177,40,Polsci,Rarely,29,Sophomore,Rarely,Fail
38178,95,Cs,Rarely,16,Senior,Rarely,Fail
38179,36,Communication,Always,67,Senior,Always,Pass
38180,94,Stat,Always,93,Junior,Rarely,Pass
38181,94,Cs,Always,43,Senior,Always,Fail
38182,32,Communication,Always,3,Freshman,Rarely,Fail
38183,41,Communication,Rarely,7,Freshman,Rarely,Fail
38184,33,Stat,Rarely,35,Sophomore,Rarely,Fail
38185,27,Polsci,Rarely,47,Junior,Rarely,Fail
38186,4,Cs,Rarely,21,Sophomore,Rarely,Fail
38187,60,Cs,Rarely,97,Sophomore,Always,Pass
38188,67,Stat,Rarely,16,Freshman,Always,Pass
38189,49,Stat,Rarely,58,Junior,Rarely,Pass
38190,97,Polsci,Rarely,22,Junior,Rarely,Fail
38191,66,Cs,Always,41,Senior,Always,Fail
38192,3,Cs,Rarely,78,Sophomore,Always,Pass
38193,36,Polsci,Always,92,Sophomore,Always,Pass
38194,49,Polsci,Rarely,66,Junior,Rarely,Pass
38195,86,Stat,Rarely,47,Sophomore,Rarely,Pass
38196,0,Polsci,Rarely,92,Freshman,Always,Pass
38197,34,Stat,Always,67,Sophomore,Rarely,Pass
38198,74,Cs,Always,88,Senior,Always,Pass
38199,90,Communication,Always,14,Senior,Always,Pass
38200,30,Stat,Rarely,58,Sophomore,Always,Fail
38201,18,Communication,Always,98,Freshman,Rarely,Fail
38202,40,Stat,Always,74,Senior,Rarely,Pass
38203,25,Cs,Rarely,76,Junior,Always,Pass
38204,82,Stat,Always,9,Freshman,Always,Fail
38205,76,Cs,Rarely,96,Junior,Always,Pass
38206,72,Cs,Always,14,Junior,Always,Fail
38207,65,Cs,Rarely,37,Freshman,Rarely,Fail
38208,95,Communication,Always,82,Freshman,Rarely,Pass
38209,70,Cs,Always,84,Senior,Always,Pass
38210,75,Polsci,Rarely,31,Freshman,Rarely,Fail
38211,41,Stat,Always,98,Freshman,Rarely,Pass
38212,56,Communication,Always,41,Junior,Always,Pass
38213,97,Stat,Always,4,Sophomore,Always,Pass
38214,74,Stat,Rarely,79,Sophomore,Always,Pass
38215,51,Stat,Always,1,Senior,Always,Pass
38216,55,Cs,Always,55,Junior,Rarely,Fail
38217,97,Communication,Rarely,82,Sophomore,Rarely,Pass
38218,12,Communication,Always,3,Junior,Always,Fail
38219,31,Communication,Always,85,Senior,Rarely,Pass
38220,61,Cs,Rarely,26,Senior,Always,Fail
38221,51,Stat,Always,81,Freshman,Rarely,Pass
38222,28,Cs,Always,95,Sophomore,Always,Pass
38223,88,Communication,Always,75,Junior,Always,Pass
38224,2,Polsci,Rarely,33,Freshman,Rarely,Fail
38225,86,Polsci,Rarely,88,Junior,Always,Pass
38226,11,Communication,Always,73,Junior,Rarely,Pass
38227,72,Stat,Always,49,Senior,Always,Pass
38228,57,Stat,Rarely,96,Junior,Always,Pass
38229,77,Polsci,Rarely,38,Senior,Rarely,Fail
38230,24,Polsci,Rarely,91,Sophomore,Rarely,Pass
38231,70,Cs,Rarely,54,Senior,Rarely,Fail
38232,93,Cs,Always,81,Freshman,Always,Pass
38233,34,Stat,Rarely,2,Junior,Rarely,Pass
38234,72,Polsci,Always,72,Freshman,Rarely,Pass
38235,55,Communication,Rarely,80,Junior,Rarely,Fail
38236,0,Communication,Always,38,Sophomore,Always,Fail
38237,58,Polsci,Rarely,24,Freshman,Always,Fail
38238,8,Cs,Always,50,Junior,Always,Fail
38239,42,Cs,Rarely,13,Freshman,Rarely,Fail
38240,98,Communication,Rarely,92,Junior,Rarely,Pass
38241,91,Communication,Rarely,74,Sophomore,Rarely,Pass
38242,57,Polsci,Always,64,Junior,Always,Pass
38243,39,Stat,Always,79,Freshman,Always,Fail
38244,84,Communication,Always,11,Senior,Always,Pass
38245,39,Stat,Always,8,Senior,Rarely,Fail
38246,46,Stat,Always,4,Sophomore,Rarely,Fail
38247,7,Communication,Always,32,Freshman,Always,Fail
38248,32,Stat,Always,87,Sophomore,Always,Pass
38249,16,Cs,Always,27,Sophomore,Always,Fail
38250,6,Communication,Always,15,Senior,Always,Fail
38251,15,Communication,Always,15,Senior,Always,Fail
38252,37,Stat,Always,96,Junior,Rarely,Pass
38253,47,Communication,Rarely,6,Sophomore,Always,Fail
38254,88,Cs,Always,97,Sophomore,Rarely,Pass
38255,79,Polsci,Rarely,60,Senior,Rarely,Pass
38256,51,Communication,Rarely,43,Freshman,Always,Pass
38257,24,Stat,Always,50,Freshman,Always,Fail
38258,11,Cs,Rarely,27,Freshman,Always,Fail
38259,49,Stat,Always,98,Junior,Always,Fail
38260,20,Polsci,Always,79,Sophomore,Rarely,Pass
38261,36,Communication,Rarely,35,Freshman,Rarely,Fail
38262,93,Polsci,Rarely,63,Senior,Rarely,Pass
38263,52,Stat,Rarely,74,Freshman,Always,Pass
38264,26,Stat,Always,74,Freshman,Rarely,Pass
38265,19,Cs,Rarely,91,Senior,Rarely,Pass
38266,56,Communication,Rarely,28,Sophomore,Rarely,Fail
38267,70,Cs,Always,74,Freshman,Always,Pass
38268,42,Polsci,Rarely,0,Senior,Always,Fail
38269,6,Polsci,Rarely,60,Freshman,Rarely,Pass
38270,89,Stat,Rarely,16,Sophomore,Rarely,Pass
38271,21,Stat,Always,48,Junior,Always,Pass
38272,79,Communication,Rarely,13,Junior,Rarely,Pass
38273,8,Stat,Always,21,Junior,Always,Pass
38274,52,Stat,Rarely,11,Senior,Always,Fail
38275,2,Polsci,Rarely,1,Junior,Always,Fail
38276,34,Stat,Always,99,Freshman,Rarely,Pass
38277,1,Cs,Rarely,30,Junior,Rarely,Fail
38278,68,Communication,Always,16,Senior,Rarely,Fail
38279,18,Polsci,Rarely,46,Sophomore,Rarely,Fail
38280,28,Communication,Rarely,17,Senior,Always,Fail
38281,12,Polsci,Always,71,Freshman,Rarely,Pass
38282,33,Polsci,Rarely,38,Sophomore,Rarely,Fail
38283,85,Stat,Rarely,18,Senior,Always,Fail
38284,12,Stat,Rarely,55,Junior,Always,Pass
38285,86,Communication,Rarely,14,Junior,Always,Pass
38286,83,Polsci,Always,78,Freshman,Always,Pass
38287,51,Polsci,Always,13,Junior,Always,Pass
38288,54,Cs,Rarely,66,Senior,Rarely,Fail
38289,68,Communication,Rarely,23,Senior,Always,Fail
38290,78,Communication,Always,64,Junior,Rarely,Pass
38291,35,Stat,Rarely,84,Sophomore,Always,Fail
38292,46,Communication,Rarely,23,Freshman,Always,Fail
38293,67,Communication,Always,24,Sophomore,Rarely,Fail
38294,51,Stat,Always,75,Junior,Always,Pass
38295,82,Stat,Always,41,Freshman,Rarely,Pass
38296,7,Stat,Rarely,40,Junior,Rarely,Pass
38297,33,Cs,Rarely,6,Senior,Rarely,Fail
38298,23,Cs,Always,49,Freshman,Rarely,Fail
38299,44,Cs,Always,39,Senior,Rarely,Fail
38300,87,Polsci,Rarely,54,Senior,Rarely,Fail
38301,87,Stat,Rarely,7,Sophomore,Rarely,Fail
38302,38,Polsci,Rarely,45,Junior,Rarely,Fail
38303,10,Cs,Always,96,Senior,Always,Pass
38304,35,Communication,Rarely,11,Sophomore,Rarely,Fail
38305,9,Polsci,Rarely,17,Junior,Rarely,Fail
38306,14,Polsci,Rarely,28,Sophomore,Always,Fail
38307,98,Cs,Rarely,17,Sophomore,Always,Fail
38308,41,Stat,Always,76,Senior,Always,Fail
38309,100,Cs,Always,30,Sophomore,Always,Fail
