country,content,imdb_score,Gross,Budget,genre
USA,R,6.69,Low,Low,Drama
USA,R,7.47,Low,Low,History
USA,R,5.03,Medium,High,Family
USA,R,5.18,Medium,High,Family
USA,R,5.05,Medium,High,Family
USA,R,7.39,Low,Low,History
USA,R,7.46,Low,Low,History
USA,PG-13,5.34,Low,Low,Drama
USA,PG-13,6.32,Low,Low,History
USA,PG-13,6.23,Low,Low,History
Canada,PG-13,5.7,Low,Low,History
Canada,PG-13,4.87,Low,Low,Sci-Fi
Canada,PG-13,4.87,Low,Low,Action
Canada,PG-13,5.76,Low,Low,History
Canada,PG-13,5.6,Low,Low,History
Canada,PG-13,5.71,Low,Low,History
USA,R,5.56,Low,Low,Action
USA,R,5.52,Low,Low,Action
USA,R,6.6,Low,Low,History
USA,R,6.54,Low,Low,History
USA,PG-13,8.6,Low,Low,Action
USA,PG-13,9.39,Low,Low,History
USA,PG-13,9.33,Low,Low,History
USA,PG-13,9.37,Low,Low,History
USA,PG-13,8.57,Low,Low,Action
Canada,R,3.4,Low,Low,Sci-Fi
Canada,R,4.33,Low,Low,History
Canada,R,4.27,Low,Low,History
Canada,R,3.42,Low,Low,Action
UK,R,3.11,Low,Low,Drama
UK,R,3.23,Low,Low,Action
UK,R,3.27,Low,Low,Action
USA,PG,7.7,Low,Low,History
France,G,8.57,High,Low,History
USA,R,8.01,Low,Low,History
USA,R,8.2,Low,Low,History
USA,R,7.12,Low,Low,Action
USA,R,7.58,Low,Low,History
USA,R,7.53,Low,Low,History
USA,R,8.58,Medium,Low,Comedy
USA,R,9.44,Medium,Low,History
Brazil,R,9.71,Low,Low,History
Brazil,R,8.77,Low,Low,Action
UK,R,8.13,Low,Low,History
UK,R,7.22,Low,Low,Comedy
USA,PG-13,6.76,Low,Low,Comedy
USA,PG-13,7.66,Low,Low,History
USA,PG-13,7.59,Low,Low,History
USA,R,6.9,Low,Low,Action
USA,R,6.85,Low,Low,Drama
USA,R,7.68,Low,Low,History
Denmark,R,9.33,Low,Low,History
USA,PG,9.05,Low,Low,History
USA,PG,9.1,Low,Low,History
USA,PG-13,8.5,Low,Low,History
USA,PG-13,7.45,Low,Low,Drama
Canada,R,7.6,Low,Low,History
Canada,R,6.7,Low,Low,Action
Canada,R,7.64,Low,Low,History
Canada,R,6.61,Low,Low,Action
USA,R,6.5,Low,Low,Drama
USA,R,7.38,Low,Low,History
France,PG-13,8.53,Low,Low,History
USA,R,8.06,Low,Low,Drama
USA,R,9.07,Low,Low,History
USA,PG-13,7.38,Low,Low,Drama
USA,PG-13,8.11,Low,Low,History
Colombia,R,7.68,Low,Low,Action
Colombia,R,8.55,Low,Low,History
USA,R,8.14,Low,Low,History
USA,R,8.26,Low,Low,History
USA,R,7.36,Low,Low,Drama
USA,R,7.32,Low,Low,History
USA,R,6.58,Low,Low,Drama
USA,R,6.44,Low,Low,Action
USA,R,7.42,Low,Low,History
USA,R,8.56,High,Low,History
USA,PG,9.51,Low,Low,History
USA,PG,8.62,Low,Low,Sci-Fi
USA,PG,8.61,Low,Low,Drama
USA,PG,9.54,Low,Low,History
UK,R,9.27,Medium,Low,History
USA,R,7.62,Medium,Low,History
USA,R,7.64,Medium,Low,History
USA,R,5.83,High,Low,Drama
UK,PG,8.48,Medium,Low,History
Germany,R,8.92,Medium,Low,History
Germany,R,8.16,Medium,Low,Action
Germany,R,8.93,Medium,Low,History
China,PG-13,8.21,Low,Low,History
USA,R,5.59,Medium,Low,Sci-Fi
USA,R,5.5,Medium,Low,Drama
USA,R,5.74,High,Low,Drama
USA,R,6.76,High,Low,History
USA,R,5.76,High,Low,Action
USA,R,6.86,Medium,Low,Drama
USA,R,6.9,Medium,Low,Drama
USA,R,6.42,Medium,Low,History
USA,R,6.4,Medium,Low,History
USA,R,6.46,Medium,Low,History
USA,G,7.04,Low,Low,History
USA,G,7.08,Low,Low,History
USA,G,7.15,Low,Low,History
USA,PG,6.03,Medium,Low,History
USA,PG,6.04,Medium,Low,History
USA,PG,6.13,Medium,Low,History
USA,PG,6.09,Medium,Low,History
Japan,G,5.62,Low,Medium,Comedy
Japan,G,5.69,Low,Medium,Comedy
Japan,G,5.74,Low,Medium,Comedy
Japan,G,5.71,Low,Medium,Sci-Fi
Japan,G,5.72,Low,Medium,Comedy
Japan,G,5.63,Low,Medium,Comedy
USA,R,5.98,Medium,Low,Drama
USA,R,5.96,Medium,Low,Action
UK,PG,9.24,Medium,Low,History
UK,PG,9.16,Medium,Low,History
UK,PG,9.18,Medium,Low,History
USA,PG,6.35,Medium,Low,History
USA,PG,6.3,Medium,Low,History
USA,PG,6.32,Medium,Low,History
USA,PG,6.88,Low,Low,Action
USA,PG,7.83,Low,Low,History
USA,R,4.39,Medium,Low,Action
USA,R,4.44,Medium,Low,Sci-Fi
USA,R,4.32,Medium,Low,Drama
USA,R,8.14,Medium,Low,History
USA,R,8.24,Medium,Low,History
USA,R,7.4,Medium,Low,Comedy
UK,R,7.04,Low,Low,Action
USA,R,6.7,Low,Low,Comedy
USA,R,7.51,Low,Low,History
USA,R,7.56,Low,Low,History
USA,R,6.81,Medium,Low,History
USA,R,6.87,Medium,Low,History
USA,R,6.02,Medium,Low,Action
USA,R,6.13,Low,Low,History
USA,PG-13,4.02,Low,Low,History
USA,R,7.91,Low,Low,Drama
USA,R,8.97,Low,Low,History
USA,PG,3.3,Low,Low,Sci-Fi
USA,PG,4.26,Low,Low,History
USA,R,6.53,Low,Low,Action
USA,R,6.65,Low,Low,Sci-Fi
USA,R,7.56,Low,Low,History
USA,R,7.47,Low,Low,History
USA,R,6.64,Low,Low,Drama
USA,R,7.85,Low,Low,History
USA,PG-13,7.95,Low,Low,History
USA,PG-13,7.91,Low,Low,History
Canada,PG-13,8.82,Low,Low,History
Canada,PG-13,7.99,Low,Low,Drama
UK,R,7.91,Low,Low,History
UK,R,7.99,Low,Low,History
USA,R,5.41,Low,Low,History
USA,R,4.45,Low,Low,Drama
USA,R,7.07,Low,Low,History
USA,R,6,Low,Low,Drama
USA,R,7.07,Low,Low,History
USA,R,6.09,Low,Low,Action
USA,R,7.68,Low,Low,History
USA,R,7.54,Low,Low,History
USA,G,8.81,Low,Low,History
USA,G,7.92,Low,Low,Comedy
USA,G,7.94,Low,Low,Sci-Fi
USA,R,5.36,Low,Low,Sci-Fi
USA,R,5.32,Low,Low,Drama
USA,R,6.25,Low,Low,History
USA,R,5.32,Low,Low,Action
USA,PG,9.04,Low,Low,History
USA,PG,8.01,Low,Low,Drama
USA,R,8.08,Low,Low,History
USA,R,5.59,Low,Low,Action
USA,R,5.47,Low,Low,Action
USA,R,6.48,Low,Low,History
USA,R,7.85,Low,Low,History
USA,R,7.91,Low,Low,History
USA,R,7.46,Low,Low,Drama
USA,R,8.44,Low,Low,History
USA,R,8.4,Low,Low,History
UK,R,8.33,Low,Low,History
UK,R,7.38,Low,Low,Action
USA,R,7.6,Low,Low,History
USA,R,7.54,Low,Low,History
USA,R,5.48,Low,Low,Drama
USA,R,6.36,Low,Low,History
USA,R,6.5,Low,Low,History
South Korea,R,8.6,Low,Low,Drama
South Korea,R,9.38,Low,Low,History
South Korea,R,8.46,Low,Low,Action
USA,PG,7.32,Low,Low,History
USA,PG,7.24,Low,Low,History
Mexico,R,6.05,Low,Low,History
Mexico,R,6.07,Low,Low,History
USA,R,6.93,Low,Low,Action
USA,R,7.82,Low,Low,History
USA,R,7.98,Low,Low,History
USA,R,6.97,Low,Low,Action
USA,PG,7.25,Low,Low,Action
USA,PG,8.24,Low,Low,History
USA,PG,8.13,Low,Low,History
USA,PG-13,6.74,Low,Low,History
USA,PG-13,5.8,Low,Low,Drama
USA,PG-13,6.71,Low,Low,History
USA,R,5.32,Low,Low,Drama
USA,R,6.37,Low,Low,History
USA,PG-13,6.03,Low,Low,History
USA,PG-13,5.15,Low,Low,Comedy
USA,PG-13,5.93,Low,Low,History
USA,R,6.25,Low,Low,History
USA,R,6.04,Medium,Medium,Action
USA,R,6.16,Medium,Medium,Comedy
USA,R,6.05,Medium,Medium,Action
Germany,R,8.46,Low,Low,History
Germany,R,8.37,Low,Low,History
Germany,R,7.56,Low,Low,Drama
Germany,R,8.32,Low,Low,History
USA,R,6.95,Low,Low,History
USA,R,6.93,Low,Low,History
USA,R,6.92,Low,Low,History
USA,R,4.16,Low,Low,Drama
USA,R,4.26,Low,Low,Action
USA,R,7.75,Low,Low,History
USA,R,7.62,Low,Low,History
Germany,R,6.83,Low,Low,History
Germany,R,5.84,Low,Low,Action
Germany,R,6.71,Low,Low,History
Ireland,R,6.33,Low,Low,Drama
Ireland,R,6.22,Low,Low,Drama
Ireland,R,7.12,Low,Low,History
USA,R,5.44,Low,Low,Drama
USA,R,5.35,Low,Low,Action
USA,R,4.31,Low,Low,History
USA,PG,5.83,High,High,Family
USA,PG,5.93,High,High,Family
USA,PG,6.66,High,High,Sci-Fi
USA,PG-13,7.19,Low,Low,History
USA,R,7,Low,Low,History
USA,R,6.57,Low,Low,History
USA,R,3.7,Low,Low,History
USA,R,6.71,Low,Low,History
USA,R,6.8,Low,Low,History
USA,R,6.89,Low,Low,History
USA,R,4.97,Low,Low,Drama
USA,R,4.92,Low,Low,Action
USA,R,4.93,Low,Low,Drama
USA,R,5.82,Low,Low,History
USA,R,4.08,Low,Low,Action
USA,PG,7.16,High,High,Sci-Fi
USA,PG,6.42,High,High,Family
USA,PG,7.01,High,High,Drama
USA,PG,6.44,High,High,Family
USA,R,7.13,Low,Low,History
USA,R,7.11,Low,Low,History
USA,R,6.31,Low,Low,Action
USA,R,7.17,Low,Low,History
USA,R,6.94,Low,Low,History
USA,R,6.98,Low,Low,History
USA,R,5.92,Low,Low,Drama
Brazil,R,9.08,Low,Low,History
USA,R,7.54,Low,Low,History
USA,R,6.6,Low,Low,Drama
USA,PG-13,7.44,Low,Low,History
UK,R,7.73,Low,Low,Drama
UK,R,7.78,Low,Low,Sci-Fi
UK,R,7.62,Low,Low,Drama
Australia,PG-13,6.16,Low,Low,Drama
Australia,PG-13,7.08,Low,Low,History
Australia,PG-13,7.06,Low,Low,History
Australia,PG-13,7.17,Low,Low,History
USA,R,4.13,Low,Low,Drama
USA,R,4.15,Low,Low,Action
USA,R,5.01,Low,Low,History
USA,R,7.5,Medium,Low,Comedy
USA,R,7.53,Medium,Low,Action
USA,R,8.3,Medium,Low,History
USA,R,5.36,Medium,Low,Drama
USA,PG,8.96,High,Low,History
USA,R,5.76,Low,Low,Drama
India,PG-13,7.51,Low,High,Family
India,PG-13,7.58,Low,High,Family
India,PG-13,8.36,Low,High,Drama
USA,R,8.01,Low,Low,History
USA,G,8.31,Low,Low,History
USA,G,8.5,Low,Low,History
USA,G,8.34,Low,Low,History
USA,R,7.99,High,Low,Action
USA,R,8.88,High,Low,History
USA,R,5.99,Medium,Low,Action
USA,R,6.04,Medium,Low,Drama
Poland,PG-13,8.39,Low,Low,History
UK,R,8.73,Low,Low,History
UK,R,7.92,Low,Low,Drama
USA,R,6.93,Low,Low,History
USA,R,7.09,Low,Low,History
USA,R,5.49,Medium,Medium,Action
USA,R,5.4,Medium,Medium,Comedy
USA,R,5.33,Medium,Medium,Comedy
USA,PG-13,8.97,Low,Low,History
USA,PG-13,8.97,Low,Low,History
USA,PG-13,8.94,Low,Low,History
Spain,R,8.23,Low,Low,History
Spain,R,7.22,Low,Low,Drama
Spain,R,7.28,Low,Low,Drama
Spain,R,7.36,Low,Low,Action
USA,R,5.43,Low,Low,Drama
USA,R,5.43,Low,Low,Action
USA,R,6.16,Medium,Low,History
USA,R,5.21,Medium,Low,Sci-Fi
USA,PG,6.12,Medium,Low,History
USA,R,5.08,Medium,Medium,Drama
USA,PG,7.04,Medium,Medium,Comedy
USA,PG,6.92,Medium,Medium,Comedy
USA,PG,7.06,Medium,Medium,Comedy
USA,R,4.69,Medium,Low,Drama
USA,R,4.72,Medium,Low,Drama
USA,R,5.59,Medium,Low,History
USA,G,7.24,Low,Low,History
USA,G,7.21,Low,Low,History
USA,R,7.63,Medium,Low,History
USA,R,7.8,Medium,Low,History
USA,R,8.06,Low,Low,History
USA,R,7.62,Medium,Low,Drama
USA,R,8.59,Medium,Low,History
USA,R,8.57,Medium,Low,History
USA,R,9.01,Low,Low,History
USA,R,8.16,Low,Low,Drama
USA,R,7.95,Low,Low,History
USA,R,7.76,Low,Low,Drama
USA,R,8.56,Low,Low,History
USA,R,8.55,Low,Low,History
UK,PG-13,7.63,Low,Low,History
USA,PG-13,8,Low,Low,History
USA,PG-13,8.09,Low,Low,History
USA,PG-13,8.13,Low,Low,History
USA,PG-13,7.23,Low,Low,Action
Spain,R,8.64,Low,Low,History
Spain,R,7.7,Low,Low,Drama
USA,R,7.28,Low,Low,Drama
USA,R,8.08,Low,Low,History
USA,R,8.07,Low,Low,History
USA,R,8.66,Medium,Low,History
USA,R,8.68,Medium,Low,History
USA,R,8.68,Medium,Low,History
USA,PG-13,6.73,High,Medium,History
USA,PG-13,6.73,High,Medium,Comedy
USA,PG-13,6.7,Low,Low,History
USA,PG-13,6.7,Low,Low,History
USA,PG-13,6.62,Low,Low,History
USA,R,8.15,Low,Low,History
UK,PG-13,6.21,Low,Medium,Comedy
UK,PG-13,6.38,Low,Medium,Drama
UK,PG-13,6.32,Low,Medium,Comedy
Germany,R,6.12,Low,Low,Action
Germany,R,6.25,Low,Low,Drama
USA,PG-13,6.02,Low,Low,Drama
USA,PG-13,6.87,Low,Low,History
USA,PG-13,6.94,Low,Low,History
USA,PG-13,6.05,Low,Low,Action
USA,R,7.83,Low,Low,History
USA,R,6.99,Low,Low,Action
USA,R,7.72,Low,Low,History
USA,R,7.83,Low,Low,History
USA,R,7.8,Low,Low,History
Poland,PG-13,6.07,Low,Low,History
Poland,PG-13,5.17,Low,Low,Drama
Poland,PG-13,5.3,Low,Low,Action
Poland,PG-13,5.21,Low,Low,Drama
USA,R,7.67,Low,Low,History
USA,R,7.59,Low,Low,History
USA,R,7.53,Low,Low,History
UK,R,6.1,Low,Low,History
UK,R,5.07,Low,Low,Action
UK,R,4.15,Low,Low,History
UK,R,4.16,Low,Low,History
USA,PG-13,4.09,Low,Low,Comedy
USA,PG-13,4.9,Low,Low,History
USA,PG,7.82,Low,Low,History
USA,PG,7.73,Low,Low,History
USA,PG,7.86,Low,Low,History
USA,PG-13,6.92,Low,Low,History
USA,R,5.83,Low,Low,Action
USA,G,8.76,High,Low,History
USA,G,7.99,High,Low,Comedy
USA,G,7.92,High,Low,Sci-Fi
USA,G,8.82,High,Low,History
USA,R,8.78,Low,Low,History
USA,R,7.9,Low,Low,Action
USA,R,7.83,Low,Low,Action
USA,R,8.72,Low,Low,History
USA,PG-13,7.96,Low,Low,History
USA,PG-13,6.9,Low,Low,Action
USA,R,5.77,Medium,Low,Drama
USA,R,5.74,Medium,Low,Action
USA,R,4.86,Medium,Low,Action
USA,R,4.84,Medium,Low,Drama
USA,R,4.86,Medium,Low,Drama
USA,PG-13,6.82,Low,Low,History
USA,PG-13,6.84,Medium,Low,History
USA,R,4.45,Low,Low,Action
Spain,R,5.89,Low,Low,History
Spain,R,4.97,Low,Low,Action
Canada,R,7.05,Low,Low,History
Canada,R,6.07,Low,Low,Drama
Canada,R,6.99,Low,Low,History
USA,R,8.08,Low,Low,History
USA,R,8.04,Low,Low,History
USA,R,7.12,Low,Low,Action
Norway,R,7.77,Low,Medium,Comedy
Norway,R,7.64,Low,Medium,Comedy
USA,R,7.23,Low,Low,Action
USA,R,8.23,Low,Low,History
Spain,R,7.65,Low,Low,Drama
USA,R,6.09,Low,Low,History
USA,R,6.02,Low,Low,History
USA,R,6.13,Low,Low,History
USA,R,5.16,Low,Low,Drama
USA,PG,8.21,Low,Low,History
USA,PG,8.23,Low,Low,History
USA,R,7.08,Medium,Low,Drama
USA,R,7.07,Medium,Low,Drama
USA,R,7.79,Low,Low,History
Australia,R,8.52,Low,Low,History
Australia,R,8.54,Low,Low,History
Australia,R,8.57,Low,Low,History
Australia,R,7.71,Low,Low,Action
Hong Kong,R,8.53,Medium,Low,History
Hong Kong,R,8.56,Medium,Low,History
USA,R,7.73,Medium,Low,Drama
USA,R,7.64,Medium,Low,Action
USA,R,8.52,Medium,Low,History
USA,R,8.63,Medium,Low,History
France,R,6.33,Medium,Low,History
France,R,5.44,Medium,Low,Drama
France,R,5.47,Medium,Low,Drama
France,R,5.3,Medium,Low,Action
Germany,R,9.56,Medium,Low,History
Germany,R,8.51,Medium,Low,Action
USA,PG-13,8.05,Medium,Low,History
France,PG-13,8.74,Low,Low,History
France,PG-13,8.89,Low,Low,History
France,PG-13,8.87,Low,Low,History
Canada,PG-13,8.11,Low,Low,History
Canada,PG-13,8.15,Low,Low,History
USA,R,8.57,Low,Low,History
USA,R,8.55,Low,Low,History
USA,R,8.44,Low,Low,History
USA,R,8.92,Low,Low,History
USA,R,8.11,Low,Low,Drama
Mexico,R,8.27,Low,Low,Action
Mexico,R,9.17,Low,Low,History
USA,R,7.86,Low,Low,History
USA,R,8.12,Low,Low,History
UK,R,9.13,Low,Low,History
UK,R,9.11,Low,Low,History
UK,R,9.09,Low,Low,History
UK,R,9.06,Low,Low,History
USA,R,8.33,Low,Low,History
USA,R,8.48,Low,Low,History
USA,PG-13,9.36,Low,Low,History
USA,PG-13,8.38,Low,Low,Action
UK,R,6.26,Low,Low,Drama
UK,R,7.08,Low,Low,History
UK,R,6.26,Low,Low,Comedy
France,R,7.64,Low,Low,Action
France,R,7.58,Low,Low,Action
France,R,8.41,Low,Low,History
France,R,8.59,Low,Low,History
USA,R,8.01,Low,Low,History
USA,R,8.09,Low,Low,History
USA,R,7.09,Low,Low,Action
USA,R,7.06,Low,Low,Action
USA,PG-13,6.34,Low,Low,History
USA,PG-13,5.36,Low,Low,Action
USA,PG-13,5.43,Low,Low,Action
USA,R,5.69,Low,Low,History
USA,R,4.75,Low,Low,Drama
UK,R,5.78,Low,Low,Drama
UK,R,5.7,Low,Low,Drama
UK,R,5.76,Low,Low,Action
UK,PG-13,7.87,Low,Medium,Comedy
Israel,R,8.98,Low,Low,History
Israel,R,8.92,Low,Low,History
Israel,R,9.03,Low,Low,History
Israel,R,9.01,Low,Low,History
Israel,R,8.91,Low,Low,History
Israel,R,9.06,Low,Low,History
USA,PG-13,4.33,Low,Low,History
USA,R,7.08,Low,Low,Drama
USA,R,7.93,Low,Low,History
UK,PG,9.05,Low,Low,History
UK,PG,9.1,Low,Low,History
USA,PG,7.53,Low,Low,History
USA,PG,6.53,Low,Low,Action
USA,R,7.37,Low,Low,Action
USA,R,7.38,Low,Low,Drama
USA,R,8.35,Low,Low,History
UK,PG-13,7.49,Low,Low,History
UK,PG-13,7.36,Low,Low,History
USA,R,5.51,Low,Low,History
France,R,6.58,Low,Medium,Comedy
France,R,6.56,Low,Medium,Comedy
France,R,6.53,Low,Medium,Action
USA,PG-13,7.94,Low,Low,History
USA,PG-13,8.09,Low,Low,History
USA,R,5.57,Low,Low,Sci-Fi
USA,R,5.46,Low,Low,Drama
USA,R,6.33,Low,Low,History
USA,R,5.55,Low,Low,Action
USA,PG-13,7.7,Low,Low,History
USA,PG-13,7.77,Low,Low,History
USA,PG-13,6.77,Low,Low,Comedy
USA,PG-13,7.79,Low,Low,History
USA,PG-13,7.77,Low,Low,History
USA,PG-13,7.68,Low,Low,History
UK,R,7.5,Low,Low,Comedy
UK,R,8.34,Low,Low,History
UK,R,8.48,Low,Low,History
UK,R,8.47,Low,Low,History
USA,R,6.75,Low,Low,History
USA,R,6.9,Low,Low,History
UK,R,7.12,Low,Low,Drama
UK,R,8.09,Low,Low,History
UK,R,8.01,Low,Low,History
UK,R,8.15,Low,Low,History
USA,R,4.57,Low,Medium,Comedy
India,PG,5.32,Low,Low,Drama
India,PG,6.34,Low,Low,History
India,PG,6.31,Low,Low,History
India,PG,6.39,Low,Low,History
Thailand,PG,5.76,Low,Low,History
Thailand,PG,5.76,Low,Low,History
Thailand,PG,4.92,Low,Low,Sci-Fi
USA,PG-13,6.96,Low,Low,History
USA,PG-13,5.93,Low,Low,Comedy
USA,PG-13,6.07,Low,Low,Drama
USA,PG-13,6.86,Low,Low,History
USA,R,6.04,Low,Low,Drama
USA,R,6.01,Low,Low,Drama
USA,R,6.97,Low,Low,History
UK,R,6.63,Low,Low,Drama
UK,R,7.65,Low,Low,History
USA,R,7.53,Low,Low,History
USA,PG-13,5.18,Medium,Medium,Comedy
USA,PG-13,5.28,Medium,Medium,Action
UK,R,6.93,Low,Low,Action
UK,R,6.88,Low,Low,Drama
USA,R,5.4,Low,Low,Action
UK,R,5.22,Low,Low,Drama
UK,R,5.28,Low,Low,Sci-Fi
UK,R,6.22,Low,Low,History
UK,R,6.13,Low,Low,History
South Africa,R,8.79,Low,Low,History
South Africa,R,7.91,Low,Low,Action
South Africa,R,8.88,Low,Low,History
UK,R,6.53,Low,Low,Action
UK,R,7.45,Low,Low,History
UK,R,6.57,Low,Low,Action
Ireland,R,5.89,Low,Low,Drama
Ireland,R,6.76,Low,Low,History
USA,R,5.52,Low,Low,Action
USA,R,5.7,Low,Low,Action
USA,R,6.48,Low,Low,History
USA,R,5.57,Low,Low,Drama
USA,R,5.51,Low,Low,Drama
USA,R,5.61,Low,Low,History
USA,R,4.79,Low,Low,Action
USA,R,4.79,Low,Low,Action
USA,R,5.52,Low,Low,History
USA,R,5.03,Low,Low,Action
USA,R,5.06,Low,Low,Drama
USA,R,6.32,Low,Medium,Comedy
USA,R,6.33,Low,Medium,Action
USA,R,7,Low,Low,History
USA,R,6.27,Low,Low,Action
USA,R,7.2,Low,Low,History
USA,R,6.65,Low,Low,History
USA,R,6.57,Low,Low,History
USA,R,6.63,Low,Low,History
USA,R,6.79,Low,Low,History
USA,PG-13,5.5,Low,Low,History
USA,PG-13,5.43,Low,Low,History
USA,PG-13,5.39,Low,Low,History
USA,PG-13,4.55,Low,Low,Action
USA,R,4.4,Low,Low,History
USA,R,3.5,Low,Low,Drama
USA,R,7.29,Low,Low,Action
USA,R,8.2,Low,Low,History
USA,PG-13,6.55,Low,Low,Sci-Fi
USA,PG-13,7.45,Low,Low,History
USA,R,6.29,Low,Low,History
USA,R,5.25,Low,Low,Action
Spain,R,7.16,Low,Low,Drama
Spain,R,7.06,Low,Low,Action
Spain,R,8.02,Low,Low,History
UK,R,8.37,Low,Low,History
UK,R,8.22,Low,Low,History
UK,R,7.41,Low,Low,Drama
USA,R,5.9,Medium,Medium,Comedy
USA,R,5.93,Medium,Medium,Sci-Fi
USA,R,5.94,Medium,Medium,Drama
UK,PG-13,8.82,Low,Low,History
UK,PG-13,8.73,Low,Low,History
UK,PG-13,7.94,Low,Low,Action
UK,PG-13,7.99,Low,Low,Action
UK,PG-13,8.83,Low,Low,History
USA,R,8.26,Low,Low,History
France,PG-13,5.76,Medium,Low,Drama
France,PG-13,6.58,Medium,Low,History
France,PG-13,5.77,Medium,Low,Action
UK,R,7.32,Low,Low,Comedy
UK,R,8.26,Low,Low,History
UK,R,8.26,Low,Low,History
USA,PG,9.08,Low,Low,History
USA,PG,9.6,Low,Low,History
Mexico,R,7.71,Low,Low,History
Mexico,R,6.91,Low,Low,Drama
USA,PG-13,7.49,Medium,Low,Sci-Fi
USA,PG-13,8.28,Medium,Low,History
USA,G,6.48,Low,Low,History
USA,G,6.57,Low,Low,History
USA,PG-13,7.39,Low,Low,Comedy
USA,PG-13,8.22,Low,Low,History
USA,R,7.31,Low,Low,History
USA,PG-13,7.54,Low,Low,History
USA,PG-13,7.52,Low,Low,History
USA,PG-13,7.06,Low,Low,History
USA,PG-13,6.3,Low,Low,Drama
USA,R,5.33,Low,Low,Action
USA,R,5.45,Low,Low,Drama
Canada,PG-13,4.46,Low,Low,History
Canada,PG-13,4.48,Low,Low,History
Germany,R,8.76,Low,Low,History
Germany,R,7.99,Low,Low,Action
USA,R,6.7,Low,Low,Drama
USA,R,7.75,Low,Low,History
Canada,PG,5.69,Low,Low,History
Canada,PG,5.73,Low,Low,History
USA,PG-13,6.36,Low,Low,Drama
Mexico,PG-13,8.43,Medium,Low,History
Mexico,PG-13,8.34,Medium,Low,History
USA,PG,7.18,Low,Low,History
USA,PG,7.1,Low,Low,History
USA,R,7.55,Medium,Low,Action
USA,R,8.41,Medium,Low,History
USA,R,6.34,Low,Low,Drama
USA,R,6.4,Low,Low,Action
USA,PG-13,7.24,Low,Low,History
USA,PG-13,6.43,Low,Low,Action
USA,PG-13,6.4,Low,Low,Drama
UK,R,7.73,Low,Low,History
UK,R,6.98,Low,Low,Drama
India,PG,8,Low,Low,Drama
India,PG,8.71,Low,Low,History
UK,R,7.91,Low,Low,History
UK,R,7.06,Low,Low,Drama
USA,PG,6.22,Low,Low,Comedy
USA,PG,7.09,Low,Low,History
USA,R,5.33,Low,Low,History
USA,R,5.22,Low,Low,History
USA,R,4.47,Low,Low,History
USA,R,3.64,Low,Low,Action
USA,R,3.6,Low,Low,Action
France,PG,7.23,Low,Low,Drama
France,PG,8.25,Low,Low,History
France,PG,8.12,Low,Low,History
USA,R,4.78,Low,Low,Action
USA,R,4.87,Low,Low,Drama
USA,PG,8.84,Low,Low,History
USA,PG,7.93,Low,Low,Action
USA,PG,8.07,Low,Low,Drama
France,R,7.2,Low,Low,Action
France,R,8.11,Low,Low,History
France,R,7.39,Low,Low,Drama
USA,R,5.56,Low,Low,Drama
USA,R,6.32,Low,Low,History
USA,R,7.42,High,Medium,Action
USA,R,7.5,High,Medium,Comedy
USA,R,7.47,High,Medium,Drama
USA,PG-13,7.21,Medium,Low,Drama
USA,PG-13,8.14,Medium,Low,History
USA,PG-13,8.06,Medium,Low,History
USA,R,7.87,Medium,Low,History
USA,R,7.73,Medium,Low,History
USA,R,7.82,Medium,Low,History
USA,R,7.72,Medium,Low,History
USA,R,8.43,Low,Low,History
USA,R,8.48,Low,Low,History
USA,R,7.62,Low,Low,History
USA,R,6.89,Low,Low,Drama
USA,R,7.64,Low,Low,History
China,R,6.78,Low,Low,History
China,R,6.69,Low,Low,History
Canada,R,8.19,Low,Low,History
Canada,R,7.37,Low,Low,Drama
Canada,R,7.28,Low,Low,Drama
USA,R,8.56,Low,Low,History
USA,R,7.66,Low,Low,Drama
USA,R,8.41,Low,Low,History
USA,R,7.58,Low,Low,Action
USA,PG-13,6.82,Medium,Low,Action
USA,PG-13,6.8,Medium,Low,Sci-Fi
USA,PG-13,7,Medium,Low,Drama
USA,PG-13,6.88,Medium,Low,Drama
USA,R,6.91,Low,Low,Action
USA,R,7.89,Low,Low,History
USA,R,7,Low,Low,Action
USA,R,7.94,Low,Low,History
Argentina,R,7.92,Low,Low,Action
Argentina,R,8.82,Low,Low,History
Argentina,R,8.06,Low,Low,Action
Israel,PG-13,8.62,Low,Low,History
Israel,PG-13,8.69,Low,Low,History
USA,R,7.77,Low,Low,History
USA,R,5.97,Low,Low,Drama
USA,R,6.8,Low,Low,History
France,R,7.49,Low,Low,History
France,R,6.55,Low,Low,Action
France,R,6.64,Low,Low,Action
USA,R,8.2,Low,Low,History
USA,R,7.09,Low,Low,Drama
USA,R,7.82,Low,Low,History
USA,R,6.48,Low,Low,History
USA,R,5.66,Low,Low,Action
USA,R,5.57,Low,Low,Drama
USA,R,6.55,Low,Low,Drama
USA,R,6.63,Low,Low,Drama
USA,R,7.19,Low,Low,History
USA,R,6.25,Low,Low,Drama
USA,PG-13,7.61,Low,Low,History
USA,PG-13,7.62,Low,Low,History
USA,R,6.75,Low,Low,History
USA,R,5.88,Low,Low,Drama
USA,G,9.66,Low,Low,History
USA,G,9.64,Low,Low,History
USA,G,9.65,Low,Low,History
USA,PG,7.58,Low,Low,History
USA,R,6.41,Low,Low,Sci-Fi
USA,R,7.29,Low,Low,History
USA,PG-13,5.26,Low,Low,History
