Party,Music,Host,WasThere,WasNotThere,CaloriesDanc
Fun,Rock,Alex,Eva,Vladimir,250
Fun,Classical,Katya,Billy,Vladimir,236
Boring,Rock,Xi,Qiong,Angela,271
Boring,Rock,Xi,Ada,Angela,484
ItwasOK,None,Katya,Ada,Joe,76
Fun,HipHop,Sonya,Janusz,Joe,62
Boring,HipHop,Xi,Qiong,Angela,173
Fun,Rock,Janek,Eva,Manny,7
Boring,Rock,Sonya,Qiong,Angela,238
Boring,Rock,Xi,Eva,Joe,285
Boring,Classical,Sonya,Qiong,Joe,20
ItwasOK,Rock,Janek,Qiong,Joe,372
Boring,None,Xi,Qiong,Angela,47
Boring,Techno,Katya,Eva,Angela,426
Fun,HipHop,Sonya,Eva,Angela,491
Fun,Rock,Katya,Janusz,Manny,174
ItwasOK,Techno,Katya,Eva,Manny,272
Fun,HipHop,Katya,Janusz,Angela,445
Fun,None,Alex,Billy,Vladimir,96
Boring,Techno,Katya,Qiong,Angela,90
Fun,Techno,Janek,Billy,Joe,159
Fun,HipHop,Alex,Janusz,Vladimir,128
Boring,Classical,Alex,Eva,Angela,466
Fun,None,Alex,Eva,Vladimir,165
ItwasOK,HipHop,Sonya,Qiong,Joe,21
Fun,Techno,Katya,Janusz,Vladimir,209
Boring,Rock,Alex,Billy,Joe,338
Boring,Classical,Sonya,Eva,Joe,222
Fun,None,Xi,Ada,Vladimir,195
Boring,None,Xi,Janusz,Angela,334
Fun,HipHop,Katya,Janusz,Manny,456
Boring,HipHop,Katya,Qiong,Angela,114
ItwasOK,HipHop,Katya,Qiong,Manny,35
Boring,Classical,Katya,Janusz,Angela,192
Fun,None,Alex,Ada,Manny,166
Boring,Rock,Xi,Billy,Angela,135
Fun,Classical,Alex,Billy,Vladimir,241
ItwasOK,Classical,Alex,Billy,Manny,58
Fun,Techno,Alex,Billy,Vladimir,239
Boring,HipHop,Xi,Ada,Angela,457
ItwasOK,Rock,Janek,Eva,Manny,6
Fun,None,Janek,Billy,Angela,473
Boring,None,Xi,Eva,Angela,395
Boring,None,Xi,Qiong,Angela,386
Boring,Techno,Alex,Qiong,Angela,239
Boring,Rock,Katya,Eva,Angela,411
Boring,Classical,Xi,Qiong,Manny,137
Boring,Rock,Alex,Eva,Joe,413
Fun,HipHop,Alex,Ada,Angela,242
ItwasOK,None,Janek,Eva,Joe,221
Fun,Rock,Xi,Qiong,Manny,281
Fun,HipHop,Sonya,Qiong,Vladimir,457
Fun,None,Katya,Eva,Joe,369
ItwasOK,Rock,Sonya,Eva,Joe,420
Fun,Rock,Alex,Qiong,Manny,19
Fun,Rock,Alex,Ada,Vladimir,108
ItwasOK,HipHop,Sonya,Janusz,Manny,185
Fun,None,Alex,Ada,Angela,138
ItwasOK,Techno,Sonya,Qiong,Joe,496
Fun,HipHop,Janek,Eva,Manny,235
Boring,None,Janek,Ada,Joe,347
Fun,Rock,Janek,Eva,Joe,175
Boring,Classical,Katya,Eva,Angela,330
Fun,Techno,Xi,Ada,Vladimir,234
Fun,HipHop,Xi,Janusz,Vladimir,69
Fun,Classical,Sonya,Qiong,Angela,397
Fun,HipHop,Katya,Eva,Angela,410
Fun,Classical,Alex,Billy,Manny,264
Boring,Rock,Xi,Eva,Angela,83
ItwasOK,Rock,Alex,Janusz,Joe,270
Boring,None,Alex,Ada,Angela,319
Fun,HipHop,Alex,Eva,Manny,114
Fun,HipHop,Alex,Janusz,Vladimir,269
ItwasOK,None,Janek,Ada,Manny,228
Fun,Rock,Xi,Ada,Vladimir,188
Fun,Techno,Katya,Janusz,Vladimir,105
Boring,Techno,Xi,Ada,Angela,4
Boring,Classical,Sonya,Janusz,Angela,133
Fun,Rock,Alex,Billy,Vladimir,267
Fun,Classical,Alex,Ada,Manny,126
Fun,Techno,Sonya,Qiong,Joe,120
Boring,None,Xi,Eva,Manny,491
Boring,Classical,Xi,Eva,Joe,257
Fun,HipHop,Janek,Qiong,Angela,276
Fun,HipHop,Janek,Eva,Vladimir,436
ItwasOK,HipHop,Alex,Ada,Joe,52
Fun,None,Xi,Eva,Angela,375
Boring,None,Xi,Qiong,Joe,249
Boring,Techno,Alex,Eva,Angela,62
Boring,Techno,Janek,Ada,Joe,498
Fun,None,Alex,Qiong,Vladimir,373
Boring,Classical,Alex,Qiong,Angela,285
ItwasOK,Classical,Alex,Eva,Manny,439
Boring,Rock,Xi,Qiong,Joe,294
Boring,Classical,Katya,Ada,Angela,488
Boring,None,Xi,Janusz,Manny,455
Boring,Classical,Alex,Qiong,Angela,185
Fun,HipHop,Sonya,Janusz,Joe,265
Boring,Techno,Janek,Qiong,Joe,461
ItwasOK,Classical,Katya,Eva,Manny,436
Boring,Rock,Katya,Qiong,Manny,91
Fun,None,Janek,Qiong,Joe,203
Boring,Techno,Xi,Eva,Joe,151
Boring,HipHop,Alex,Ada,Angela,59
Boring,Techno,Janek,Eva,Vladimir,273
Fun,HipHop,Katya,Qiong,Manny,421
Boring,Rock,Katya,Qiong,Manny,68
Fun,Techno,Alex,Eva,Vladimir,439
Fun,HipHop,Sonya,Billy,Joe,74
ItwasOK,Rock,Alex,Qiong,Joe,38
Fun,HipHop,Janek,Qiong,Angela,456
Fun,HipHop,Janek,Qiong,Vladimir,260
Fun,Rock,Katya,Billy,Vladimir,212
Boring,Classical,Katya,Ada,Joe,422
Boring,Rock,Alex,Janusz,Angela,268
Boring,Techno,Alex,Qiong,Angela,107
ItwasOK,HipHop,Katya,Billy,Manny,185
Fun,Techno,Alex,Billy,Manny,317
Boring,None,Xi,Qiong,Joe,109
Boring,None,Alex,Eva,Joe,156
Boring,Classical,Xi,Billy,Angela,498
ItwasOK,Rock,Janek,Ada,Manny,161
ItwasOK,None,Janek,Billy,Joe,415
Boring,Techno,Katya,Eva,Angela,267
Boring,Techno,Alex,Qiong,Joe,360
Boring,None,Xi,Janusz,Manny,448
Boring,Techno,Xi,Janusz,Manny,362
ItwasOK,Techno,Sonya,Qiong,Joe,446
Boring,Techno,Sonya,Janusz,Angela,173
Fun,Rock,Alex,Qiong,Vladimir,294
Fun,HipHop,Katya,Qiong,Joe,149
Boring,HipHop,Sonya,Eva,Angela,8
ItwasOK,None,Katya,Billy,Joe,63
Fun,Rock,Sonya,Eva,Joe,375
ItwasOK,Rock,Alex,Janusz,Joe,313
Fun,None,Xi,Billy,Angela,108
Boring,Rock,Sonya,Janusz,Angela,94
Boring,Rock,Katya,Billy,Joe,107
Boring,HipHop,Katya,Qiong,Manny,156
Boring,Techno,Alex,Billy,Angela,291
Fun,None,Xi,Ada,Vladimir,494
Boring,Techno,Xi,Janusz,Manny,243
Boring,None,Xi,Billy,Joe,469
Fun,Classical,Alex,Eva,Vladimir,362
Boring,HipHop,Xi,Billy,Joe,319
Boring,Classical,Sonya,Eva,Manny,157
Boring,Rock,Alex,Eva,Joe,222
Boring,None,Janek,Ada,Joe,408
Fun,Classical,Alex,Eva,Vladimir,339
Boring,Techno,Janek,Billy,Manny,344
Boring,Rock,Sonya,Qiong,Angela,491
Fun,Classical,Sonya,Eva,Vladimir,360
Boring,Rock,Xi,Billy,Angela,38
Fun,HipHop,Xi,Qiong,Vladimir,75
Boring,Rock,Xi,Qiong,Joe,283
Boring,Classical,Katya,Billy,Angela,192
Fun,None,Sonya,Janusz,Vladimir,325
ItwasOK,None,Katya,Janusz,Manny,10
Boring,Techno,Alex,Billy,Manny,311
Fun,HipHop,Sonya,Janusz,Vladimir,162
Fun,HipHop,Janek,Billy,Angela,405
Fun,None,Sonya,Eva,Vladimir,492
Fun,Classical,Janek,Billy,Vladimir,391
ItwasOK,HipHop,Katya,Billy,Joe,111
Boring,HipHop,Alex,Billy,Manny,48
Boring,None,Sonya,Ada,Manny,119
Fun,Rock,Alex,Qiong,Joe,68
Fun,None,Janek,Ada,Joe,169
Fun,Rock,Janek,Eva,Vladimir,134
ItwasOK,Techno,Janek,Billy,Angela,364
Fun,Classical,Janek,Billy,Manny,457
Fun,HipHop,Sonya,Billy,Angela,371
Boring,Rock,Alex,Ada,Angela,49
Fun,Classical,Sonya,Qiong,Vladimir,230
Boring,Rock,Alex,Ada,Angela,278
Boring,Techno,Katya,Ada,Angela,8
Fun,Rock,Janek,Janusz,Vladimir,350
Fun,None,Sonya,Janusz,Joe,334
Boring,Techno,Katya,Ada,Angela,171
Boring,Classical,Alex,Janusz,Angela,379
Boring,HipHop,Xi,Eva,Manny,100
Boring,Rock,Katya,Ada,Joe,54
Boring,Classical,Xi,Eva,Joe,247
ItwasOK,Techno,Sonya,Qiong,Manny,166
Boring,None,Sonya,Eva,Angela,194
Boring,Classical,Katya,Janusz,Joe,125
Fun,Techno,Janek,Ada,Vladimir,298
Boring,None,Alex,Ada,Angela,411
Boring,None,Alex,Eva,Manny,163
ItwasOK,None,Alex,Qiong,Joe,396
Fun,Classical,Alex,Eva,Vladimir,76
Boring,Techno,Xi,Eva,Manny,144
Boring,None,Alex,Eva,Angela,42
Boring,None,Xi,Billy,Angela,177
Boring,Classical,Xi,Janusz,Manny,461
ItwasOK,HipHop,Katya,Billy,Vladimir,345
Fun,Rock,Alex,Eva,Vladimir,91
Boring,Rock,Katya,Qiong,Angela,336
Fun,HipHop,Xi,Billy,Vladimir,11
Boring,Classical,Xi,Billy,Angela,41
Fun,None,Sonya,Ada,Joe,109
ItwasOK,HipHop,Xi,Qiong,Manny,153
Boring,Rock,Xi,Eva,Manny,161
Boring,Rock,Sonya,Eva,Angela,314
Fun,Rock,Alex,Qiong,Manny,263
Boring,None,Alex,Janusz,Angela,163
ItwasOK,Techno,Sonya,Billy,Joe,364
Fun,Classical,Janek,Qiong,Vladimir,44
Boring,Techno,Xi,Billy,Angela,98
Boring,Techno,Alex,Billy,Manny,69
Boring,Rock,Alex,Billy,Manny,310
Boring,None,Katya,Eva,Angela,460
Boring,None,Katya,Eva,Angela,93
Boring,Rock,Sonya,Janusz,Angela,149
Boring,Techno,Janek,Billy,Joe,30
Fun,Techno,Sonya,Janusz,Vladimir,364
Fun,Classical,Katya,Eva,Vladimir,222
Fun,Rock,Janek,Billy,Vladimir,292
Fun,Classical,Katya,Billy,Manny,485
Fun,Classical,Alex,Qiong,Manny,137
Boring,None,Alex,Janusz,Angela,403
Fun,Classical,Janek,Qiong,Vladimir,100
Boring,Techno,Alex,Qiong,Angela,187
Fun,Rock,Alex,Eva,Vladimir,213
Fun,None,Sonya,Billy,Vladimir,39
Fun,Rock,Sonya,Billy,Manny,201
Fun,None,Katya,Janusz,Vladimir,395
Boring,None,Katya,Billy,Manny,198
Fun,Rock,Xi,Qiong,Vladimir,351
Boring,Techno,Xi,Janusz,Manny,449
Fun,HipHop,Alex,Ada,Joe,365
Boring,Classical,Katya,Janusz,Angela,247
Boring,Classical,Xi,Billy,Joe,416
Boring,HipHop,Xi,Qiong,Manny,136
ItwasOK,Techno,Katya,Ada,Joe,242
Fun,HipHop,Sonya,Billy,Angela,430
Boring,Rock,Sonya,Qiong,Angela,206
Fun,Rock,Sonya,Billy,Vladimir,96
Fun,Techno,Katya,Qiong,Vladimir,81
Fun,Classical,Sonya,Eva,Joe,211
Boring,Classical,Xi,Billy,Manny,202
Fun,None,Alex,Janusz,Vladimir,84
Boring,Classical,Alex,Qiong,Angela,335
Boring,None,Alex,Qiong,Angela,468
ItwasOK,Rock,Janek,Janusz,Joe,150
Fun,Rock,Alex,Ada,Vladimir,452
Fun,Classical,Xi,Qiong,Vladimir,77
Fun,Techno,Alex,Ada,Manny,252
Fun,HipHop,Alex,Billy,Vladimir,152
Fun,HipHop,Katya,Janusz,Vladimir,239
Boring,Techno,Sonya,Qiong,Manny,347
Boring,None,Xi,Janusz,Manny,118
Fun,HipHop,Alex,Janusz,Joe,438
Fun,Rock,Alex,Billy,Joe,359
Fun,None,Sonya,Eva,Joe,387
ItwasOK,None,Janek,Qiong,Joe,53
Fun,HipHop,Sonya,Qiong,Joe,443
Boring,Rock,Alex,Eva,Joe,374
Boring,Rock,Xi,Ada,Joe,458
Fun,Classical,Alex,Ada,Vladimir,101
Fun,None,Janek,Ada,Manny,3
Boring,Techno,Xi,Qiong,Manny,15
Boring,Classical,Alex,Eva,Angela,57
Boring,Techno,Janek,Qiong,Angela,49
Boring,Rock,Sonya,Eva,Manny,233
Fun,Classical,Katya,Billy,Joe,298
Fun,Rock,Katya,Billy,Vladimir,49
Fun,Rock,Alex,Eva,Vladimir,11
Fun,Techno,Katya,Billy,Vladimir,328
Boring,None,Sonya,Janusz,Angela,241
Boring,Techno,Katya,Ada,Joe,55
Fun,Rock,Xi,Eva,Vladimir,433
Boring,Rock,Xi,Eva,Joe,197
Boring,Techno,Xi,Billy,Manny,500
Fun,Rock,Janek,Ada,Joe,130
Boring,HipHop,Xi,Ada,Joe,162
Fun,Rock,Alex,Eva,Vladimir,95
Fun,None,Alex,Qiong,Vladimir,44
Fun,None,Sonya,Janusz,Joe,104
Boring,Techno,Sonya,Billy,Manny,267
Boring,Rock,Janek,Janusz,Angela,495
Fun,Classical,Sonya,Ada,Vladimir,285
Boring,None,Sonya,Janusz,Angela,277
Fun,HipHop,Alex,Janusz,Joe,145
Fun,Rock,Xi,Eva,Vladimir,331
ItwasOK,None,Katya,Qiong,Manny,62
Fun,HipHop,Sonya,Janusz,Angela,451
Boring,Rock,Sonya,Eva,Manny,402
Fun,None,Katya,Billy,Joe,31
Fun,HipHop,Sonya,Eva,Vladimir,310
Fun,HipHop,Janek,Ada,Vladimir,403
ItwasOK,Classical,Janek,Ada,Joe,451
Boring,Classical,Sonya,Qiong,Joe,60
Fun,Techno,Janek,Janusz,Vladimir,364
Boring,Rock,Katya,Eva,Angela,180
Boring,Classical,Janek,Janusz,Angela,52
Boring,Classical,Katya,Billy,Angela,88
ItwasOK,Techno,Alex,Janusz,Manny,294
Boring,Rock,Alex,Eva,Manny,22
Fun,Classical,Janek,Ada,Joe,367
Boring,None,Alex,Ada,Angela,142
Fun,HipHop,Sonya,Billy,Angela,368
Boring,Techno,Xi,Janusz,Angela,419
ItwasOK,None,Sonya,Qiong,Angela,85
Fun,Rock,Katya,Ada,Manny,382
Boring,HipHop,Janek,Qiong,Joe,113
Boring,Rock,Janek,Janusz,Angela,261
Boring,Techno,Alex,Janusz,Angela,433
Boring,Techno,Xi,Janusz,Joe,179
Boring,Classical,Alex,Janusz,Manny,148
Boring,None,Katya,Billy,Manny,372
ItwasOK,None,Katya,Eva,Joe,86
Fun,None,Xi,Billy,Vladimir,473
Fun,Classical,Xi,Ada,Vladimir,365
Boring,Rock,Katya,Qiong,Joe,469
ItwasOK,Techno,Janek,Ada,Manny,162
Boring,Techno,Katya,Qiong,Angela,39
Boring,Rock,Alex,Janusz,Manny,354
Boring,Classical,Janek,Qiong,Manny,161
Fun,HipHop,Janek,Qiong,Manny,378
ItwasOK,Classical,Sonya,Qiong,Manny,481
Fun,Classical,Katya,Ada,Vladimir,282
Boring,None,Alex,Janusz,Manny,339
ItwasOK,None,Katya,Ada,Manny,381
Boring,Techno,Sonya,Janusz,Angela,500
Fun,HipHop,Katya,Ada,Vladimir,474
Boring,Techno,Sonya,Qiong,Manny,497
Boring,HipHop,Xi,Qiong,Joe,198
Fun,Classical,Janek,Janusz,Vladimir,150
Boring,Techno,Xi,Billy,Manny,157
ItwasOK,Techno,Alex,Qiong,Angela,490
Boring,None,Janek,Billy,Angela,231
Boring,Techno,Sonya,Ada,Angela,161
Fun,Classical,Sonya,Eva,Joe,280
ItwasOK,None,Janek,Janusz,Manny,237
Fun,HipHop,Sonya,Ada,Vladimir,326
Fun,HipHop,Katya,Eva,Manny,246
Fun,Rock,Janek,Janusz,Manny,339
Boring,None,Janek,Ada,Angela,380
Boring,None,Alex,Janusz,Joe,480
Boring,Techno,Xi,Qiong,Manny,352
Boring,Techno,Xi,Eva,Manny,42
Boring,Techno,Janek,Ada,Angela,283
Boring,Techno,Xi,Eva,Manny,62
Boring,Classical,Janek,Qiong,Joe,132
Fun,HipHop,Janek,Qiong,Angela,358
Boring,Classical,Xi,Janusz,Manny,308
Boring,Rock,Sonya,Ada,Angela,238
Boring,Classical,Xi,Eva,Joe,419
Boring,None,Xi,Eva,Angela,99
Boring,Classical,Sonya,Janusz,Joe,21
Boring,Classical,Alex,Ada,Joe,485
Boring,None,Janek,Janusz,Joe,428
Fun,Rock,Janek,Ada,Manny,365
ItwasOK,Techno,Alex,Qiong,Joe,402
Fun,None,Janek,Janusz,Vladimir,58
Fun,HipHop,Janek,Eva,Manny,15
Fun,None,Katya,Janusz,Vladimir,422
Boring,Rock,Xi,Qiong,Joe,284
Fun,Classical,Janek,Janusz,Manny,235
ItwasOK,HipHop,Sonya,Eva,Manny,153
Fun,HipHop,Xi,Eva,Vladimir,54
Fun,Classical,Janek,Janusz,Joe,40
Fun,Classical,Sonya,Qiong,Joe,382
Boring,HipHop,Xi,Ada,Manny,59
Fun,Techno,Alex,Eva,Manny,135
Fun,Classical,Alex,Billy,Manny,119
ItwasOK,Techno,Sonya,Ada,Manny,215
ItwasOK,Rock,Janek,Billy,Manny,237
Fun,Classical,Alex,Billy,Vladimir,420
Boring,Techno,Sonya,Billy,Angela,108
Boring,Techno,Xi,Ada,Manny,271
Fun,HipHop,Katya,Billy,Joe,347
Fun,HipHop,Alex,Qiong,Manny,204
Boring,HipHop,Xi,Janusz,Manny,231
Boring,Techno,Xi,Ada,Joe,132
Boring,Classical,Xi,Billy,Manny,289
Boring,Rock,Xi,Qiong,Angela,454
Boring,Classical,Janek,Eva,Manny,53
Boring,HipHop,Xi,Janusz,Manny,185
Fun,Classical,Alex,Eva,Manny,77
Boring,Rock,Xi,Eva,Angela,68
Boring,Rock,Alex,Eva,Angela,395
Boring,Classical,Janek,Qiong,Angela,173
Fun,HipHop,Katya,Qiong,Manny,347
Fun,HipHop,Alex,Janusz,Manny,432
ItwasOK,HipHop,Sonya,Eva,Manny,317
Fun,Rock,Katya,Billy,Vladimir,387
Boring,Classical,Xi,Ada,Joe,179
Fun,Techno,Janek,Janusz,Vladimir,176
Boring,Techno,Xi,Janusz,Joe,484
Fun,Rock,Xi,Billy,Vladimir,314
Fun,Techno,Sonya,Billy,Vladimir,408
Fun,Rock,Sonya,Ada,Vladimir,125
Boring,Classical,Xi,Qiong,Angela,260
Boring,Techno,Janek,Qiong,Joe,326
Boring,Techno,Katya,Qiong,Angela,182
Boring,Rock,Janek,Ada,Manny,169
Boring,HipHop,Katya,Billy,Angela,37
Boring,Techno,Alex,Janusz,Manny,452
ItwasOK,Classical,Alex,Janusz,Manny,174
Boring,Rock,Katya,Qiong,Angela,434
Boring,Classical,Xi,Ada,Manny,126
Boring,Techno,Katya,Janusz,Angela,295
Fun,HipHop,Katya,Eva,Joe,378
Fun,Techno,Sonya,Janusz,Manny,8
Fun,Techno,Janek,Billy,Vladimir,105
Boring,Techno,Xi,Ada,Angela,347
Boring,None,Xi,Qiong,Angela,68
ItwasOK,Rock,Janek,Eva,Vladimir,65
Boring,None,Xi,Billy,Manny,260
Boring,Classical,Xi,Billy,Joe,255
Boring,HipHop,Xi,Ada,Angela,397
Fun,HipHop,Katya,Qiong,Joe,319
ItwasOK,Rock,Katya,Janusz,Joe,432
Fun,HipHop,Alex,Eva,Manny,133
Boring,None,Sonya,Ada,Angela,477
Boring,HipHop,Katya,Qiong,Manny,156
Boring,Techno,Xi,Qiong,Manny,239
Boring,Classical,Xi,Billy,Angela,198
Boring,HipHop,Xi,Eva,Joe,435
Boring,None,Xi,Ada,Manny,64
Fun,HipHop,Katya,Eva,Angela,326
ItwasOK,None,Sonya,Qiong,Joe,496
Fun,Rock,Janek,Janusz,Manny,59
Fun,HipHop,Sonya,Janusz,Vladimir,51
Boring,Techno,Xi,Ada,Manny,36
ItwasOK,Classical,Alex,Billy,Manny,253
Fun,Techno,Xi,Ada,Vladimir,248
Fun,None,Xi,Billy,Vladimir,66
Fun,HipHop,Alex,Janusz,Vladimir,109
ItwasOK,Rock,Alex,Ada,Joe,410
ItwasOK,Rock,Sonya,Billy,Angela,500
Fun,HipHop,Xi,Billy,Vladimir,4
Boring,Classical,Xi,Eva,Joe,396
ItwasOK,None,Janek,Eva,Manny,440
Fun,HipHop,Katya,Janusz,Vladimir,486
Boring,HipHop,Xi,Billy,Joe,241
ItwasOK,Rock,Xi,Eva,Angela,144
ItwasOK,Techno,Sonya,Eva,Manny,140
Fun,HipHop,Sonya,Janusz,Angela,40
Fun,None,Sonya,Qiong,Vladimir,92
Fun,Rock,Sonya,Billy,Vladimir,347
Fun,HipHop,Alex,Billy,Angela,301
Fun,Rock,Sonya,Billy,Vladimir,491
Boring,None,Xi,Qiong,Manny,137
ItwasOK,None,Katya,Ada,Joe,263
ItwasOK,Classical,Janek,Ada,Joe,147
Fun,Rock,Katya,Janusz,Manny,172
Boring,Classical,Xi,Janusz,Joe,407
Fun,Classical,Janek,Billy,Vladimir,382
Fun,HipHop,Janek,Eva,Manny,30
Boring,Techno,Katya,Billy,Manny,68
Boring,None,Katya,Eva,Angela,225
Fun,None,Xi,Ada,Vladimir,258
Boring,HipHop,Xi,Ada,Manny,342
Fun,Rock,Alex,Qiong,Vladimir,208
Boring,HipHop,Sonya,Janusz,Angela,8
Fun,HipHop,Katya,Eva,Manny,72
Boring,HipHop,Xi,Billy,Manny,161
Boring,Techno,Katya,Qiong,Manny,282
Fun,Classical,Janek,Billy,Joe,478
Boring,None,Katya,Billy,Angela,493
Boring,Rock,Alex,Janusz,Angela,14
Boring,HipHop,Xi,Ada,Angela,16
Fun,None,Alex,Qiong,Joe,395
Fun,HipHop,Xi,Billy,Vladimir,224
Boring,HipHop,Alex,Qiong,Angela,33
Boring,Rock,Janek,Janusz,Joe,217
Fun,Classical,Alex,Ada,Vladimir,240
Fun,HipHop,Alex,Qiong,Vladimir,361
Fun,Techno,Alex,Billy,Joe,336
Fun,HipHop,Xi,Qiong,Vladimir,202
ItwasOK,Techno,Janek,Qiong,Joe,334
Boring,Classical,Xi,Qiong,Manny,132
Fun,HipHop,Sonya,Eva,Manny,443
Fun,HipHop,Xi,Ada,Vladimir,7
Boring,Techno,Xi,Eva,Joe,99
Boring,Classical,Xi,Janusz,Joe,129
Fun,Classical,Katya,Billy,Manny,273
Boring,Techno,Xi,Eva,Joe,419
Fun,Techno,Xi,Janusz,Vladimir,31
ItwasOK,Techno,Sonya,Janusz,Angela,108
ItwasOK,Rock,Katya,Qiong,Manny,41
Fun,Rock,Sonya,Janusz,Manny,333
ItwasOK,None,Alex,Eva,Joe,208
Boring,None,Sonya,Eva,Manny,413
Boring,Rock,Katya,Billy,Angela,347
Boring,Rock,Janek,Janusz,Angela,377
Boring,None,Sonya,Qiong,Angela,26
Fun,HipHop,Xi,Janusz,Vladimir,489
Fun,None,Katya,Billy,Manny,316
Boring,Rock,Xi,Billy,Joe,468
Fun,Classical,Alex,Janusz,Joe,168
ItwasOK,None,Xi,Qiong,Manny,66
Boring,Techno,Xi,Eva,Angela,8
Fun,Classical,Janek,Billy,Vladimir,396
Fun,Rock,Katya,Janusz,Vladimir,86
ItwasOK,HipHop,Alex,Qiong,Angela,380
Boring,None,Xi,Janusz,Joe,299
Boring,None,Janek,Ada,Angela,114
ItwasOK,Techno,Janek,Qiong,Manny,113
Fun,Rock,Sonya,Qiong,Vladimir,171
Fun,Rock,Janek,Eva,Vladimir,55
Boring,Rock,Sonya,Ada,Angela,243
Boring,HipHop,Xi,Qiong,Joe,299
Fun,HipHop,Katya,Billy,Vladimir,156
ItwasOK,Classical,Katya,Qiong,Joe,267
Boring,Classical,Katya,Eva,Angela,390
Boring,Rock,Katya,Ada,Angela,75
Fun,Techno,Xi,Qiong,Vladimir,491
Boring,Techno,Sonya,Janusz,Angela,6
Boring,Rock,Janek,Billy,Joe,87
Fun,HipHop,Alex,Ada,Manny,366
Boring,Rock,Sonya,Eva,Angela,361
Boring,Techno,Xi,Billy,Manny,260
Boring,None,Janek,Qiong,Vladimir,27
Boring,Classical,Xi,Billy,Manny,475
Boring,Classical,Katya,Qiong,Joe,11
Boring,Classical,Sonya,Qiong,Joe,82
Boring,Techno,Xi,Eva,Manny,495
Boring,Rock,Janek,Ada,Manny,196
Fun,HipHop,Alex,Eva,Joe,280
Fun,Rock,Sonya,Qiong,Joe,396
Fun,Classical,Sonya,Qiong,Joe,52
ItwasOK,None,Janek,Janusz,Joe,21
Fun,None,Janek,Qiong,Vladimir,482
ItwasOK,Techno,Janek,Billy,Manny,284
Fun,Techno,Xi,Eva,Vladimir,139
Fun,None,Katya,Billy,Vladimir,133
Fun,Techno,Sonya,Billy,Vladimir,481
Boring,Classical,Sonya,Janusz,Joe,122
Fun,Classical,Xi,Billy,Vladimir,348
Boring,Rock,Xi,Qiong,Manny,78
Fun,None,Xi,Qiong,Vladimir,153
Boring,Classical,Katya,Qiong,Angela,103
Boring,Classical,Janek,Eva,Manny,62
Boring,Techno,Katya,Janusz,Manny,241
ItwasOK,Techno,Alex,Eva,Manny,499
Boring,Classical,Sonya,Ada,Manny,140
Boring,HipHop,Xi,Eva,Angela,231
Boring,HipHop,Xi,Eva,Joe,454
Boring,None,Katya,Qiong,Angela,432
Boring,Classical,Sonya,Qiong,Joe,292
Fun,HipHop,Janek,Janusz,Manny,454
Fun,Rock,Sonya,Ada,Joe,54
Fun,Rock,Janek,Billy,Vladimir,118
Boring,Classical,Sonya,Eva,Angela,60
Fun,Techno,Janek,Billy,Vladimir,170
ItwasOK,Classical,Sonya,Ada,Joe,453
Boring,None,Sonya,Billy,Joe,358
Boring,Classical,Sonya,Janusz,Joe,401
Boring,Rock,Xi,Ada,Joe,76
Boring,Techno,Katya,Eva,Joe,56
Boring,None,Katya,Janusz,Manny,88
Fun,Techno,Janek,Janusz,Vladimir,209
Fun,Rock,Xi,Ada,Vladimir,273
Boring,HipHop,Xi,Janusz,Joe,123
Fun,None,Janek,Janusz,Vladimir,146
Boring,None,Katya,Billy,Angela,358
ItwasOK,Classical,Katya,Qiong,Manny,191
Fun,HipHop,Janek,Billy,Manny,296
Fun,Classical,Janek,Janusz,Joe,336
Boring,Classical,Xi,Eva,Manny,331
Boring,Rock,Xi,Janusz,Angela,306
Fun,Classical,Xi,Ada,Vladimir,213
Boring,Rock,Sonya,Eva,Joe,459
Boring,HipHop,Xi,Eva,Manny,147
Boring,Classical,Janek,Eva,Angela,387
Boring,Classical,Janek,Ada,Manny,197
Boring,None,Alex,Ada,Manny,413
Boring,Classical,Katya,Eva,Angela,303
Boring,Classical,Katya,Billy,Manny,338
Fun,Rock,Alex,Ada,Vladimir,54
Boring,Classical,Xi,Janusz,Angela,460
Fun,HipHop,Alex,Janusz,Manny,370
Fun,None,Sonya,Janusz,Vladimir,107
Fun,Classical,Janek,Billy,Vladimir,276
Fun,Classical,Alex,Ada,Vladimir,283
Boring,Techno,Sonya,Janusz,Joe,217
ItwasOK,Techno,Katya,Ada,Joe,306
Boring,Techno,Alex,Qiong,Angela,358
ItwasOK,Rock,Alex,Eva,Manny,134
Fun,Rock,Alex,Janusz,Manny,396
Boring,Classical,Janek,Eva,Joe,485
Boring,Classical,Xi,Qiong,Manny,88
ItwasOK,None,Janek,Janusz,Joe,0
Boring,None,Sonya,Janusz,Joe,230
Boring,Techno,Katya,Eva,Angela,461
Boring,Classical,Janek,Billy,Angela,408
Fun,HipHop,Sonya,Janusz,Vladimir,429
Fun,None,Janek,Ada,Vladimir,117
Boring,Techno,Katya,Eva,Angela,202
Fun,Rock,Janek,Janusz,Vladimir,392
Fun,Techno,Janek,Ada,Vladimir,105
Boring,Rock,Xi,Janusz,Joe,312
Fun,None,Janek,Qiong,Manny,267
Boring,Rock,Xi,Qiong,Angela,470
Boring,Techno,Xi,Ada,Manny,82
Boring,Classical,Alex,Eva,Joe,0
Boring,None,Xi,Qiong,Joe,148
