"Studentid","Attendance","Major","Questions","Score","Seniority","Texting","Grade"
"43767","43","Communication","Always","2","Senior","Rarely","Fail"
"43768","64","Stat","Always","11","Freshman","Rarely","Fail"
"43769","10","Polsci","Rarely","82","Freshman","Rarely","Pass"
"43770","25","Cs","Rarely","58","Sophomore","Always","Pass"
"43771","92","Polsci","Always","59","Senior","Rarely","Pass"
"43772","31","Polsci","Rarely","2","Sophomore","Always","Fail"
"43773","100","Communication","Rarely","91","Freshman","Always","Fail"
"43774","89","Cs","Always","9","Senior","Always","Fail"
"43775","96","Communication","Always","39","Sophomore","Rarely","Fail"
"43776","17","Communication","Always","5","Sophomore","Always","Fail"
"43777","68","Stat","Rarely","52","Sophomore","Always","Pass"
"43778","100","Communication","Rarely","21","Freshman","Always","Pass"
"43779","46","Cs","Rarely","88","Sophomore","Rarely","Pass"
"43780","92","Stat","Always","1","Freshman","Rarely","Fail"
"43781","22","Communication","Always","69","Freshman","Always","Pass"
"43782","15","Cs","Always","86","Sophomore","Rarely","Pass"
"43783","9","Cs","Rarely","40","Senior","Rarely","Fail"
"43784","45","Cs","Rarely","41","Junior","Always","Fail"
"43785","6","Communication","Rarely","96","Junior","Always","Pass"
"43786","64","Cs","Rarely","84","Junior","Rarely","Pass"
"43787","2","Communication","Always","99","Senior","Rarely","Pass"
"43788","19","Communication","Rarely","1","Senior","Always","Fail"
"43789","92","Stat","Always","19","Junior","Always","Fail"
"43790","17","Polsci","Always","35","Sophomore","Always","Pass"
"43791","28","Cs","Always","9","Senior","Always","Fail"
"43792","67","Stat","Rarely","20","Freshman","Rarely","Fail"
"43793","82","Polsci","Always","74","Freshman","Always","Pass"
"43794","36","Stat","Rarely","72","Sophomore","Always","Pass"
"43795","25","Communication","Rarely","16","Senior","Rarely","Fail"
"43796","12","Polsci","Rarely","45","Junior","Rarely","Fail"
"43797","65","Stat","Rarely","26","Sophomore","Always","Fail"
"43798","69","Communication","Always","25","Junior","Always","Fail"
"43799","15","Communication","Always","36","Junior","Always","Fail"
"43800","33","Polsci","Rarely","51","Senior","Always","Fail"
"43801","97","Stat","Rarely","85","Junior","Rarely","Pass"
"43802","25","Cs","Rarely","11","Senior","Always","Fail"
"43803","91","Polsci","Always","70","Freshman","Rarely","Pass"
"43804","59","Polsci","Rarely","21","Sophomore","Rarely","Fail"
"43805","7","Cs","Rarely","84","Freshman","Rarely","Pass"
"43806","20","Cs","Always","14","Freshman","Rarely","Fail"
"43807","27","Polsci","Rarely","71","Freshman","Rarely","Pass"
"43808","47","Stat","Rarely","60","Senior","Always","Pass"
"43809","27","Stat","Always","68","Senior","Always","Pass"
"43810","11","Stat","Always","50","Freshman","Rarely","Pass"
"43811","70","Communication","Rarely","53","Sophomore","Always","Pass"
"43812","25","Polsci","Rarely","10","Senior","Rarely","Fail"
"43813","100","Cs","Always","15","Freshman","Always","Fail"
"43814","70","Polsci","Always","14","Sophomore","Rarely","Pass"
"43815","0","Polsci","Rarely","88","Sophomore","Rarely","Pass"
"43816","29","Polsci","Rarely","11","Junior","Always","Fail"
"43817","16","Stat","Always","54","Sophomore","Rarely","Pass"
"43818","26","Cs","Rarely","80","Junior","Always","Pass"
"43819","19","Polsci","Rarely","93","Freshman","Rarely","Pass"
"43820","50","Cs","Rarely","43","Junior","Rarely","Pass"
"43821","18","Stat","Always","100","Freshman","Rarely","Pass"
"43822","92","Stat","Rarely","15","Sophomore","Always","Pass"
"43823","37","Communication","Rarely","2","Sophomore","Always","Fail"
"43824","91","Communication","Always","30","Junior","Always","Pass"
"43825","3","Communication","Rarely","29","Freshman","Always","Fail"
"43826","51","Communication","Always","86","Freshman","Rarely","Pass"
"43827","66","Cs","Rarely","12","Sophomore","Rarely","Fail"
"43828","33","Cs","Always","95","Freshman","Always","Pass"
"43829","6","Polsci","Always","21","Sophomore","Always","Fail"
"43830","53","Communication","Always","69","Junior","Rarely","Pass"
"43831","12","Cs","Rarely","15","Junior","Always","Pass"
"43832","15","Communication","Rarely","55","Senior","Rarely","Pass"
"43833","93","Stat","Always","40","Senior","Rarely","Fail"
"43834","55","Communication","Rarely","36","Junior","Always","Fail"
"43835","93","Polsci","Rarely","34","Freshman","Rarely","Fail"
"43836","67","Cs","Always","20","Senior","Always","Fail"
"43837","17","Polsci","Rarely","63","Sophomore","Always","Pass"
"43838","79","Cs","Rarely","0","Senior","Rarely","Fail"
"43839","5","Polsci","Always","20","Sophomore","Rarely","Pass"
"43840","88","Communication","Rarely","98","Junior","Rarely","Pass"
"43841","27","Stat","Always","65","Junior","Always","Pass"
"43842","20","Stat","Rarely","19","Freshman","Always","Pass"
"43843","52","Polsci","Always","94","Junior","Rarely","Pass"
"43844","10","Polsci","Always","97","Senior","Always","Pass"
"43845","66","Stat","Rarely","49","Senior","Rarely","Fail"
"43846","74","Cs","Rarely","49","Junior","Rarely","Fail"
"43847","53","Communication","Rarely","90","Sophomore","Always","Pass"
"43848","32","Stat","Rarely","90","Freshman","Rarely","Pass"
"43849","60","Communication","Rarely","16","Freshman","Rarely","Fail"
"43850","8","Polsci","Rarely","75","Junior","Always","Pass"
"43851","5","Stat","Rarely","28","Freshman","Rarely","Fail"
"43852","64","Stat","Always","68","Junior","Always","Pass"
"43853","62","Stat","Rarely","18","Freshman","Always","Pass"
"43854","89","Cs","Always","83","Senior","Always","Pass"
"43855","94","Polsci","Rarely","23","Senior","Always","Fail"
"43856","92","Polsci","Rarely","49","Sophomore","Rarely","Fail"
"43857","53","Communication","Always","13","Junior","Rarely","Fail"
"43858","36","Polsci","Rarely","75","Senior","Rarely","Pass"
"43859","76","Communication","Always","83","Sophomore","Always","Fail"
"43860","80","Cs","Always","59","Junior","Rarely","Fail"
"43861","62","Cs","Always","9","Freshman","Always","Fail"
"43862","47","Polsci","Always","95","Sophomore","Always","Pass"
"43863","15","Communication","Rarely","76","Senior","Always","Pass"
"43864","10","Polsci","Always","77","Freshman","Always","Pass"
"43865","66","Cs","Rarely","65","Senior","Always","Fail"
"43866","5","Polsci","Rarely","63","Junior","Rarely","Pass"
"43867","58","Communication","Always","69","Senior","Rarely","Pass"
"43868","31","Polsci","Rarely","30","Senior","Always","Fail"
"43869","14","Polsci","Always","28","Sophomore","Always","Fail"
"43870","47","Cs","Rarely","2","Senior","Rarely","Fail"
"43871","82","Stat","Always","3","Freshman","Rarely","Pass"
"43872","86","Communication","Rarely","79","Sophomore","Rarely","Pass"
"43873","16","Communication","Rarely","52","Senior","Rarely","Pass"
"43874","14","Cs","Always","99","Junior","Always","Pass"
"43875","17","Communication","Rarely","22","Sophomore","Rarely","Fail"
"43876","55","Stat","Always","96","Sophomore","Always","Pass"
"43877","98","Cs","Always","49","Senior","Rarely","Fail"
"43878","93","Communication","Always","99","Sophomore","Rarely","Fail"
"43879","14","Stat","Always","37","Sophomore","Always","Fail"
"43880","25","Polsci","Always","11","Junior","Rarely","Pass"
"43881","67","Polsci","Rarely","79","Sophomore","Always","Pass"
"43882","43","Communication","Rarely","100","Freshman","Rarely","Pass"
"43883","6","Polsci","Rarely","35","Sophomore","Rarely","Fail"
"43884","51","Stat","Rarely","14","Senior","Always","Fail"
"43885","24","Polsci","Rarely","43","Senior","Rarely","Fail"
"43886","7","Polsci","Always","85","Senior","Always","Pass"
"43887","21","Polsci","Always","9","Senior","Rarely","Pass"
"43888","2","Polsci","Always","46","Freshman","Always","Pass"
"43889","11","Stat","Rarely","6","Senior","Rarely","Pass"
"43890","72","Cs","Always","44","Sophomore","Rarely","Fail"
"43891","34","Polsci","Rarely","8","Senior","Rarely","Fail"
"43892","29","Cs","Rarely","35","Sophomore","Always","Fail"
"43893","51","Polsci","Rarely","11","Freshman","Rarely","Fail"
"43894","52","Polsci","Always","13","Junior","Rarely","Pass"
"43895","10","Communication","Rarely","56","Senior","Rarely","Fail"
"43896","69","Stat","Always","59","Senior","Always","Pass"
"43897","84","Stat","Rarely","95","Freshman","Rarely","Pass"
"43898","39","Cs","Rarely","52","Freshman","Always","Pass"
"43899","29","Cs","Rarely","12","Sophomore","Rarely","Fail"
"43900","36","Cs","Rarely","89","Sophomore","Rarely","Pass"
"43901","32","Stat","Rarely","83","Freshman","Always","Pass"
"43902","37","Communication","Always","96","Freshman","Rarely","Pass"
"43903","36","Stat","Rarely","96","Senior","Rarely","Pass"
"43904","41","Polsci","Always","51","Freshman","Always","Pass"
"43905","31","Polsci","Always","22","Junior","Always","Pass"
"43906","64","Cs","Always","49","Sophomore","Always","Fail"
"43907","5","Communication","Always","61","Freshman","Rarely","Pass"
"43908","97","Stat","Always","16","Junior","Rarely","Pass"
"43909","62","Communication","Always","64","Junior","Rarely","Pass"
"43910","52","Stat","Rarely","11","Junior","Always","Fail"
"43911","25","Communication","Rarely","45","Junior","Always","Fail"
"43912","50","Cs","Always","43","Senior","Always","Fail"
"43913","61","Communication","Always","70","Junior","Rarely","Pass"
"43914","46","Communication","Always","8","Junior","Always","Fail"
"43915","49","Communication","Rarely","96","Sophomore","Rarely","Pass"
"43916","84","Communication","Always","74","Sophomore","Always","Fail"
"43917","89","Communication","Rarely","90","Freshman","Rarely","Pass"
"43918","74","Stat","Rarely","81","Junior","Always","Fail"
"43919","88","Cs","Rarely","33","Senior","Rarely","Fail"
"43920","79","Stat","Rarely","35","Sophomore","Always","Pass"
"43921","45","Polsci","Always","56","Freshman","Rarely","Pass"
"43922","83","Stat","Rarely","51","Junior","Always","Pass"
"43923","32","Stat","Always","16","Sophomore","Rarely","Fail"
"43924","93","Communication","Always","40","Sophomore","Always","Pass"
"43925","37","Communication","Always","15","Sophomore","Rarely","Fail"
"43926","24","Polsci","Rarely","25","Senior","Rarely","Fail"
"43927","42","Cs","Rarely","81","Senior","Rarely","Pass"
"43928","21","Communication","Rarely","51","Sophomore","Rarely","Pass"
"43929","51","Cs","Rarely","53","Senior","Rarely","Fail"
"43930","22","Cs","Always","51","Junior","Rarely","Fail"
"43931","18","Cs","Always","42","Freshman","Always","Fail"
"43932","19","Stat","Rarely","26","Freshman","Rarely","Fail"
"43933","2","Communication","Always","93","Sophomore","Rarely","Pass"
"43934","21","Stat","Rarely","19","Senior","Rarely","Fail"
"43935","84","Polsci","Always","27","Junior","Always","Pass"
"43936","45","Cs","Rarely","98","Senior","Always","Pass"
"43937","44","Polsci","Rarely","57","Senior","Always","Fail"
"43938","67","Polsci","Rarely","92","Senior","Always","Pass"
"43939","55","Polsci","Rarely","36","Sophomore","Always","Fail"
"43940","72","Cs","Always","90","Junior","Rarely","Pass"
"43941","39","Polsci","Rarely","72","Freshman","Always","Fail"
"43942","99","Communication","Rarely","19","Senior","Always","Pass"
"43943","14","Cs","Rarely","56","Senior","Rarely","Fail"
"43944","19","Cs","Rarely","4","Senior","Rarely","Fail"
"43945","34","Communication","Always","3","Junior","Rarely","Fail"
"43946","94","Stat","Always","58","Senior","Always","Fail"
"43947","26","Communication","Rarely","77","Sophomore","Always","Pass"
"43948","50","Polsci","Rarely","55","Senior","Always","Pass"
"43949","37","Stat","Rarely","28","Sophomore","Always","Pass"
"43950","88","Polsci","Rarely","30","Freshman","Rarely","Fail"
"43951","44","Cs","Rarely","99","Senior","Rarely","Pass"
"43952","30","Cs","Rarely","65","Junior","Always","Fail"
"43953","55","Stat","Always","5","Sophomore","Always","Pass"
"43954","23","Cs","Always","49","Sophomore","Rarely","Fail"
"43955","49","Communication","Rarely","25","Freshman","Rarely","Fail"
"43956","81","Stat","Always","47","Junior","Always","Fail"
"43957","54","Polsci","Rarely","6","Senior","Rarely","Fail"
"43958","98","Polsci","Rarely","4","Freshman","Always","Fail"
"43959","99","Stat","Always","16","Senior","Always","Fail"
"43960","30","Stat","Rarely","83","Freshman","Always","Pass"
"43961","92","Communication","Always","96","Sophomore","Always","Pass"
"43962","25","Cs","Rarely","59","Junior","Rarely","Fail"
"43963","66","Cs","Rarely","74","Sophomore","Always","Pass"
"43964","24","Stat","Rarely","82","Sophomore","Always","Pass"
"43965","21","Polsci","Always","99","Junior","Rarely","Pass"
"43966","40","Cs","Always","1","Freshman","Rarely","Fail"
"43967","93","Communication","Always","80","Freshman","Always","Pass"
"43968","12","Communication","Rarely","42","Junior","Rarely","Pass"
"43969","81","Communication","Always","13","Freshman","Always","Fail"
"43970","21","Cs","Always","48","Junior","Rarely","Fail"
"43971","5","Polsci","Rarely","13","Junior","Always","Fail"
"43972","25","Cs","Rarely","93","Freshman","Rarely","Pass"
"43973","52","Communication","Rarely","42","Freshman","Rarely","Pass"
"43974","86","Cs","Rarely","48","Senior","Always","Fail"
"43975","26","Communication","Always","16","Sophomore","Always","Fail"
"43976","44","Communication","Always","97","Senior","Rarely","Fail"
"43977","91","Stat","Rarely","30","Junior","Rarely","Fail"
"43978","26","Cs","Always","24","Senior","Rarely","Fail"
"43979","17","Communication","Always","56","Senior","Always","Pass"
"43980","91","Communication","Rarely","74","Sophomore","Rarely","Pass"
"43981","66","Stat","Always","50","Sophomore","Rarely","Pass"
"43982","58","Stat","Rarely","74","Senior","Rarely","Pass"
"43983","85","Stat","Always","64","Freshman","Rarely","Pass"
"43984","85","Communication","Rarely","68","Sophomore","Rarely","Pass"
"43985","39","Communication","Rarely","21","Sophomore","Rarely","Fail"
"43986","54","Polsci","Rarely","96","Sophomore","Always","Pass"
"43987","32","Cs","Always","99","Senior","Rarely","Pass"
"43988","89","Communication","Always","47","Freshman","Always","Pass"
"43989","68","Stat","Rarely","2","Sophomore","Always","Pass"
"43990","50","Cs","Always","19","Senior","Always","Fail"
"43991","22","Stat","Always","11","Sophomore","Rarely","Fail"
"43992","71","Cs","Rarely","97","Freshman","Rarely","Pass"
"43993","89","Cs","Rarely","94","Sophomore","Always","Pass"
"43994","68","Polsci","Rarely","2","Freshman","Always","Fail"
"43995","41","Stat","Rarely","59","Sophomore","Always","Fail"
"43996","23","Stat","Always","88","Junior","Always","Fail"
"43997","9","Stat","Rarely","48","Senior","Rarely","Fail"
"43998","35","Cs","Always","16","Junior","Always","Fail"
"43999","21","Polsci","Always","2","Junior","Rarely","Pass"
"44000","58","Communication","Always","84","Sophomore","Always","Pass"
"44001","80","Stat","Rarely","97","Freshman","Rarely","Pass"
"44002","39","Stat","Rarely","98","Junior","Rarely","Pass"
"44003","36","Cs","Rarely","64","Sophomore","Always","Pass"
"44004","70","Stat","Always","17","Freshman","Rarely","Fail"
"44005","8","Cs","Rarely","7","Senior","Rarely","Fail"
"44006","58","Polsci","Rarely","15","Freshman","Always","Fail"
"44007","59","Stat","Rarely","56","Freshman","Rarely","Fail"
"44008","67","Stat","Rarely","39","Freshman","Rarely","Pass"
"44009","96","Communication","Always","14","Senior","Always","Pass"
"44010","8","Polsci","Always","67","Freshman","Rarely","Fail"
"44011","54","Polsci","Rarely","27","Senior","Rarely","Fail"
"44012","1","Polsci","Rarely","84","Freshman","Rarely","Fail"
"44013","37","Stat","Rarely","51","Freshman","Rarely","Fail"
"44014","59","Stat","Rarely","53","Sophomore","Rarely","Pass"
"44015","21","Polsci","Always","58","Junior","Rarely","Pass"
"44016","18","Communication","Always","70","Junior","Always","Pass"
"44017","10","Polsci","Rarely","50","Senior","Always","Pass"
"44018","63","Polsci","Rarely","35","Senior","Rarely","Fail"
"44019","57","Polsci","Rarely","0","Freshman","Rarely","Fail"
"44020","84","Polsci","Always","16","Senior","Always","Pass"
"44021","61","Communication","Always","32","Sophomore","Always","Pass"
"44022","70","Communication","Always","75","Senior","Rarely","Pass"
"44023","4","Stat","Always","90","Junior","Rarely","Pass"
