Party,VoterID
Republican ,9679
Republican ,17478
Republican ,26
Republican ,4563
Republican ,15373
Democratic,7468
Democratic,4553
Republican ,15933
Democratic,10845
Republican ,4208
Democratic,19386
Democratic,7105
Democratic,2061
Democratic,9202
Republican ,12785
Democratic,1873
Democratic,9772
Republican ,3016
Republican ,14718
Republican ,13367
Republican ,12943
Republican ,3245
Republican ,7599
Democratic,5956
Republican ,5288
Republican ,7155
Democratic,7422
Republican ,13279
Republican ,18065
Democratic,1786
Democratic,19479
Republican ,5095
Republican ,7657
Republican ,10333
Republican ,3819
Republican ,12776
Democratic,12053
Republican ,101
Republican ,6763
Republican ,7699
Republican ,8817
Democratic,17059
Republican ,4676
Republican ,7256
Democratic,17390
Republican ,15783
Democratic,10020
Republican ,10822
Republican ,924
Republican ,2501
Republican ,16119
Democratic,16788
Republican ,10875
Republican ,2779
Republican ,17434
Democratic,8255
Republican ,17812
Republican ,19600
Democratic,1753
Republican ,14208
Democratic,14941
Democratic,11424
Republican ,3077
Republican ,14330
Republican ,5184
Republican ,9227
Republican ,10613
Republican ,18716
Republican ,10807
Democratic,12313
Republican ,8044
Republican ,17937
Democratic,4299
Republican ,7756
Republican ,10288
Democratic,5131
Democratic,2916
Democratic,19113
Republican ,7224
Republican ,4863
Democratic,2967
Republican ,6912
Republican ,14739
Democratic,13474
Democratic,11952
Republican ,131
Republican ,12972
Republican ,15697
Republican ,17313
Democratic,16060
Republican ,15221
Republican ,18523
Democratic,14827
Republican ,3820
Republican ,13385
Democratic,13084
Republican ,1037
Republican ,15846
Republican ,12916
Republican ,17928
Democratic,11101
Republican ,15100
Democratic,9739
Republican ,3926
Democratic,7476
Republican ,679
Republican ,9898
Democratic,14238
Democratic,13050
Republican ,11893
Republican ,2913
Republican ,14275
Republican ,6862
Democratic,12523
Republican ,19802
Republican ,13513
Republican ,18120
Republican ,16308
Republican ,3274
Republican ,14420
Republican ,13261
Republican ,1811
Republican ,1040
Republican ,10936
Republican ,10514
Republican ,7530
Republican ,4573
Republican ,6255
Republican ,8195
Democratic,1522
Democratic,8516
Democratic,6463
Democratic,3082
Democratic,13035
Democratic,7492
Democratic,5432
Democratic,1191
Democratic,6187
Republican ,3137
Democratic,1693
Democratic,5221
Democratic,10182
Democratic,12879
Democratic,5747
Democratic,9032
Republican ,8450
Democratic,942
Republican ,2177
Democratic,6691
Republican ,16443
Republican ,12804
Democratic,10246
Republican ,11134
Republican ,374
Democratic,14219
Democratic,17614
Democratic,12147
Republican ,10732
Democratic,4647
Democratic,6900
Democratic,3920
Republican ,11921
Democratic,9852
Republican ,10581
Republican ,17169
Democratic,6747
Republican ,682
Republican ,16409
Republican ,434
Democratic,19686
Republican ,1905
Republican ,5858
Democratic,17353
Republican ,13586
Democratic,19789
Democratic,16589
Democratic,17590
Republican ,12196
Democratic,4923
Republican ,10720
Republican ,10261
Democratic,15860
Democratic,15521
Democratic,7020
Republican ,6971
Republican ,1432
Republican ,12004
Democratic,16595
Republican ,16937
Democratic,19734
Republican ,5579
Democratic,43
Republican ,17330
Republican ,16757
Republican ,9420
Republican ,7278
Democratic,13553
Democratic,6260
Republican ,13919
Republican ,14217
Democratic,14068
Republican ,12198
Republican ,14582
Democratic,18948
Democratic,7855
Republican ,4527
Republican ,795
Republican ,12767
Republican ,7165
Democratic,12774
Republican ,14077
Republican ,13273
Republican ,1739
Democratic,1299
Republican ,13693
Republican ,16035
Republican ,379
Republican ,18557
Republican ,5961
Democratic,14896
Democratic,14730
Democratic,16983
Republican ,10156
Democratic,8510
Republican ,2776
Republican ,11570
Democratic,1145
Republican ,6336
Republican ,19062
Democratic,5194
Democratic,19473
Republican ,3010
Democratic,19464
Republican ,4296
Democratic,2670
Republican ,9328
Republican ,12977
Republican ,2183
Republican ,13151
Republican ,2426
Democratic,5804
Republican ,3430
Republican ,9986
Democratic,14541
Democratic,3937
Democratic,10269
Democratic,1929
Democratic,7595
Republican ,15086
Republican ,7441
Republican ,6102
Democratic,372
Republican ,3042
Republican ,14189
Republican ,3261
Republican ,17632
Republican ,13492
Democratic,15863
Republican ,11354
Republican ,17275
Democratic,10044
Democratic,7736
Democratic,19713
Republican ,5227
Democratic,16373
Democratic,13768
Democratic,13962
Democratic,6865
Democratic,9114
Republican ,15820
Democratic,1152
Republican ,6604
Democratic,16493
Republican ,17865
Democratic,14926
Republican ,8037
Republican ,8209
Republican ,10653
Republican ,11127
Republican ,19726
Democratic,4642
Democratic,14128
Republican ,17191
Republican ,201
Republican ,19502
Democratic,10650
Republican ,17420
Republican ,10729
Republican ,3107
Democratic,14353
Republican ,7952
Republican ,10142
Democratic,5239
Democratic,5014
Republican ,16177
Democratic,1438
Democratic,6514
Republican ,11903
Republican ,15010
Democratic,16863
Republican ,13187
Republican ,785
Democratic,3463
Republican ,269
Republican ,14875
Republican ,10998
Democratic,3466
Democratic,4847
Democratic,12230
Democratic,13859
Democratic,18047
Republican ,16143
Republican ,11694
Republican ,627
Democratic,7355
Republican ,14613
Democratic,14586
Democratic,15761
Democratic,3317
Democratic,4022
Democratic,9233
Republican ,11580
Democratic,5880
Republican ,7575
Democratic,3119
Republican ,6641
Democratic,9993
Democratic,4470
Democratic,1399
Democratic,8939
Democratic,728
Republican ,18729
Democratic,13869
Republican ,9676
Republican ,16663
Democratic,18109
Republican ,10428
Republican ,4724
Republican ,9101
Democratic,5400
Republican ,8930
Republican ,786
Democratic,3737
Republican ,10583
Democratic,11919
Republican ,19950
Republican ,11741
Democratic,11013
Republican ,16573
Republican ,16281
Republican ,11247
Republican ,19204
Democratic,17345
Democratic,11330
Republican ,4035
Democratic,4105
Republican ,9126
Republican ,18830
Republican ,13018
Republican ,3838
Republican ,19309
Democratic,12713
Republican ,4139
Democratic,4335
Republican ,10977
Republican ,17500
Republican ,15621
Republican ,6539
Democratic,10168
Democratic,18617
Democratic,16874
Democratic,10115
Republican ,1341
Republican ,13242
Democratic,4625
Democratic,14280
Democratic,4045
Republican ,12095
Democratic,10123
Republican ,1301
Democratic,13858
Democratic,1878
Republican ,13
Democratic,14344
Democratic,13545
Democratic,5777
Democratic,4907
Republican ,15620
Democratic,16305
Democratic,12690
Democratic,7249
Democratic,7485
Republican ,8065
Democratic,7688
Republican ,6386
Republican ,9168
Republican ,19959
Democratic,14508
Republican ,17524
Republican ,10696
Democratic,16104
Republican ,8769
Republican ,7179
Republican ,3754
Democratic,12550
Republican ,13707
Republican ,8705
Democratic,4644
Democratic,16488
Republican ,4249
Democratic,2838
Republican ,13918
Democratic,7638
Republican ,17292
Democratic,17759
Republican ,17714
Republican ,7663
Republican ,7535
Democratic,12603
Democratic,6494
Democratic,19299
Republican ,14415
Republican ,15024
Democratic,18725
Democratic,16262
Democratic,17077
Democratic,16152
Democratic,8416
Democratic,8007
Democratic,19941
Republican ,13760
Democratic,12421
Democratic,266
Democratic,15374
Republican ,12054
Democratic,13980
Republican ,11313
Republican ,3129
Democratic,1066
Republican ,13599
Republican ,17824
Republican ,3252
Republican ,5598
Republican ,6834
Republican ,8406
Republican ,12957
Republican ,12279
Democratic,10612
Democratic,13542
Republican ,15055
Republican ,3865
Democratic,17907
Republican ,13083
Republican ,7623
Democratic,12825
Democratic,10064
Democratic,780
Democratic,2321
Republican ,18604
Democratic,3858
Democratic,19292
Republican ,6443
Democratic,4024
Republican ,4311
Republican ,4817
Republican ,8302
Democratic,2732
Republican ,16351
Democratic,7985
Republican ,17537
Republican ,1490
Republican ,1655
Democratic,1742
Democratic,10558
Democratic,17299
Democratic,6851
Republican ,18705
Republican ,7323
Democratic,15017
Democratic,4390
Democratic,19772
Democratic,9162
Democratic,725
Democratic,13582
Democratic,6340
Democratic,8581
Democratic,8004
Republican ,14263
Democratic,16926
Democratic,10981
Democratic,8367
Republican ,19793
Democratic,5936
Republican ,18208
Democratic,3830
Republican ,8157
Democratic,6664
Republican ,16561
Republican ,17095
Republican ,8565
Republican ,13300
Republican ,16578
Democratic,16760
Republican ,12555
Democratic,7261
Republican ,9731
Democratic,8175
Republican ,19801
Republican ,1217
Republican ,18517
Democratic,11623
Republican ,16939
Republican ,5219
Democratic,15939
Republican ,16087
Democratic,17847
Republican ,9080
Democratic,2334
Republican ,8728
Democratic,16641
Democratic,3100
Democratic,12356
Republican ,13251
Democratic,7791
Democratic,2515
Democratic,2162
Democratic,1378
Republican ,187
Republican ,8391
Republican ,9981
Democratic,15792
Democratic,1683
Republican ,8038
Republican ,12597
Republican ,3365
Democratic,2226
Democratic,9112
Democratic,16872
Republican ,16269
Democratic,6239
Democratic,1081
Republican ,4487
Democratic,5280
Democratic,19218
Republican ,5641
Republican ,2110
Republican ,19159
Democratic,18383
Republican ,10942
Republican ,10319
Republican ,7211
Democratic,1122
Republican ,6562
Democratic,16997
Democratic,11543
Democratic,270
Republican ,15726
Democratic,9903
Democratic,5618
Democratic,3007
Democratic,16286
Democratic,7118
Republican ,129
Democratic,3236
Republican ,5916
Democratic,19492
Republican ,12852
Republican ,6013
Republican ,13937
Republican ,16422
Republican ,11574
Republican ,6084
Republican ,16965
Democratic,14391
Democratic,12366
Republican ,5060
Republican ,4416
Republican ,17811
Democratic,16447
Republican ,1852
Republican ,14021
Democratic,18826
Democratic,3505
Republican ,18600
Republican ,18924
Republican ,15664
Republican ,17885
Democratic,5251
Democratic,4113
Republican ,17984
Democratic,13220
Democratic,13038
Democratic,7576
Democratic,8962
Republican ,14017
Republican ,12625
Democratic,16933
Republican ,17636
Republican ,8871
Democratic,9803
Democratic,15603
Democratic,2264
Republican ,3455
Democratic,17511
Democratic,8895
Republican ,18231
Republican ,7311
Republican ,8709
Republican ,10994
Democratic,14556
Democratic,17719
Democratic,332
Republican ,15967
Republican ,10
Republican ,11369
Democratic,9421
Republican ,7610
Republican ,16200
Republican ,19469
Democratic,5153
Republican ,19090
Democratic,13591
Republican ,2941
Democratic,17875
Democratic,8735
Republican ,4243
Republican ,11395
Republican ,14712
Republican ,1425
Republican ,19401
Republican ,3132
Democratic,9279
Democratic,1047
Democratic,4582
Democratic,15704
Democratic,16619
Republican ,15482
Republican ,19687
Republican ,18138
Republican ,17605
Democratic,6564
Republican ,16963
Democratic,2384
Democratic,14436
Democratic,1096
Democratic,8556
Republican ,6502
Republican ,14787
Republican ,15915
Republican ,14095
Democratic,6069
Republican ,995
Democratic,17014
Republican ,15072
Democratic,18698
Republican ,17908
Republican ,2447
Republican ,18005
Republican ,19017
Democratic,16694
Democratic,7498
Republican ,6088
Republican ,12572
Democratic,8965
Republican ,11137
Democratic,1578
Democratic,3291
Republican ,268
Democratic,14767
Democratic,8143
Democratic,5196
Republican ,10493
Republican ,19929
Republican ,3411
Democratic,9301
Republican ,8714
Republican ,11167
Democratic,14472
Democratic,4182
Republican ,8603
Democratic,10074
Republican ,13025
Republican ,8770
Republican ,734
Democratic,7014
Democratic,13978
Republican ,17855
Democratic,14322
Democratic,17060
Republican ,7040
Democratic,2228
Republican ,17677
Democratic,10446
Republican ,10531
Democratic,8573
Democratic,13848
Republican ,10847
Democratic,18786
Republican ,18349
Republican ,2436
Republican ,17960
Republican ,1773
Republican ,15412
Republican ,19983
Republican ,802
Democratic,12831
Republican ,2567
Democratic,4440
Democratic,8837
Republican ,2544
Democratic,17253
Republican ,5554
Democratic,11220
Republican ,11892
Republican ,9206
Democratic,235
Republican ,10015
Democratic,17599
Democratic,7947
Democratic,12245
Republican ,1758
Democratic,13420
Republican ,13150
Republican ,2700
Democratic,7193
Republican ,2910
Republican ,15101
Republican ,4660
Democratic,1445
Republican ,18629
Republican ,14494
Republican ,19584
Republican ,18460
Republican ,6043
Democratic,2789
Republican ,7555
Democratic,13041
Democratic,17611
Democratic,10883
Democratic,4120
Republican ,584
