IDN,AGE,COUNTRY,GENDER,IMMIGRANT,INCOME,HAPPINESS
60603,61,Moldova,Female,0,76418,6.65
33441,32,Hungary,Female,0,48074,4.35
37728,36,Australia,Female,0,54954,4.39
27505,48,Uruguay,Female,0,43690,3.50
78952,36,Kuwait,Female,1,96008,3.71
71512,36,Uzbekistan,Female,0,87058,7.41
37925,22,Vietnam,Female,1,53531,7.20
82214,22,Ecuador,Female,0,98030,8.28
13704,19,Jamaica,Female,0,28828,2.20
84993,30,Ukraine,Male,0,100005,8.36
83092,46,Sri Lanka,Male,0,97186,8.52
88348,54,Sierra Leone,Female,0,102457,8.60
84084,21,China,Male,0,98799,8.27
71058,51,Swaziland,Male,0,85675,7.56
90049,68,Hungary,Male,0,104639,8.74
21047,43,Ukraine,Female,0,35848,2.44
83507,45,France,Female,0,100140,8.51
11013,23,Iceland,Male,0,28140,2.24
91252,31,United Kingdom,Male,1,108815,2.60
93758,61,Algeria,Male,0,109053,9.68
78503,46,Ecuador,Male,0,94327,7.51
13835,52,Comoros,Female,0,27653,2.53
16447,36,Argentina,Female,0,32913,2.37
81204,37,Bahrain,Male,0,96521,8.43
57516,31,Luxembourg,Male,0,74429,6.35
80523,58,Sudan,Female,0,94865,7.63
95712,20,United States,Male,0,112567,9.27
16194,22,Lebanon,Female,0,31090,2.23
62885,66,Estonia,Female,0,78143,6.70
30993,32,Malta,Male,0,46726,3.34
59741,23,United Kingdom,Female,0,76508,6.27
16101,18,Armenia,Male,0,30414,2.19
20192,59,Lithuania,Male,0,35585,2.60
43198,22,Zambia,Male,0,58104,4.25
79886,69,Austria,Male,1,97316,7.43
92738,34,Vietnam,Male,0,108253,9.41
37056,52,Argentina,Male,0,53624,4.55
67409,70,Rwand2a4,Female,0,81010,6.74
28216,40,Honduras,Female,0,43145,3.42
54420,46,United States,Male,0,71304,5.50
86933,50,Croatia,Female,0,102620,8.56
23607,62,Uruguay,Male,0,40002,3.64
91189,69,Burundi,Male,0,104669,8.75
12131,70,Qatar,Female,0,28662,2.71
52768,62,Greece,Female,0,68043,5.66
97573,26,Peru,Male,0,113232,9.33
88648,28,Latvia,Female,0,103548,8.34
35869,27,Russia,Female,0,51189,4.30
94252,40,Madagascar,Female,0,108131,9.47
52906,24,South Africa,Male,0,67754,5.28
26798,57,Mali,Female,0,41080,3.59
55183,39,Afghanistan,Female,1,69742,7.05
73140,40,Romania,Female,0,88129,7.45
21387,53,Jamaica,Female,0,36726,3.55
51654,53,Montenegro,Male,0,66703,5.57
64677,60,Nigeria,Male,1,80091,2.99
72394,24,Burundi,Male,0,86092,7.29
18822,44,Slovakia,Male,0,34704,2.45
28448,42,China,Female,0,43209,3.44
18652,50,Lebanon,Male,0,33479,2.51
12364,66,Poland,Female,0,28222,2.67
18560,48,Armenia,Male,0,32805,2.49
67415,29,China,Male,0,82236,6.33
78696,66,Central African Republic,Female,0,92324,7.71
41819,30,Cyprus,Male,0,58231,4.33
24361,38,Malawi,Male,0,38449,3.40
59666,27,Malta,Male,0,75386,6.31
19638,18,Venezuela,Female,0,36601,3.20
25566,55,Venezuela,Male,0,42616,3.57
42258,35,Suriname,Male,0,58374,4.38
58227,61,Bulgaria,Male,0,72042,6.65
10553,57,Mexico,Female,1,28005,9.28
19741,68,Tunisia,Male,0,34561,2.69
93728,40,Ukraine,Female,1,109147,8.05
29356,50,Laos,Male,0,44053,3.52
67425,19,Philippines,Male,0,82229,6.23
47976,34,Sudan,Female,0,62111,5.38
79870,21,Djibouti,Male,0,94545,7.26
90779,19,Uruguay,Male,0,107063,8.25
42702,24,Panama,Female,0,59800,4.27
30482,47,Finland,Male,0,47846,3.49
84119,50,Tanzania,Male,0,97856,8.56
31967,61,Madagascar,Male,0,45862,3.63
25105,32,Ukraine,Male,1,40198,9.17
76065,57,Hungary,Male,0,90647,7.62
86814,65,Central African Republic,Female,0,100302,8.71
88215,33,United Kingdom,Male,0,104879,8.39
96695,19,Taiwan,Female,0,112769,9.26
29023,22,Hong Kong,Male,0,44329,3.24
10659,28,Jordan,Male,0,26059,2.29
47834,25,Haiti,Male,0,62122,5.29
89769,61,Israel,Female,0,106924,8.67
24069,47,Benin,Female,0,37623,3.49
68454,52,Angola,Male,0,83922,6.56
93982,37,Luxembourg,Female,0,111029,9.44
20783,31,Bangladesh,Female,0,35366,2.32
48473,19,Philippines,Female,0,63207,5.23
20565,32,Myanmar,Female,0,34768,2.33
12613,55,Bolivia,Female,0,28513,2.56
34731,56,Ghana,Male,1,50492,5.38
80144,55,China,Female,0,95024,7.60
16077,24,Luxembourg,Female,1,33535,4.64
28927,60,Kyrgyzstan,Male,0,43901,3.62
64176,33,Latvia,Female,0,79180,6.37
92854,42,Guinea,Male,0,106635,8.48
17823,38,North Cyprus,Female,1,33911,2.05
72922,42,Mauritania,Female,0,87673,7.47
97381,57,Belgium,Male,0,114283,9.64
75391,48,Mongolia,Female,0,89996,7.53
43664,21,Panama,Male,0,60789,5.25
82750,62,Israel,Male,0,100055,8.68
96623,46,Libya,Female,0,111937,9.53
82788,64,Bangladesh,Male,1,98075,2.22
92641,61,Yemen,Female,0,106496,8.67
94492,65,Ethiopia,Female,1,109200,9.23
53338,41,Turkmenistan,Female,1,69188,5.04
35043,65,Armenia,Female,0,49221,4.68
56277,67,Vietnam,Female,0,71626,5.71
31978,44,Nepal,Male,0,46160,3.46
28606,56,Ireland,Male,0,45667,3.58
19879,28,Jamaica,Male,0,35029,2.29
63010,50,Austria,Male,0,80207,6.54
26908,26,Mauritius,Male,0,42227,3.28
21919,57,Zambia,Male,0,36781,3.59
92964,58,Montenegro,Male,0,108056,9.65
38595,58,Ukraine,Female,0,53487,4.61
42259,33,South Africa,Female,1,57363,6.73
86924,25,Iran,Female,0,101332,8.31
14100,37,Hungary,Female,0,28807,2.38
74495,23,Turkey,Male,1,90022,2.35
49886,39,Thailand,Female,0,66205,5.43
55619,58,Libya,Female,0,70781,5.62
25362,65,Hong Kong,Female,0,40670,3.67
37258,41,Somaliland region,Male,0,52078,4.44
87079,18,Laos,Male,0,101782,8.24
22831,62,Spain,Male,0,39186,3.64
38224,27,El Salvador,Male,0,53834,4.30
88850,18,Djibouti,Female,0,103333,8.24
40228,50,Mauritania,Male,0,54925,4.53
13372,64,Spain,Male,1,30109,9.63
54093,20,Ethiopia,Male,0,68408,5.24
21546,65,Burkina Faso,Male,0,35684,2.66
96901,32,Netherlands,Female,0,114264,9.39
96700,49,Sweden,Male,1,114246,2.31
16922,32,Slovakia,Male,0,32815,2.33
12370,48,Sweden,Male,0,29675,2.49
68445,53,Rwand2a4,Male,0,82164,6.57
60770,58,Iceland,Female,0,77972,6.62
39895,52,Cameroon,Male,0,54273,4.55
78627,58,Togo,Female,0,91589,7.63
65477,47,Denmark,Male,0,83161,6.51
97111,66,Syria,Female,0,111019,9.73
12796,37,Libya,Female,0,28073,2.38
61807,18,Suriname,Female,0,77970,6.22
86213,33,Iran,Female,0,100617,8.39
82229,21,Costa Rica,Female,0,99344,8.27
96493,46,Nicaragua,Female,1,112397,4.91
25818,39,Ethiopia,Female,0,40357,3.41
54235,54,Panama,Male,0,71394,5.58
76956,50,China,Male,1,92423,8.42
37958,51,Kenya,Female,0,52355,4.54
64725,22,Saudi Arabia,Male,0,81031,6.26
71596,44,Australia,Female,0,88918,7.49
12306,47,Uganda,Female,0,26520,2.48
79039,28,Laos,Female,0,93739,7.33
23918,46,Dominican Republic,Male,0,38872,3.48
53382,18,Colombia,Female,0,69785,5.22
28755,33,Canada,Male,0,46049,3.35
27634,43,Australia,Male,0,44815,3.45
87792,62,Armenia,Female,0,101957,8.68
48784,48,Indonesia,Male,0,63949,5.52
72644,58,Finland,Male,0,89966,7.63
15783,44,Denmark,Female,0,33385,2.45
62154,67,Jamaica,Female,0,77393,6.71
43031,43,Pakistan,Male,0,58142,4.46
84152,65,Algeria,Male,0,99410,8.71
82747,36,Zimbabwe,Female,0,97403,8.42
91878,62,Switzerland,Female,0,109363,9.69
56772,56,Cameroon,Female,0,71183,5.60
62334,35,Israel,Female,0,79610,6.39
41943,60,Denmark,Male,1,59767,6.30
93597,57,Kosovo,Male,0,108639,9.64
33207,22,Sri Lanka,Female,0,47093,3.24
62675,51,France,Female,1,79522,7.54
89987,68,Romania,Female,0,104907,8.74
66850,25,Burundi,Male,0,80338,6.29
42712,29,United States,Female,1,60513,9.00
30319,34,Hungary,Female,0,45004,3.36
76777,23,Ecuador,Female,0,92384,7.28
85421,65,Chile,Female,0,101939,8.71
14123,30,Poland,Female,0,29725,2.31
77713,52,Cambodia,Male,0,91781,7.57
23986,68,Belarus,Female,0,39516,3.70
11173,61,Mexico,Female,0,28028,2.62
16513,22,Panama,Male,0,33639,2.23
13949,61,Nicaragua,Male,0,29414,2.62
97714,32,Nicaragua,Female,1,113737,2.78
78110,21,Cyprus,Female,0,94575,7.26
44014,63,Estonia,Male,0,59380,4.66
43054,52,Guatemala,Male,0,58802,4.55
21415,58,Armenia,Male,1,36297,3.00
48498,52,Cameroon,Female,0,62906,5.56
32007,53,Nepal,Female,0,45946,3.55
29975,19,Taiwan,Female,0,45959,3.21
13448,26,Guinea,Female,0,27157,2.27
33199,18,Haiti,Male,0,47472,3.20
13132,23,Nicaragua,Male,0,28459,2.24
89980,22,Sudan,Male,0,104376,8.28
25931,63,Benin,Female,0,39237,3.65
49059,67,Sudan,Male,0,63308,5.71
25126,26,Bulgaria,Male,0,39085,3.28
12486,67,Chad,Male,0,26425,2.68
90849,34,China,Female,0,105754,8.40
20716,48,Nicaragua,Female,0,36091,3.50
73939,39,Estonia,Female,0,89278,7.44
86571,20,Bulgaria,Female,0,100286,8.26
86729,66,Bolivia,Male,0,102457,8.72
87589,51,Dominican Republic,Female,0,102476,8.57
91404,20,Malaysia,Female,0,107079,8.26
84083,40,Angola,Female,0,99582,8.46
84739,67,Belarus,Female,0,100098,8.73
22964,34,Macedonia,Female,0,37409,3.36
30955,59,Serbia,Male,0,45758,3.61
78027,37,Iraq,Female,0,92654,7.42
53259,39,Dominican Republic,Female,0,68058,5.43
45826,24,Guinea,Male,0,59444,4.27
13003,42,Central African Republic,Female,0,26614,2.43
29887,48,Togo,Male,0,42722,3.50
32330,61,Norway,Male,0,49935,4.64
85990,34,Czech Republic,Female,0,102125,8.40
95209,44,Japan,Male,0,111261,9.51
71619,69,Uganda,Male,0,85879,7.74
84161,44,Kosovo,Male,0,99233,8.50
78219,64,Malaysia,Male,0,93956,7.69
77158,38,Sri Lanka,Male,0,91196,7.43
53708,45,Serbia,Female,0,68451,5.49
84821,46,Slovenia,Female,0,100685,8.52
49954,68,Congo-Kinshasa,Female,0,64334,5.72
58336,59,United States,Female,0,75329,6.63
54400,51,Malta,Female,0,70187,5.55
54737,20,Kyrgyzstan,Male,0,69722,5.24
28850,27,Algeria,Female,0,44240,3.29
39140,58,Turkey,Male,0,54262,4.61
94608,56,Burundi,Female,0,108099,9.63
79297,31,Yemen,Male,0,93110,7.36
24347,28,Montenegro,Male,0,39377,3.30
92479,18,Bosnia and Herzegovina,Male,0,107222,8.24
79803,47,Moldova,Male,0,95347,7.52
70265,58,Tajikistan,Female,0,84397,7.63
83551,32,Malawi,Female,0,97624,8.38
62885,38,Haiti,Male,0,76993,6.42
62321,42,Togo,Male,0,75152,6.46
58683,33,Estonia,Female,0,74097,6.37
73034,40,Georgia,Male,0,87163,7.45
85320,43,Costa Rica,Male,0,102331,8.49
20358,32,Kazakhstan,Male,0,35811,2.33
63936,30,Austria,Female,0,81228,6.34
18997,19,Germany,Female,1,35971,4.72
23308,46,Sudan,Female,0,37642,3.48
30831,25,Thailand,Female,0,47149,3.27
77473,39,Chile,Female,0,93812,7.44
79330,56,Montenegro,Male,0,94471,7.61
79194,54,Indonesia,Female,0,94333,7.59
99187,58,Denmark,Male,0,116789,9.65
52913,68,Egypt,Female,0,67173,5.72
39648,39,Chad,Male,0,53447,4.42
90819,48,Peru,Male,1,106984,4.93
21664,30,Bulgaria,Male,0,35666,2.31
84294,69,Finland,Male,0,101684,8.75
16236,27,Tajikistan,Female,0,30616,2.28
75911,55,Tajikistan,Female,0,90201,7.60
92529,56,Pakistan,Male,0,107800,8.62
20196,41,Belarus,Male,0,35626,2.42
12958,20,Paraguay,Female,0,28633,2.21
14541,24,Kyrgyzstan,Female,0,29509,2.25
22817,52,Ireland,Female,1,40375,5.12
94713,70,Egypt,Female,0,108834,9.77
42921,20,Argentina,Male,0,59406,4.23
59503,57,Serbia,Female,0,74135,6.61
94851,26,Burkina Faso,Male,0,108920,9.33
12751,50,Kuwait,Male,0,29048,2.51
15983,63,Jamaica,Male,0,31369,2.64
27761,63,Kenya,Male,0,41937,3.65
49674,50,Uganda,Male,0,63861,5.54
53171,67,Australia,Male,1,71230,2.66
76680,21,Argentina,Male,0,93035,7.26
14221,66,Greece,Female,0,29459,2.67
29766,56,France,Male,0,46337,3.58
49820,25,Bosnia and Herzegovina,Female,0,64468,5.29
59754,64,Zambia,Female,0,74621,6.68
86143,23,United Kingdom,Male,0,102840,8.29
71134,28,Bosnia and Herzegovina,Male,0,85944,7.33
84670,50,Liberia,Female,0,98627,8.56
11735,44,Somaliland region,Female,0,26377,2.45
73608,58,Kyrgyzstan,Female,0,88660,7.63
32138,60,Cambodia,Male,0,46092,3.62
42462,67,Bosnia and Herzegovina,Female,0,57161,4.70
58829,25,Turkmenistan,Female,1,74917,5.75
30793,35,Guatemala,Male,0,46689,3.37
13060,51,Mexico,Female,0,30007,2.52
68734,48,Argentina,Female,0,85199,7.53
98675,39,Jordan,Male,0,113824,9.46
63439,56,Norway,Male,0,81130,6.60
63613,53,Angola,Female,0,79202,6.57
16458,62,Thailand,Male,0,32603,2.63
45787,38,Togo,Female,0,58555,4.41
54540,44,Chile,Female,0,70872,5.48
46026,46,Kuwait,Female,0,62460,5.50
19487,36,Australia,Male,0,36823,3.38
83320,35,Slovakia,Female,1,99646,6.28
54918,40,Zimbabwe,Male,0,69597,5.44
52220,38,Chile,Female,1,69128,6.07
92072,35,Costa Rica,Male,0,109088,9.42
75527,64,Bulgaria,Female,0,89414,7.69
58108,56,Brazil,Female,1,75119,9.19
31828,53,Belgium,Male,0,48737,4.56
77013,38,Madagascar,Female,0,90831,7.43
49952,67,Singapore,Female,0,66301,5.71
20327,39,Central African Republic,Male,0,33856,2.40
17797,67,Belgium,Male,1,35386,4.43
77945,56,Australia,Female,0,95266,7.61
38925,23,Iceland,Male,0,56282,4.26
17889,70,Israel,Male,1,35700,6.14
93752,63,Austria,Female,0,110878,9.70
16121,29,Benin,Male,0,29522,2.30
50448,61,Burundi,Female,0,63923,5.65
80699,21,Venezuela,Male,0,97634,8.27
49607,60,Costa Rica,Male,0,66751,5.64
69859,55,Suriname,Female,0,86029,7.60
91908,41,Oman,Female,0,108528,9.48
39260,18,Japan,Male,0,55323,4.21
95440,35,Croatia,Female,0,110896,9.42
76742,29,Bosnia and Herzegovina,Female,0,91553,7.34
63433,53,Moldova,Male,0,79092,6.57
66005,70,France,Female,0,82646,6.74
82446,26,El Salvador,Male,0,98095,8.32
15102,70,Mauritius,Female,0,30483,2.71
98725,55,Uzbekistan,Male,0,114255,9.62
38030,66,Ghana,Male,0,53168,4.69
44266,56,Haiti,Male,0,58467,4.59
69925,42,Jamaica,Female,0,85156,7.47
32603,38,Iraq,Female,0,47231,3.40
53211,50,Sri Lanka,Female,0,67288,5.54
40366,59,Spain,Female,0,56529,4.62
55432,62,Trinidad and Tobago,Male,1,72667,4.65
92039,28,South Korea,Female,0,108299,9.35
12604,22,Rwand2a4,Male,0,26290,2.23
71846,58,New Zealand,Female,0,88848,7.63
34726,56,Myanmar,Female,0,49037,4.59
84623,19,North Cyprus,Female,0,99827,8.25
85078,28,Liberia,Male,0,99158,8.34
12352,41,Pakistan,Male,0,27602,2.42
88129,19,Guinea,Male,0,101813,8.25
90266,39,Portugal,Male,0,105265,8.45
80457,38,Suriname,Male,1,96895,7.53
66078,56,Palestinian Territories,Female,0,80659,6.60
12708,51,France,Female,0,29495,2.52
24308,31,Turkey,Female,0,39651,3.33
68730,37,Sweden,Male,0,86057,7.42
22698,21,Panama,Female,0,39593,3.23
82891,50,Syria,Male,0,96698,8.56
25907,32,Morocco,Male,0,40800,3.34
93386,27,Bosnia and Herzegovina,Male,0,107956,8.33
65177,38,Libya,Male,0,80435,6.42
87210,50,Palestinian Territories,Male,0,101887,8.56
20049,60,Colombia,Male,0,36353,3.62
94738,69,Romania,Female,0,109638,9.76
33894,26,Gabon,Female,0,47953,3.28
85067,20,Portugal,Female,0,100022,8.26
89631,22,Egypt,Male,0,103677,8.28
26002,42,Venezuela,Male,0,43063,3.44
57924,59,Taiwan,Male,0,74157,6.63
20200,61,United States,Male,0,37085,3.63
64236,35,North Cyprus,Female,0,79592,6.39
63869,23,Albania,Male,0,79276,6.27
91068,37,Ecuador,Female,0,106855,8.43
43457,32,Cambodia,Female,0,57510,4.35
77060,29,Nigeria,Female,0,92081,7.34
99383,21,Qatar,Male,0,115848,9.28
28467,46,Sierra Leone,Male,0,42711,3.48
86435,63,Saudi Arabia,Male,0,102931,8.69
89427,29,Suriname,Female,0,105588,8.35
38527,70,Somaliland region,Female,0,53288,4.73
62174,38,Mauritius,Female,0,77592,6.42
76685,36,Thailand,Female,1,93451,8.05
50117,56,Togo,Male,0,63038,5.60
26872,44,Japan,Male,0,42754,3.46
90373,19,Iraq,Male,0,105097,8.25
82069,50,Mozambique,Female,0,96816,8.56
90327,61,Norway,Male,1,108392,9.00
30909,25,Oman,Female,1,48457,9.18
15033,53,Azerbaijan,Male,0,29532,2.54
47560,26,Kuwait,Female,0,63819,5.30
12233,24,Dominican Republic,Male,0,26971,2.25
68279,56,Montenegro,Male,0,83520,6.60
96534,54,Colombia,Female,0,112743,9.61
79363,57,Swaziland,Female,0,94025,7.62
99868,33,Paraguay,Male,0,115622,9.40
26044,33,Angola,Male,1,41858,2.58
36019,33,Finland,Male,1,53763,2.72
95381,58,Denmark,Female,0,112943,9.65
84297,18,Indonesia,Female,0,99600,8.24
23079,37,Gabon,Female,0,37146,3.39
22079,42,Belgium,Female,0,38970,3.44
28933,44,Rwand2a4,Male,0,42565,3.46
74011,69,Czech Republic,Male,1,90461,2.94
42458,26,France,Male,0,58997,4.29
57703,31,United Arab Emirates,Male,1,75456,2.12
17870,30,Morocco,Female,0,32622,2.31
60925,40,Brazil,Female,0,77584,6.44
92734,24,Sri Lanka,Male,0,106652,8.30
48560,51,Honduras,Male,0,63567,5.55
81080,40,Mauritius,Male,0,96389,8.46
25139,33,Belgium,Male,0,41943,3.35
14774,48,Afghanistan,Female,0,28849,2.49
29126,28,Uzbekistan,Male,0,44716,3.30
80414,60,Poland,Male,0,96098,8.66
83561,37,Haiti,Male,0,97798,8.43
33011,59,Spain,Female,1,50044,4.04
17600,41,India,Female,0,32300,2.42
52955,31,Malta,Male,0,68728,5.35
54264,30,Lithuania,Female,0,69516,5.34
42961,46,Togo,Female,0,55935,4.49
68610,70,Ecuador,Female,0,84251,7.75
33767,56,Bolivia,Male,0,49458,4.59
13310,61,Zimbabwe,Female,0,27905,2.62
28165,57,North Cyprus,Male,0,43557,3.59
78853,23,Cyprus,Male,0,95220,7.28
86839,18,Croatia,Female,0,102452,8.24
82603,40,Belarus,Female,0,97892,8.46
94421,29,Senegal,Female,0,108222,9.36
24217,60,Netherlands,Male,0,41491,3.62
73667,61,Latvia,Female,1,89002,9.25
47455,47,Pakistan,Female,0,62529,5.51
82590,58,Moldova,Male,0,98132,8.64
19993,20,Colombia,Female,0,36338,3.22
89917,30,Malaysia,Female,0,105689,8.36
27828,27,Mongolia,Female,0,42668,3.29
37490,64,Spain,Male,0,53827,4.67
51594,61,Burundi,Male,0,65059,5.65
18041,31,Kuwait,Female,1,34854,4.20
38962,43,Bosnia and Herzegovina,Male,0,53743,4.46
14197,31,Switzerland,Female,0,31600,2.32
36977,70,Germany,Male,0,53558,4.73
17470,46,Malta,Female,0,33414,2.47
57487,40,Slovenia,Male,1,73836,4.72
13743,64,Egypt,Female,0,28010,2.65
76672,53,United States,Male,0,93791,7.58
80919,67,France,Female,0,97718,8.73
89951,62,Albania,Male,0,105496,8.68
29462,44,Iceland,Female,0,46674,3.46
83294,27,Hungary,Female,0,97974,8.33
94364,41,Ukraine,Female,0,109174,9.48
46125,33,Guatemala,Female,1,62649,4.57
96689,56,Sierra Leone,Male,1,111490,7.29
51544,31,Ghana,Male,0,66557,5.35
65982,57,Bangladesh,Female,0,80744,6.61
25594,42,Iceland,Female,0,42765,3.44
17960,49,Israel,Female,0,35136,2.50
51209,36,Taiwan,Male,1,67855,8.53
96142,30,Netherlands,Female,0,113404,9.37
36578,58,Burundi,Male,0,50250,4.61
78417,43,Bangladesh,Male,0,93238,7.48
56013,24,Italy,Male,0,71971,5.28
16118,70,Honduras,Female,0,31159,2.71
60256,65,Togo,Female,0,73094,6.69
10239,60,Slovenia,Female,1,26823,8.96
16458,50,Costa Rica,Female,0,33615,2.51
46950,48,Germany,Female,0,63505,5.52
26328,35,Mauritius,Female,0,41574,3.37
82570,55,Israel,Male,0,99630,8.61
43312,42,Mali,Male,0,57453,4.45
91466,59,Botswana,Female,0,105229,8.65
45592,49,Haiti,Female,0,59798,4.52
89518,66,Luxembourg,Male,0,106436,8.72
57109,22,Chad,Female,0,70915,5.26
62223,24,Uganda,Male,0,76471,6.28
81494,51,Uruguay,Female,0,97741,8.57
78552,39,El Salvador,Male,0,94251,7.44
52895,70,Mexico,Male,1,70636,5.27
68202,53,India,Female,0,82881,6.57
79764,51,Lithuania,Male,0,95181,7.56
83450,22,Indonesia,Male,0,98816,8.28
66999,36,Turkmenistan,Female,0,82485,6.40
38334,49,Palestinian Territories,Female,0,53060,4.52
16333,47,United States,Female,1,33737,8.61
81568,27,Panama,Female,0,98598,8.33
36174,64,Angola,Female,0,51511,4.67
93189,20,France,Female,0,109954,9.27
70164,28,Chile,Female,0,86604,7.33
26668,44,Suriname,Female,0,42940,3.46
32938,64,Guinea,Male,0,46655,3.66
81373,36,Azerbaijan,Male,0,95859,7.41
20700,40,Austria,Male,0,37899,3.42
22242,58,India,Male,0,36874,3.60
38324,21,Taiwan,Male,0,54479,4.24
37896,50,Hong Kong,Female,1,53533,4.36
90594,26,Belarus,Female,0,105853,8.32
46306,64,United Arab Emirates,Male,1,63873,4.45
65964,45,Romania,Male,0,80767,6.49
29832,53,Vietnam,Male,0,45301,3.55
12020,52,Honduras,Male,1,27348,7.98
46994,54,Belarus,Female,0,62523,5.58
70370,46,Iraq,Female,0,84974,7.51
14553,41,Ireland,Female,0,31463,2.42
35487,28,Chile,Female,0,51827,4.31
58941,70,Libya,Female,0,74132,6.74
39621,41,Lebanon,Male,0,54371,4.44
71793,36,Italy,Female,0,87599,7.41
36155,63,Yemen,Female,0,50191,4.66
90576,54,Ethiopia,Male,0,104935,8.60
48405,21,Libya,Male,0,63690,5.25
25466,69,Mauritius,Male,0,40826,3.71
38076,50,Yemen,Female,0,52063,4.53
34966,20,Turkey,Female,0,50091,4.23
26478,49,Trinidad and Tobago,Female,0,42824,3.51
18668,26,Paraguay,Female,0,34327,2.27
62587,27,Slovakia,Male,0,78417,6.31
40399,29,Angola,Male,0,55730,4.32
93833,40,United Kingdom,Female,0,110592,9.47
44108,42,Dominican Republic,Male,0,59049,4.45
11646,69,Poland,Male,0,27276,2.70
73113,52,El Salvador,Female,0,88941,7.57
18640,37,Uruguay,Male,0,34817,2.38
36828,60,Slovenia,Female,1,53162,3.23
45820,33,Qatar,Male,0,62224,5.37
67693,19,Algeria,Female,0,83047,6.23
43941,40,Vietnam,Female,0,59300,4.43
12798,41,Netherlands,Female,0,30168,2.42
76249,33,Senegal,Male,0,90133,7.38
86687,33,Canada,Male,0,104171,8.39
30817,20,Uzbekistan,Female,0,46362,3.22
78823,48,Dominican Republic,Female,0,93798,7.53
36626,41,Djibouti,Female,0,51226,4.44
25428,46,Myanmar,Female,0,39712,3.48
58817,28,Sweden,Male,0,76267,6.32
52439,18,Canada,Female,0,69852,5.22
46823,25,Slovakia,Male,0,62691,5.29
39750,34,Swaziland,Male,0,54415,4.37
43380,45,Palestinian Territories,Male,0,57943,4.48
83397,35,India,Female,1,98423,7.78
75088,58,Armenia,Male,0,89220,7.63
83186,64,Madagascar,Female,0,97173,8.70
83142,42,Uzbekistan,Female,0,98603,8.48
82045,67,India,Male,0,96614,8.73
41860,18,Comoros,Female,0,55533,4.21
24406,34,Burkina Faso,Female,0,38641,3.36
19227,54,Chile,Female,0,35586,2.55
66106,64,South Korea,Male,0,82163,6.68
78611,61,Mauritius,Female,0,93906,7.66
52575,48,Macedonia,Female,0,67160,5.52
31440,33,Tunisia,Female,0,46234,3.35
35945,24,Luxembourg,Female,0,52753,4.27
63859,23,Colombia,Female,0,80076,6.27
18322,64,Central African Republic,Female,0,31819,2.65
84852,45,Djibouti,Female,0,99375,8.51
99814,39,Estonia,Female,0,115253,9.46
14530,60,Qatar,Male,0,30954,2.61
35588,44,Cameroon,Male,0,50000,4.47
11615,44,Lithuania,Male,1,27317,4.70
54998,40,Egypt,Female,1,69977,3.29
18368,32,Ethiopia,Male,0,32771,2.33
78735,48,Cameroon,Male,0,93140,7.53
16924,25,Finland,Male,0,34282,2.26
78294,25,Mauritius,Male,0,93532,7.30
36919,52,Montenegro,Female,0,52017,4.55
36760,46,Syria,Female,0,50524,4.49
47831,70,Sudan,Female,0,62052,5.74
59675,46,Liberia,Female,0,73749,6.50
74901,58,Australia,Male,1,92773,9.60
39826,55,Portugal,Female,0,54966,4.58
45698,20,Austria,Female,1,63643,3.70
15754,41,Hungary,Female,0,30424,2.42
50980,32,Kosovo,Female,0,66163,5.36
67082,29,Hong Kong,Male,1,82643,9.51
94281,65,Nigeria,Male,0,109409,9.72
12995,18,Madagascar,Male,0,26938,2.19
94644,54,Guatemala,Male,0,110373,9.61
17086,70,South Africa,Female,0,31917,2.71
14510,33,Bolivia,Male,0,30124,2.34
35887,55,Taiwan,Male,0,52127,4.58
94579,28,Honduras,Male,0,109589,9.35
53000,27,Niger,Male,0,67010,5.31
27515,62,Georgia,Male,0,41750,3.64
58454,32,Netherlands,Female,1,76597,2.52
65063,33,Mauritania,Female,0,79807,6.37
92906,40,United Arab Emirates,Male,0,110065,9.47
62023,60,Gabon,Male,0,75937,6.64
30491,69,Cambodia,Male,0,44581,3.71
