SchoolRank,Income,Tuition,SAT,GPA
82,48367.28743,19500,619,2.439620332
17,208351.9993,52000,1398,4
53,120214.3841,34000,966,2.978402971
37,158647.1726,42000,1153,3
70,77023.96096,25500,760,4
78,59034.53692,21500,670,2.57315389
3,244019.5518,59000,1569,4
86,38087.8981,17500,570,1.930560568
2,246262.0852,59500,1580,1.933341201
51,124546.7319,35000,990,4
70,77384.90387,25500,760,1.875024333
85,39721.82363,18000,580,3
30,177566.9066,45500,1246,3
5,238644.0621,58000,1542,4
17,207807.0907,52000,1394,4
43,144228.2672,39000,1084,3
53,119001.3138,34000,963,1.575098089
67,85128.01761,27000,796,4
17,209367.3966,52000,1400,2.25041748
15,214134.1803,53000,1425,2.526793165
42,145718.7119,39500,1093,1.882713413
63,95034.76834,29000,845,4
24,192536.4561,48500,1317,2.8331876
11,223246.7256,55000,1469,4
42,146043.0096,39500,1093,3
11,222006.1212,55000,1463,3
73,69801.57743,24000,724,2.517797795
75,63939.52347,23000,695,1.089426203
63,95242.88509,29000,847,4
75,64714.60506,23000,697,2.893737661
75,63694.37007,23000,696,3
64,92653.03521,28500,833,4
10,226050.8159,55500,1480,3
39,154351.2238,41000,1134,3
93,21153.67145,14000,486,3
35,163770.9358,43000,1181,2.200409725
80,51168.66487,20500,635,1.320835676
48,132249.2669,36500,1027,3
98,7796.589837,11500,423,4
48,131672.6486,36500,1024,4
90,28160.9733,15500,521,2.002949236
60,101811.9209,30500,881,4
18,205039.1844,51500,1380,1.052239182
61,100397.6597,30000,871,1.25234823
79,55001.99512,21000,652,1.105023638
32,170760.7466,44500,1214,2.768073532
33,167578.9975,44000,1199,2.525296773
33,169662.7477,44000,1209,3
19,204064.2463,51000,1374,4
94,17401.7382,13500,470,4
88,31872.20223,16500,541,3
37,157662.0465,42000,1152,1.322263303
73,70381.12608,24000,727,3
25,188950.7408,48000,1304,4
70,76410.32572,25500,755,4
15,213949.4063,53000,1423,2.035426224
86,36734.80432,17500,565,4
1,247969.5528,60000,1587,1.210341241
42,147724.6009,39500,1101,4
61,99083.09618,30000,867,1.945427567
23,193260.4282,49000,1323,3
68,82690.35272,26500,788,1.09611414
33,169595.4789,44000,1207,3
10,227250.0864,55500,1486,2.644288031
26,186507.7454,47500,1288,4
68,82938.46767,26500,790,3
100,3344.102271,10500,402,1.933097766
90,28436.35836,15500,525,4
94,18655.73502,13500,476,4
71,75419.60004,25000,749,1.732624766
80,51218.29517,20500,635,1.863830564
65,89970.17577,28000,822,1.121278554
31,172658.4934,45000,1223,1.014901109
19,204781.9396,51000,1377,1.710669913
34,165659.2178,43500,1188,2.508646269
56,111006.5203,32500,922,4
61,99961.1981,30000,871,2.411221636
21,198286.4297,50000,1349,2.530169404
23,194429.804,49000,1329,4
31,173108.4811,45000,1225,4
42,146340.4933,39500,1096,2.417182141
69,78702.02355,26000,769,4
46,136344.8878,37500,1046,4
70,76880.86826,25500,757,4
21,199982.178,50000,1353,4
87,35468.28526,17000,558,1.495402527
47,133182.3923,37000,1033,1.225466239
45,138288.3559,38000,1056,3
24,190250.8524,48500,1310,4
88,32639.19453,16500,542,3
84,41962.1654,18500,591,4
90,28861.99346,15500,524,2.641123648
6,235467.2211,57500,1526,4
40,150050.1253,40500,1114,4
48,131861.4631,36500,1026,4
95,16081.93954,13000,464,2.529219554
83,44737.80852,19000,604,1.722726857
68,83193.22399,26500,788,4
90,27483.94443,15500,517,4
76,63396.3002,22500,694,3
43,144929.6677,39000,1087,1.025975653
30,175621.9381,45500,1235,2.961697725
25,189051.9374,48000,1303,1.730561695
90,29112.62267,15500,525,4
12,221563.5512,54500,1461,3
57,109798.638,32000,917,1.767715331
51,124002.5365,35000,986,3
14,216785.5184,53500,1438,1.646891601
8,230682.4828,56500,1506,3
77,60180.8587,22000,676,2.931312043
62,97944.34511,29500,860,3
41,149104.1495,40000,1108,2.715885443
98,6606.462173,11500,419,3
98,8063.61241,11500,426,1.785491118
1,248998.6756,60000,1593,3
100,4346.290612,10500,406,2.779799291
8,231329.1764,56500,1506,4
96,13569.51022,12500,450,2.54252313
84,41703.77192,18500,587,2.37321781
33,169435.329,44000,1205,1.238519691
23,194721.579,49000,1329,2.072945056
89,30708.15836,16000,535,3
94,18944.80473,13500,475,1.649166235
52,122499.5486,34500,978,4
3,242582.0789,59000,1564,3
4,240980.4987,58500,1553,1.026996041
18,204975.0067,51500,1380,2.187481528
64,91914.78772,28500,830,2.85641955
74,67230.1684,23500,711,3
97,11293.97888,12000,439,2.719653196
85,41029.3892,18000,582,4
28,182027.5094,46500,1267,1.029007362
98,7605.6294,11500,422,1.986077253
38,157076.8689,41500,1146,4
1,247773.7061,60000,1585,1.843364208
66,86637.924,27500,807,2.258589312
55,114243.5017,33000,940,1.762853966
29,177659.9865,46000,1248,3
62,96538.17751,29500,855,3
71,74879.67805,25000,750,3
97,10096.35774,12000,435,2.038501925
72,73349.00456,24500,742,4
64,92643.44965,28500,835,2.903947757
24,191820.2346,48500,1317,3
8,230664.574,56500,1503,4
41,149105.9161,40000,1107,3
96,13529.60882,12500,449,1.404233043
30,176211.5457,45500,1241,3
50,127375.1521,35500,1003,1.309321976
47,134441.1233,37000,1036,3
49,129036.4103,36000,1012,2.333910778
60,102171.1817,30500,882,3
2,245821.6777,59500,1578,1.741587996
85,39232.34353,18000,578,3
95,15515.43445,13000,463,3
29,179305.1417,46000,1257,3
68,82498.15515,26500,787,1.706207677
83,44912.85068,19000,602,4
69,79026.038,26000,770,4
6,234935.388,57500,1523,2.306274425
18,206923.8259,51500,1389,3
21,198581.7158,50000,1347,2.412749124
74,67337.10119,23500,712,1.144922378
39,152590.3586,41000,1127,2.486364547
8,230677.9894,56500,1505,1.997055631
24,190487.6213,48500,1307,3
44,141260.3884,38500,1069,2.526184546
82,48220.32799,19500,621,1.639755869
41,149089.2248,40000,1109,4
53,118372.6402,34000,960,1.620225737
46,137970.5264,37500,1053,3
87,35090.96165,17000,554,3
7,234480.729,57000,1521,2.181861106
87,34855.76015,17000,555,3
31,173474.1137,45000,1226,4
94,18659.53821,13500,474,4
5,237244.0999,58000,1535,1.048628354
9,227873.135,56000,1490,1.697558479
29,178252.1251,46000,1248,2.341907366
84,42678.72048,18500,592,2.616861421
71,75643.47723,25000,753,3
39,154012.4747,41000,1130,3
79,54594.44209,21000,649,3
51,124203.5362,35000,986,2.05858504
100,3490.604897,10500,400,3
45,140086.1658,38000,1065,2.442340969
55,113434.0145,33000,937,2.035949753
30,176967.8251,45500,1243,4
91,24412.08212,15000,504,4
38,155225.6853,41500,1138,4
1,248323.4299,60000,1591,4
91,24308.84384,15000,504,4
77,59267.67951,22000,674,3
55,113249.3661,33000,936,1.852725888
34,165256.2918,43500,1188,2.155780215
42,146814.6108,39500,1097,1.22072344
42,146560.4286,39500,1098,3
17,209152.0605,52000,1398,3
45,140229.0168,38000,1064,3
17,209201.4024,52000,1400,3
41,150269.9616,40000,1112,2.636276587
51,124226.8508,35000,989,4
68,82786.86937,26500,787,1.519212643
73,69516.29446,24000,722,3
35,163370.8642,43000,1177,1.687233487
75,64224.18775,23000,698,3
48,131045.8461,36500,1021,3
68,82031.66729,26500,783,2.878529535
37,158514.5482,42000,1155,2.330947248
34,167952.739,43500,1198,4
43,144632.5507,39000,1087,2.019147662
28,181298.2863,46500,1264,2.1028966
6,236443.7794,57500,1531,4
93,20405.28811,14000,484,4
39,154763.8524,41000,1134,2.457040044
10,225684.6479,55500,1479,3
25,188906.6824,48000,1301,1.97651045
35,164123.2182,43000,1179,3
36,160739.794,42500,1167,4
28,181685.5654,46500,1267,4
75,64452.19513,23000,697,4
8,229960.5294,56500,1501,3
18,205433.5614,51500,1380,3
23,193361.219,49000,1321,4
12,220811.6609,54500,1458,3
39,153843.3976,41000,1130,1.51143215
38,157794.5052,41500,1150,4
38,157879.8334,41500,1150,3
1,247753.1513,60000,1586,4
98,6751.256223,11500,420,4
28,180996.8273,46500,1262,2.62762943
56,112805.368,32500,934,1.603850729
19,204511.3583,51000,1376,4
32,170853.1872,44500,1216,4
99,4075.611096,11000,407,1.136365389
47,134587.244,37000,1038,4
92,22609.38681,14500,497,2.870274786
17,207322.702,52000,1393,2.942277794
35,164147.8498,43000,1180,1.100564642
35,165221.1428,43000,1185,1.675989859
0,249724.6647,60500,1595,1.078255402
25,187428.6452,48000,1295,2.363307462
76,63131.73194,22500,692,2.581771137
6,235797.7241,57500,1531,3
8,232362.1747,56500,1510,3
39,153598.9512,41000,1130,1.818933328
54,116845.7318,33500,950,4
1,248456.8054,60000,1588,3
36,163071.8319,42500,1174,4
74,68344.99321,23500,715,3
85,40409.47039,18000,581,3
29,178899.8723,46000,1254,1.349353258
30,176533.4506,45500,1241,3
31,172961.3859,45000,1226,4
72,71737.82796,24500,732,3
96,13742.48201,12500,452,1.289966338
52,120980.1762,34500,973,4
3,243517.1851,59000,1564,4
62,96539.14688,29500,852,3
71,75344.1791,25000,752,1.401771945
8,232009.7049,56500,1509,4
64,92172.23722,28500,834,1.138960744
82,48750.82142,19500,622,3
71,74906.14549,25000,747,3
32,171597.0132,44500,1216,1.489487917
29,179316.6296,46000,1255,3
3,242723.3585,59000,1560,3
69,80704.4035,26000,777,1.030557381
52,121826.9421,34500,977,2.684323186
2,245515.2503,59500,1577,4
95,15620.42495,13000,462,3
58,108368.874,31500,909,2.329943816
17,209395.595,52000,1401,2.596749556
48,132558.853,36500,1028,2.993916361
25,189301.2303,48000,1304,4
74,66179.5925,23500,708,4
49,128413.0216,36000,1007,4
49,128445.0804,36000,1010,2.179333166
5,237923.8375,58000,1539,1.914916781
2,244352.6962,59500,1572,3
57,109666.9685,32000,919,3
68,83170.50377,26500,790,4
6,235532.8635,57500,1526,4
86,38046.55619,17500,571,1.036584435
23,192459.1905,49000,1321,3
17,207281.2839,52000,1392,2.438171864
1,249041.3482,60000,1591,3
98,7775.389394,11500,421,1.081106045
50,125865.4023,35500,998,3
20,200188.3433,50500,1357,1.091014666
68,80914.25978,26500,778,1.211755223
18,207025.019,51500,1390,3
63,95438.56551,29000,849,4
25,188361.5207,48000,1298,3
13,218898.1569,54000,1448,4
32,171918.7225,44500,1220,1.785732148
1,247630.3918,60000,1585,4
4,241664.5416,58500,1556,4
81,50256.5328,20000,629,2.293395102
13,218232.7891,54000,1444,3
24,190444.347,48500,1309,1.109779098
60,101179.6178,30500,878,1.668710215
72,72283.79802,24500,738,3
97,8973.886762,12000,431,1.01421381
76,61055.53977,22500,683,2.064938435
54,116012.2886,33500,947,4
47,135201.0737,37000,1039,1.282050778
74,66893.5027,23500,710,4
13,217558.0425,54000,1440,1.215438617
2,244853.4542,59500,1573,3
54,117818.1438,33500,957,1.231040779
17,208636.6063,52000,1395,4
27,183453.6,47000,1276,2.508888075
23,192889.4313,49000,1320,1.851318068
68,82473.85669,26500,786,3
15,214175.9894,53000,1422,1.729926145
64,90927.1272,28500,827,1.095676554
30,176701.4177,45500,1244,1.288604367
52,120825.7069,34500,971,4
41,148724.2814,40000,1107,3
97,11106.78627,12000,440,2.155992202
50,126198.5873,35500,997,2.914147939
24,192397.5775,48500,1317,3
41,148035.8759,40000,1105,1.102763118
30,177130.3969,45500,1245,4
64,92781.85681,28500,836,1.771371807
6,236093.0934,57500,1529,2.54856971
22,195132.3967,49500,1331,1.428733158
72,71420.20331,24500,730,2.497956694
64,90810.07645,28500,826,1.203584024
67,84221.02234,27000,793,3
67,85568.6324,27000,798,2.52405007
96,13723.84498,12500,450,2.009498307
25,188738.3278,48000,1300,4
65,88838.85389,28000,817,3
86,38385.53619,17500,570,2.475341355
39,154417.3693,41000,1136,1.348211886
32,170298.988,44500,1213,3
93,19855.33224,14000,483,4
69,80467.19714,26000,774,1.315035395
75,64194.989,23000,697,4
63,94160.85362,29000,841,2.530541347
96,13844.30113,12500,454,2.707600581
51,125520.1948,35000,992,2.946378896
50,127230.5707,35500,1000,3
26,185792.2691,47500,1288,3
40,151975.8835,40500,1121,4
71,75315.11009,25000,751,3
94,17322.90006,13500,468,1.609092767
71,74175.42003,25000,744,2.206327178
79,55533.40003,21000,656,2.204357619
68,82896.99009,26500,785,3
63,94122.2504,29000,843,3
90,28782.78174,15500,526,3
64,92315.90755,28500,832,1.402806591
99,4637.442553,11000,407,3
60,102645.7401,30500,884,2.400960128
20,202053.8731,50500,1365,3
24,191044.645,48500,1311,4
20,201186.606,50500,1360,4
4,241405.3448,58500,1556,4
41,149691.9063,40000,1112,4
89,29787.24683,16000,531,3
76,62216.76539,22500,688,2.7963809
37,158378.3365,42000,1152,4
5,237947.6363,58000,1537,2.779024144
24,190765.6722,48500,1311,1.505978054
77,60491.70192,22000,681,3
42,146730.2431,39500,1099,1.192817867
37,158626.1099,42000,1156,1.446155204
69,79839.82009,26000,771,3
55,115202.0208,33000,944,3
91,24203.14391,15000,505,4
86,37672.15709,17500,567,4
60,102413.8538,30500,882,2.652322449
47,134202.7976,37000,1037,1.923146666
56,112534.9265,32500,933,1.658766012
4,239622.4901,58500,1547,3
14,214570.1708,53500,1426,1.524390094
21,199477.1337,50000,1352,3
47,133406.406,37000,1031,2.645652466
69,80569.37902,26000,774,3
7,234077.6771,57000,1521,1.655092078
31,172717.7487,45000,1225,3
84,41880.71215,18500,590,4
86,37106.56465,17500,564,1.338503022
18,204540.6868,51500,1378,1.727238907
9,227402.4903,56000,1489,4
72,72709.14094,24500,738,3
7,233681.9839,57000,1518,1.620685501
36,162619.9966,42500,1174,3
90,27879.0315,15500,520,1.921710812
57,109003.9177,32000,913,4
1,248126.2438,60000,1588,4
44,140981.9661,38500,1067,3
25,189299.8493,48000,1302,1.746497591
50,126115.8479,35500,999,4
38,155817.1918,41500,1143,3
84,41219.66549,18500,587,3
30,177109.252,45500,1244,2.967355547
62,96974.76338,29500,857,2.597284996
66,87758.56103,27500,811,2.084358366
67,85999.76505,27000,801,3
73,69823.14217,24000,724,1.629936875
71,73766.41576,25000,745,3
30,175806.4023,45500,1240,3
84,44289.01421,18500,598,1.896609309
94,18350.8642,13500,474,3
42,146756.0284,39500,1099,4
18,207358.7995,51500,1390,3
77,59725.91215,22000,677,3
38,156615.6624,41500,1145,1.59323595
32,172050.5755,44500,1222,4
82,48562.14033,19500,620,1.276351852
34,167483.9752,43500,1198,1.60205144
65,90458.45504,28000,822,1.181201677
82,48702.84964,19500,622,1.099854095
25,189057.6331,48000,1303,1.955665475
95,16229.61671,13000,465,1.478765119
78,58656.43423,21500,669,1.526829203
47,133049.571,37000,1031,2.197850689
29,179259.8025,46000,1257,3
0,250594.0496,60500,1599,2.408765864
40,150959.5902,40500,1115,4
6,236734.5526,57500,1533,4
50,125806.4923,35500,994,3
14,216485.0535,53500,1436,2.450277285
46,136937.0408,37500,1051,1.025088864
27,183467.5435,47000,1273,4
18,205914.095,51500,1386,3
14,215461.5947,53500,1430,4
22,195809.4383,49500,1335,4
14,216724.9076,53500,1435,3
18,206246.2232,51500,1386,2.774612497
39,153918.8932,41000,1131,3
38,156874.5464,41500,1148,4
46,137316.0525,37500,1051,3
42,146900.3735,39500,1098,4
35,163922.4597,43000,1180,3
90,28911.17828,15500,526,4
19,204069.7622,51000,1375,2.797795924
68,82427.77633,26500,787,2.66514216
81,49229.59502,20000,626,4
4,240152.1461,58500,1551,4
45,138534.4456,38000,1055,3
36,161415.7894,42500,1166,4
4,240094.3606,58500,1548,2.932323056
53,118518.1846,34000,961,1.666188833
5,237932.8415,58000,1541,4
71,75465.90346,25000,751,4
30,177130.9929,45500,1244,1.533975027
19,203451.0043,51000,1374,2.671308667
96,12224.54292,12500,444,1.754618285
70,76394.7016,25500,758,4
3,242293.6293,59000,1561,4
30,175852.7915,45500,1238,3
43,144345.5698,39000,1085,2.759165454
6,235838.2245,57500,1530,3
60,102598.1632,30500,882,1.531972448
72,73226.14254,24500,740,4
73,69861.22312,24000,722,3
19,203090.188,51000,1368,1.382365907
61,99673.52058,30000,867,3
72,73078.289,24500,740,3
87,36202.13328,17000,560,1.315912222
74,66588.29945,23500,710,1.432463419
19,203622.5974,51000,1372,2.214580461
34,166635.5888,43500,1192,1.775512077
100,3691.401857,10500,401,4
17,207875.2428,52000,1393,4
94,19064.50871,13500,476,4
27,184534.315,47000,1279,4
50,125459.299,35500,996,3
87,35212.30014,17000,554,1.233819032
29,178046.1036,46000,1248,2.842558962
24,190981.1176,48500,1312,3
2,245604.7774,59500,1574,2.511337745
27,183661.7843,47000,1275,2.029011867
2,245407.0892,59500,1575,2.611046132
24,190100.0931,48500,1306,2.968195091
74,68466.69798,23500,715,2.007837089
74,68039.46062,23500,714,2.134600202
22,196234.7092,49500,1335,1.649489773
51,124723.914,35000,992,3
0,249709.1927,60500,1594,4
13,217155.4715,54000,1439,1.843648291
39,154031.0295,41000,1130,4
11,223326.2331,55000,1467,3
82,46900.57679,19500,611,2.269772167
76,60799.18476,22500,682,2.817915991
45,138456.6935,38000,1059,2.280263485
29,179829.6631,46000,1256,1.947569482
94,17309.48516,13500,468,2.897056986
79,55677.18652,21000,655,1.642576517
22,196113.7271,49500,1336,1.521711657
16,210880.8262,52500,1410,3
89,30787.94948,16000,534,1.680828766
87,34928.51891,17000,557,2.839008887
34,166341.2461,43500,1193,4
15,214189.4239,53000,1425,2.152558169
64,91954.63125,28500,831,4
7,233629.8845,57000,1516,3
26,186154.2789,47500,1290,4
0,250594.2412,60500,1600,3
84,42589.61897,18500,591,2.245764217
17,209652.8714,52000,1401,2.771146606
29,177795.5002,46000,1248,2.118440408
33,169625.1366,44000,1206,3
23,193120.4327,49000,1323,1.278762256
37,160051.7536,42000,1161,2.038490086
82,46447.47007,19500,612,3
50,125544.5895,35500,995,4
45,138968.0374,38000,1057,2.356163692
41,148737.6684,40000,1105,3
44,141165.4798,38500,1071,3
76,62145.64384,22500,685,3
46,136450.5299,37500,1047,3
20,200615.7179,50500,1356,1.665348233
5,238839.4997,58000,1545,3
68,80556.59503,26500,778,2.258250121
67,85301.97603,27000,797,3
42,145958.8451,39500,1094,1.295205937
79,56350.79734,21000,657,3
38,154971.2015,41500,1138,1.701279352
20,201466.1155,50500,1361,4
20,199698.2232,50500,1356,1.62077898
30,176380.2695,45500,1239,2.000056876
13,217731.678,54000,1443,2.137947469
33,167967.5817,44000,1202,4
75,64692.87416,23000,697,2.689566749
65,88817.87588,28000,816,3
48,130948.2569,36500,1019,4
86,36256.40701,17500,562,3
38,155299.7643,41500,1139,4
99,4817.100604,11000,407,2.033991368
78,58411.21009,21500,670,1.101256622
6,235235.9987,57500,1526,1.404309038
93,20233.86306,14000,482,4
64,92005.06936,28500,831,4
28,181086.2577,46500,1263,3
11,221872.3302,55000,1463,3
36,162177.8781,42500,1170,4
58,107597.3999,31500,905,4
81,50459.61506,20000,632,4
39,153580.8758,41000,1129,4
37,159750.5337,42000,1161,1.717775357
47,133560.041,37000,1034,2.375949699
82,46623.6041,19500,611,2.726422455
69,79975.39753,26000,775,1.504263209
48,130806.1754,36500,1018,3
66,87473.43422,27500,808,2.34204871
84,43098.64506,18500,594,2.197453953
50,126297.9227,35500,998,2.961123665
57,110499.9282,32000,921,2.213256497
12,220018.373,54500,1453,1.182911522
6,236235.8303,57500,1533,3
96,12455.28266,12500,447,4
49,128043.9224,36000,1008,4
54,118316.2641,33500,957,3
