AGE,STATUS,EDUCATION,YEARS,PROFESSION,CAPITALGAINS,CAPITALLOSS,NATIVE,ZODIAK
57,Private,Some-college,10,Adm-clerical,0,0,United-States,Cancer
57,Private,Prof-school,15,Prof-specialty,0,0,United-States,Cancer
57,Private,HS-grad,9,Other-service,0,0,United-States,Cancer
57,State-gov,Some-college,10,Prof-specialty,0,0,United-States,Cancer
57,Private,HS-grad,9,Other-service,0,0,England,Cancer
57,Self-emp-not-inc,Some-college,10,Farming-fishing,0,0,United-States,Cancer
57,Local-gov,HS-grad,9,Other-service,0,0,United-States,Cancer
57,Private,HS-grad,9,Other-service,0,0,United-States,Cancer
57,Local-gov,Masters,14,Exec-managerial,0,11124,United-States,Cancer
57,State-gov,Masters,14,Prof-specialty,0,0,United-States,Cancer
57,Private,5th-6th,3,Transport-moving,6497,0,United-States,Cancer
57,Federal-gov,Some-college,10,Prof-specialty,0,0,United-States,Cancer
57,Self-emp-inc,Bachelors,13,Exec-managerial,0,0,United-States,Cancer
57,Self-emp-inc,HS-grad,9,Sales,0,0,Cuba,Cancer
57,Local-gov,Bachelors,13,Prof-specialty,0,1902,United-States,Cancer
57,Private,Some-college,10,Exec-managerial,0,1672,United-States,Cancer
57,Local-gov,HS-grad,9,Transport-moving,0,0,United-States,Cancer
57,Private,10th,6,Adm-clerical,248572,0,Germany,Cancer
57,Local-gov,7th-8th,4,Other-service,0,0,United-States,Cancer
57,Private,Some-college,10,Sales,0,1902,United-States,Cancer
57,Private,Bachelors,13,Machine-op-inspct,0,0,Poland,Cancer
57,Private,Some-college,10,Prof-specialty,0,0,United-States,Cancer
57,?,10th,6,?,0,0,United-States,Cancer
57,Self-emp-inc,Some-college,10,Exec-managerial,0,0,United-States,Cancer
57,Self-emp-inc,Prof-school,15,Prof-specialty,99999,12474,United-States,Cancer
57,Private,7th-8th,4,Transport-moving,0,0,United-States,Cancer
57,Self-emp-not-inc,11th,7,Sales,0,0,United-States,Cancer
57,Self-emp-not-inc,Masters,14,Prof-specialty,0,0,United-States,Cancer
57,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Cancer
57,Self-emp-not-inc,Some-college,10,Tech-support,0,0,United-States,Cancer
57,Self-emp-not-inc,10th,6,Exec-managerial,0,0,United-States,Cancer
57,Self-emp-not-inc,10th,6,Craft-repair,0,0,United-States,Cancer
57,Private,10th,6,Other-service,0,0,United-States,Cancer
57,Self-emp-inc,HS-grad,9,Adm-clerical,0,0,United-States,Cancer
57,Private,HS-grad,9,Adm-clerical,0,0,United-States,Capricorn
57,Private,Some-college,10,Craft-repair,0,0,United-States,Capricorn
57,Private,HS-grad,9,Exec-managerial,265355,0,United-States,Capricorn
57,Local-gov,Masters,14,Prof-specialty,0,0,United-States,Capricorn
57,Private,Bachelors,13,Exec-managerial,4508,0,South,Capricorn
57,Private,Masters,14,Adm-clerical,0,0,United-States,Capricorn
57,Private,HS-grad,9,Adm-clerical,0,0,United-States,Capricorn
57,Private,11th,7,Other-service,0,0,United-States,Capricorn
57,Local-gov,Masters,14,Prof-specialty,0,1977,United-States,Capricorn
57,?,Bachelors,13,?,0,0,United-States,Capricorn
57,Self-emp-inc,HS-grad,9,Prof-specialty,0,0,United-States,Capricorn
57,Private,Masters,14,Exec-managerial,285713,0,United-States,Capricorn
57,Private,1st-4th,2,Other-service,0,0,?,Capricorn
57,?,5th-6th,3,?,7298,0,United-States,Capricorn
57,Private,HS-grad,9,Exec-managerial,0,0,United-States,Capricorn
57,Private,Assoc-acdm,12,Adm-clerical,0,0,United-States,Capricorn
57,Private,HS-grad,9,Prof-specialty,0,0,United-States,Capricorn
57,Private,7th-8th,4,Machine-op-inspct,0,0,United-States,Capricorn
57,Private,HS-grad,9,Exec-managerial,0,0,United-States,Capricorn
57,Private,HS-grad,9,Adm-clerical,0,0,United-States,Capricorn
57,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Capricorn
57,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Capricorn
57,Self-emp-not-inc,HS-grad,9,Craft-repair,0,0,United-States,Capricorn
57,Private,HS-grad,9,Craft-repair,15024,0,United-States,Capricorn
57,Private,HS-grad,9,Craft-repair,0,0,United-States,Capricorn
57,Self-emp-not-inc,Assoc-acdm,12,Farming-fishing,0,0,United-States,Capricorn
57,Private,Bachelors,13,Sales,0,1902,United-States,Capricorn
57,Self-emp-not-inc,HS-grad,9,Farming-fishing,0,0,United-States,Capricorn
57,Local-gov,Some-college,10,Adm-clerical,0,0,Mexico,Capricorn
57,?,Bachelors,13,?,0,0,United-States,Capricorn
57,Private,5th-6th,3,Other-service,0,0,Cuba,Capricorn
57,Private,10th,6,Craft-repair,247361,0,United-States,Gemini
57,Private,1st-4th,2,Other-service,0,0,Dominican-Republic,Gemini
57,Private,Bachelors,13,Prof-specialty,271116,0,United-States,Gemini
57,Private,Bachelors,13,Exec-managerial,0,0,United-States,Gemini
57,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Gemini
57,Self-emp-inc,Some-college,10,Exec-managerial,0,0,United-States,Gemini
57,Federal-gov,Bachelors,13,Adm-clerical,0,2258,United-States,Gemini
57,Private,Some-college,10,Sales,0,0,United-States,Gemini
57,Self-emp-not-inc,Some-college,10,Craft-repair,3137,0,United-States,Gemini
57,?,10th,6,?,0,0,United-States,Gemini
57,Private,HS-grad,9,Transport-moving,0,0,United-States,Gemini
57,Private,HS-grad,9,Adm-clerical,265336,0,United-States,Gemini
57,Private,Masters,14,Exec-managerial,0,0,United-States,Gemini
57,Private,Some-college,10,Craft-repair,0,0,United-States,Gemini
57,Private,Some-college,10,Protective-serv,0,0,United-States,Gemini
57,Private,HS-grad,9,Sales,0,0,United-States,Gemini
57,Self-emp-inc,Bachelors,13,Exec-managerial,7688,0,United-States,Gemini
57,Private,12th,8,Transport-moving,0,0,United-States,Gemini
57,Private,Masters,14,Prof-specialty,0,11652,United-States,Gemini
57,Private,HS-grad,9,Sales,0,0,United-States,Gemini
57,Private,9th,5,Machine-op-inspct,0,0,Puerto-Rico,Gemini
57,Self-emp-not-inc,Some-college,10,Exec-managerial,0,0,United-States,Gemini
57,Private,HS-grad,9,Adm-clerical,0,0,United-States,Leo
57,Private,Assoc-acdm,12,Adm-clerical,0,0,United-States,Leo
57,Self-emp-not-inc,HS-grad,9,Sales,0,0,United-States,Leo
57,Private,HS-grad,9,Craft-repair,0,0,South,Leo
57,Private,Some-college,10,Exec-managerial,0,0,United-States,Leo
57,Private,Assoc-voc,11,Craft-repair,0,0,United-States,Leo
57,Private,5th-6th,3,Transport-moving,0,0,United-States,Leo
57,Private,Bachelors,13,Prof-specialty,7298,0,United-States,Leo
57,Private,7th-8th,4,Craft-repair,0,0,United-States,Leo
57,Private,Bachelors,13,Exec-managerial,0,10567,United-States,Leo
57,Federal-gov,Some-college,10,Other-service,0,0,United-States,Leo
57,Private,HS-grad,9,Other-service,0,0,United-States,Leo
57,Self-emp-not-inc,Prof-school,15,Prof-specialty,0,0,United-States,Leo
57,Private,HS-grad,9,Sales,0,0,United-States,Leo
57,Private,HS-grad,9,Tech-support,0,1887,Trinadad&Tobago,Leo
57,Private,Bachelors,13,Prof-specialty,3103,13729,United-States,Leo
57,Private,10th,6,Machine-op-inspct,0,0,United-States,Leo
57,State-gov,Bachelors,13,Adm-clerical,2174,0,United-States,Leo
57,Private,Some-college,10,Prof-specialty,0,0,United-States,Leo
57,Self-emp-not-inc,Prof-school,15,Prof-specialty,0,0,United-States,Leo
57,Private,Bachelors,13,Sales,0,12416,United-States,Leo
57,Self-emp-not-inc,1st-4th,2,Sales,0,0,Mexico,Leo
57,Private,Bachelors,13,Transport-moving,0,0,United-States,Leo
57,Self-emp-not-inc,Some-college,10,Farming-fishing,0,0,United-States,Leo
57,Private,HS-grad,9,Exec-managerial,0,0,United-States,Leo
57,Self-emp-not-inc,10th,6,Craft-repair,0,0,United-States,Leo
57,Self-emp-not-inc,Bachelors,13,Exec-managerial,4386,11093,United-States,Leo
57,Self-emp-inc,HS-grad,9,Exec-managerial,0,0,United-States,Leo
57,Private,HS-grad,9,Other-service,0,1719,United-States,Leo
57,Private,Some-college,10,Craft-repair,0,0,United-States,Leo
57,?,Some-college,10,?,0,0,United-States,Leo
57,Self-emp-not-inc,Assoc-acdm,12,Other-service,0,0,Iran,Leo
57,Self-emp-not-inc,7th-8th,4,Craft-repair,0,0,United-States,Leo
57,Self-emp-not-inc,HS-grad,9,Farming-fishing,0,0,United-States,Leo
57,Self-emp-inc,Bachelors,13,Prof-specialty,0,11042,United-States,Leo
57,Private,Some-college,10,Craft-repair,0,0,United-States,Leo
57,Self-emp-inc,Some-college,10,Prof-specialty,0,0,United-States,Leo
57,Private,HS-grad,9,Sales,0,0,United-States,Leo
57,Local-gov,HS-grad,9,Transport-moving,221569,0,United-States,Leo
57,Private,5th-6th,3,Machine-op-inspct,0,0,United-States,Leo
57,Private,HS-grad,9,Craft-repair,0,0,United-States,Libra
57,Private,Some-college,10,Craft-repair,0,1672,United-States,Libra
57,Self-emp-not-inc,Masters,14,Tech-support,0,0,United-States,Libra
57,Self-emp-inc,Some-college,10,Tech-support,0,0,United-States,Libra
57,Local-gov,Bachelors,13,Prof-specialty,0,0,United-States,Libra
57,Private,HS-grad,9,Other-service,0,0,United-States,Libra
57,Self-emp-not-inc,Assoc-voc,11,Craft-repair,0,0,United-States,Libra
57,Private,Some-college,10,Protective-serv,0,0,United-States,Libra
57,Private,HS-grad,9,Craft-repair,0,0,United-States,Libra
57,Private,Some-college,10,Sales,0,0,United-States,Libra
57,State-gov,HS-grad,9,Craft-repair,266593,0,United-States,Libra
57,Private,1st-4th,2,Handlers-cleaners,0,0,United-States,Libra
57,Private,7th-8th,4,Sales,0,1602,United-States,Libra
57,Self-emp-inc,Some-college,10,Sales,0,0,United-States,Libra
57,?,Some-college,10,?,0,0,United-States,Libra
57,Private,9th,5,Craft-repair,0,0,United-States,Libra
57,Private,HS-grad,9,Adm-clerical,0,0,United-States,Libra
57,Private,Masters,14,Exec-managerial,0,11699,Cuba,Libra
57,Private,Bachelors,13,Exec-managerial,15024,0,United-States,Libra
57,State-gov,HS-grad,9,Exec-managerial,0,0,United-States,Libra
57,Local-gov,9th,5,Other-service,0,0,United-States,Libra
57,Private,11th,7,Craft-repair,0,0,Canada,Libra
57,Private,11th,7,Machine-op-inspct,0,0,United-States,Libra
57,Self-emp-inc,Prof-school,15,Prof-specialty,0,0,Taiwan,Libra
57,Private,HS-grad,9,Machine-op-inspct,2174,0,Cuba,Libra
57,Private,Bachelors,13,Sales,0,0,United-States,Libra
57,Private,HS-grad,9,Adm-clerical,0,0,United-States,Libra
57,Self-emp-inc,Prof-school,15,Prof-specialty,15024,0,India,Libra
57,Federal-gov,HS-grad,9,Adm-clerical,0,0,United-States,Libra
57,Local-gov,Masters,14,Protective-serv,0,0,United-States,Libra
57,Private,Bachelors,13,Sales,0,1887,United-States,Libra
57,Private,Assoc-acdm,12,Prof-specialty,0,0,United-States,Libra
57,Private,HS-grad,9,Transport-moving,0,0,United-States,Libra
57,?,Some-college,10,?,0,0,United-States,Libra
57,Private,Masters,14,Exec-managerial,0,0,United-States,Libra
57,Self-emp-not-inc,Some-college,10,Sales,99999,0,United-States,Libra
57,Self-emp-inc,Prof-school,15,Prof-specialty,0,0,United-States,Libra
57,Self-emp-inc,HS-grad,9,Exec-managerial,0,0,United-States,Libra
57,Local-gov,Bachelors,13,Exec-managerial,0,0,United-States,Libra
57,Private,HS-grad,9,Other-service,227546,0,Mexico,Libra
57,Self-emp-inc,Bachelors,13,Craft-repair,0,13529,United-States,Libra
57,Self-emp-inc,HS-grad,9,Exec-managerial,0,0,United-States,Libra
57,Private,HS-grad,9,Adm-clerical,0,0,United-States,Pisces 
57,Private,HS-grad,9,Adm-clerical,0,0,United-States,Pisces 
57,Private,12th,8,Transport-moving,7688,0,United-States,Pisces 
57,Private,HS-grad,9,Craft-repair,0,0,United-States,Pisces 
57,Self-emp-inc,HS-grad,9,Farming-fishing,0,0,United-States,Pisces 
57,?,HS-grad,9,?,0,0,United-States,Pisces 
57,Private,Some-college,10,Other-service,0,0,Mexico,Pisces 
57,Private,Some-college,10,Craft-repair,0,0,United-States,Pisces 
57,Private,HS-grad,9,Other-service,260817,0,?,Pisces 
57,Local-gov,HS-grad,9,Other-service,0,0,United-States,Pisces 
57,Private,HS-grad,9,Sales,0,0,United-States,Pisces 
57,Private,HS-grad,9,Other-service,0,0,United-States,Pisces 
57,Private,Assoc-voc,11,Prof-specialty,0,0,United-States,Pisces 
57,Private,Some-college,10,Other-service,0,0,United-States,Pisces 
57,Private,HS-grad,9,Sales,0,0,United-States,Pisces 
57,Private,HS-grad,9,Other-service,239767,0,United-States,Pisces 
57,Private,Bachelors,13,Exec-managerial,0,0,United-States,Pisces 
57,Local-gov,HS-grad,9,Exec-managerial,0,0,United-States,Pisces 
57,Private,HS-grad,9,Prof-specialty,231052,0,United-States,Pisces 
57,Self-emp-inc,HS-grad,9,Sales,0,1902,United-States,Pisces 
57,Self-emp-not-inc,7th-8th,4,Prof-specialty,0,0,?,Pisces 
57,Private,HS-grad,9,Craft-repair,0,0,United-States,Pisces 
57,Private,HS-grad,9,Sales,0,0,United-States,Pisces 
57,Federal-gov,Bachelors,13,Prof-specialty,0,10755,United-States,Pisces 
57,Self-emp-not-inc,Some-college,10,Sales,256354,0,United-States,Pisces 
57,Private,Some-college,10,Sales,0,0,United-States,Pisces 
57,Private,5th-6th,3,Craft-repair,0,0,United-States,Pisces 
57,State-gov,Bachelors,13,Machine-op-inspct,0,0,United-States,Pisces 
57,Self-emp-not-inc,Some-college,10,Other-service,0,0,United-States,Pisces 
57,Private,Some-college,10,Craft-repair,0,0,United-States,Sagittarius
57,?,Some-college,10,?,0,0,United-States,Sagittarius
57,Private,Some-college,10,Machine-op-inspct,279116,0,United-States,Sagittarius
57,Private,12th,8,Adm-clerical,0,0,United-States,Sagittarius
57,Local-gov,Some-college,10,Exec-managerial,0,0,United-States,Sagittarius
57,Private,HS-grad,9,Craft-repair,0,0,United-States,Sagittarius
57,Self-emp-not-inc,HS-grad,9,Farming-fishing,242227,0,United-States,Sagittarius
57,Private,Masters,14,Exec-managerial,0,1977,United-States,Sagittarius
57,Local-gov,HS-grad,9,Adm-clerical,0,0,United-States,Sagittarius
57,Private,HS-grad,9,Craft-repair,0,0,United-States,Sagittarius
57,Private,Bachelors,13,Exec-managerial,0,0,United-States,Sagittarius
57,Federal-gov,Some-college,10,Adm-clerical,0,0,United-States,Sagittarius
57,Private,Masters,14,Tech-support,0,0,United-States,Sagittarius
57,Local-gov,HS-grad,9,Adm-clerical,0,0,United-States,Sagittarius
57,Private,Some-college,10,Exec-managerial,7688,0,United-States,Sagittarius
57,Self-emp-not-inc,HS-grad,9,Other-service,0,0,United-States,Sagittarius
57,Private,Masters,14,Exec-managerial,0,2824,United-States,Sagittarius
57,Private,5th-6th,3,Farming-fishing,0,0,Mexico,Sagittarius
57,Private,9th,5,Other-service,0,0,?,Sagittarius
57,Self-emp-inc,Prof-school,15,Prof-specialty,0,10409,United-States,Sagittarius
57,Federal-gov,Assoc-voc,11,Tech-support,0,0,United-States,Sagittarius
57,Private,HS-grad,9,Exec-managerial,0,0,United-States,Sagittarius
57,Private,Masters,14,Prof-specialty,0,0,United-States,Sagittarius
57,Federal-gov,Masters,14,Exec-managerial,15024,0,United-States,Sagittarius
57,Private,Bachelors,13,Protective-serv,0,0,United-States,Sagittarius
57,Private,Bachelors,13,Exec-managerial,0,0,Philippines,Sagittarius
57,State-gov,Some-college,10,Prof-specialty,0,0,United-States,Sagittarius
57,Private,Some-college,10,Adm-clerical,0,0,United-States,Sagittarius
57,Private,11th,7,Craft-repair,0,0,United-States,Scorpio
57,Self-emp-not-inc,HS-grad,9,Exec-managerial,0,0,United-States,Scorpio
57,Private,Assoc-acdm,12,Tech-support,0,0,United-States,Scorpio
57,Private,HS-grad,9,Adm-clerical,211337,0,United-States,Scorpio
57,Federal-gov,Some-college,10,Adm-clerical,0,0,United-States,Scorpio
57,Self-emp-not-inc,Some-college,10,Sales,0,0,United-States,Scorpio
57,Private,HS-grad,9,Adm-clerical,0,0,United-States,Scorpio
57,Private,Masters,14,Prof-specialty,0,0,United-States,Scorpio
57,Private,7th-8th,4,Other-service,0,0,United-States,Scorpio
57,Private,Some-college,10,Adm-clerical,0,2258,United-States,Scorpio
57,Private,9th,5,Sales,213769,0,United-States,Scorpio
57,State-gov,Some-college,10,Craft-repair,0,0,United-States,Scorpio
57,Local-gov,Bachelors,13,Exec-managerial,0,0,United-States,Scorpio
57,State-gov,Bachelors,13,Adm-clerical,0,1485,China,Scorpio
57,Private,Some-college,10,Handlers-cleaners,0,0,United-States,Scorpio
57,Private,HS-grad,9,Craft-repair,0,0,United-States,Scorpio
57,Local-gov,Masters,14,Other-service,0,0,United-States,Scorpio
57,Private,HS-grad,9,Exec-managerial,0,0,United-States,Scorpio
57,Self-emp-not-inc,Some-college,10,Transport-moving,0,0,United-States,Scorpio
57,Self-emp-not-inc,HS-grad,9,Craft-repair,0,0,United-States,Scorpio
57,Local-gov,HS-grad,9,Protective-serv,0,0,United-States,Scorpio
57,Self-emp-inc,Prof-school,15,Prof-specialty,0,0,United-States,Scorpio
57,Federal-gov,Some-college,10,Prof-specialty,0,0,United-States,Scorpio
57,Private,Some-college,10,Tech-support,0,0,United-States,Scorpio
57,Self-emp-inc,Masters,14,Sales,99999,0,United-States,Scorpio
57,Private,Some-college,10,Sales,5013,0,United-States,Scorpio
57,Self-emp-inc,HS-grad,9,Transport-moving,5178,0,Hungary,Scorpio
57,Federal-gov,HS-grad,9,Craft-repair,0,0,United-States,Scorpio
57,Self-emp-not-inc,Bachelors,13,Sales,206606,0,United-States,Scorpio
57,Self-emp-not-inc,Masters,14,Farming-fishing,0,10730,United-States,Taurus
57,Local-gov,HS-grad,9,Handlers-cleaners,0,0,United-States,Taurus
57,Federal-gov,Some-college,10,Exec-managerial,0,0,United-States,Taurus
57,Private,HS-grad,9,Transport-moving,0,0,United-States,Taurus
57,Private,HS-grad,9,Transport-moving,0,0,United-States,Taurus
57,Private,5th-6th,3,Transport-moving,0,0,United-States,Taurus
57,?,9th,5,?,0,0,United-States,Taurus
57,Self-emp-not-inc,HS-grad,9,Craft-repair,0,0,United-States,Taurus
57,Self-emp-inc,Prof-school,15,Prof-specialty,15024,0,United-States,Taurus
57,Private,Bachelors,13,Sales,0,0,United-States,Taurus
57,Self-emp-not-inc,HS-grad,9,Craft-repair,0,0,United-States,Taurus
57,Private,Bachelors,13,Exec-managerial,229749,0,United-States,Taurus
57,Private,Doctorate,16,Prof-specialty,0,0,Taiwan,Taurus
57,Private,Bachelors,13,Prof-specialty,0,0,United-States,Taurus
57,Private,Doctorate,16,Tech-support,0,1977,Germany,Taurus
57,?,7th-8th,4,?,1173,0,Puerto-Rico,Taurus
57,Private,Bachelors,13,Exec-managerial,281001,0,?,Taurus
57,?,HS-grad,9,?,0,0,United-States,Taurus
57,Private,Assoc-voc,11,Prof-specialty,0,1902,United-States,Taurus
57,Self-emp-not-inc,1st-4th,2,Craft-repair,0,1602,Columbia,Taurus
57,Private,Masters,14,Prof-specialty,0,13287,United-States,Taurus
57,Federal-gov,Bachelors,13,Tech-support,297127,0,United-States,Taurus
57,State-gov,12th,8,Other-service,0,0,United-States,Virgo
57,Private,HS-grad,9,Other-service,0,0,United-States,Virgo
57,Private,Bachelors,13,Prof-specialty,10520,0,United-States,Virgo
57,Private,10th,6,Machine-op-inspct,0,0,United-States,Virgo
57,Local-gov,Some-college,10,Handlers-cleaners,7298,0,United-States,Virgo
57,Private,HS-grad,9,Craft-repair,0,0,United-States,Virgo
57,Private,Masters,14,Prof-specialty,0,0,United-States,Virgo
57,Private,Bachelors,13,Exec-managerial,15024,0,United-States,Virgo
57,Private,HS-grad,9,Transport-moving,0,0,United-States,Virgo
57,?,HS-grad,9,?,0,0,Columbia,Virgo
57,Federal-gov,HS-grad,9,Adm-clerical,0,0,United-States,Virgo
57,?,Some-college,10,?,0,0,United-States,Virgo
57,Private,1st-4th,2,Handlers-cleaners,0,0,Portugal,Virgo
57,Federal-gov,Prof-school,15,Prof-specialty,0,0,United-States,Virgo
57,Self-emp-not-inc,HS-grad,9,Farming-fishing,0,0,United-States,Virgo
57,Private,HS-grad,9,Sales,0,0,United-States,Virgo
57,Private,Some-college,10,Other-service,0,0,United-States,Virgo
57,Private,5th-6th,3,Other-service,0,0,Italy,Virgo
57,Self-emp-not-inc,Some-college,10,Exec-managerial,0,0,United-States,Virgo
57,Private,Assoc-acdm,12,Machine-op-inspct,0,0,United-States,Virgo
57,Private,1st-4th,2,Handlers-cleaners,0,0,Italy,Virgo
57,Self-emp-inc,HS-grad,9,Sales,0,0,United-States,Virgo
57,Private,Some-college,10,Craft-repair,259548,0,United-States,Virgo
57,Private,Masters,14,Prof-specialty,10520,0,United-States,Virgo
57,Self-emp-not-inc,HS-grad,9,Farming-fishing,0,0,United-States,Virgo
57,Private,HS-grad,9,Craft-repair,0,0,United-States,Virgo
57,Federal-gov,Prof-school,15,Exec-managerial,0,0,United-States,Virgo
57,Private,HS-grad,9,Exec-managerial,0,0,United-States,Virgo
57,Private,7th-8th,4,Sales,0,0,United-States,Virgo
57,Self-emp-not-inc,HS-grad,9,Farming-fishing,0,0,United-States,Virgo
57,Self-emp-not-inc,HS-grad,9,Craft-repair,279777,0,United-States,Virgo
