Toss,Location,Time,Tosser,Temprature,Reporter
Tails,BurgerKing,Midday,Kalpana,81,Arpit
Tails,BurgerKing,Evening,Katia,7,Dev
Tails,Panera,Morning,Dev,77,Dev
Tails,Tachos,Evening,Katia,25,Arpit
Heads,MacDonalds,Morning,Katia,88,Katia
Heads,BurgerKing,Midday,Katia,18,Arpit
Tails,MacDonalds,Midday,Kalpana,4,Katia
Tails,Starbucks,Morning,Kalpana,48,Arpit
Tails,MacDonalds,Night,John,38,Ayla
Tails,Tachos,Evening,Katia,90,Dev
Tails,Starbucks,Midday,Chen,87,Katia
Heads,MacDonalds,Morning,Katia,99,Chen
Heads,Starbucks,Morning,Katia,54,Arpit
Heads,MacDonalds,Evening,Chen,20,Ayla
Tails,BurgerKing,Morning,Dev,18,Chen
Tails,MacDonalds,Midday,Katia,87,Ayla
Tails,Starbucks,Night,Katia,54,Ayla
Heads,MacDonalds,Night,Katia,77,Arpit
Tails,BurgerKing,Morning,Chen,98,Dev
Heads,Panera,Morning,Chen,71,Chen
Tails,Panera,Midday,Kalpana,89,Ayla
Tails,BurgerKing,Night,Katia,19,Chen
Tails,Panera,Midday,Dev,80,Chen
Heads,BurgerKing,Night,Katia,51,Chen
Heads,BurgerKing,Night,Katia,87,Dev
Tails,BurgerKing,Midday,Dev,85,Chen
Heads,BurgerKing,Evening,John,78,Chen
Heads,BurgerKing,Midday,John,91,Chen
Heads,MacDonalds,Night,Kalpana,3,Dev
Tails,Tachos,Midday,Katia,17,Katia
Tails,Tachos,Midday,John,74,Ayla
Tails,Tachos,Evening,John,82,Dev
Tails,Tachos,Morning,John,3,Katia
Heads,MacDonalds,Night,Katia,17,Chen
Tails,MacDonalds,Midday,Kalpana,90,Arpit
Tails,MacDonalds,Evening,Chen,25,Ayla
Heads,BurgerKing,Night,Katia,61,Katia
Heads,Starbucks,Morning,John,75,Chen
Tails,BurgerKing,Morning,Chen,36,Ayla
Tails,BurgerKing,Morning,John,71,Ayla
Tails,BurgerKing,Morning,Katia,66,Ayla
Heads,Tachos,Midday,Katia,88,Arpit
Tails,Panera,Night,Kalpana,98,Ayla
Heads,Starbucks,Night,Katia,98,Katia
Tails,Panera,Night,Katia,34,Ayla
Tails,MacDonalds,Morning,Katia,46,Arpit
Heads,Panera,Night,John,87,Arpit
Heads,Tachos,Morning,Katia,76,Arpit
Tails,Starbucks,Evening,Katia,44,Dev
Tails,Tachos,Night,Katia,9,Chen
Tails,MacDonalds,Midday,John,2,Katia
Heads,Panera,Midday,Chen,81,Dev
Tails,Tachos,Night,Dev,3,Dev
Tails,BurgerKing,Evening,Dev,41,Dev
Tails,Panera,Night,Dev,25,Ayla
Tails,MacDonalds,Morning,Dev,54,Dev
Heads,MacDonalds,Night,Chen,82,Arpit
Tails,MacDonalds,Midday,Dev,87,Dev
Heads,MacDonalds,Evening,Kalpana,86,Dev
Tails,Panera,Morning,Dev,87,Chen
Heads,Starbucks,Night,John,72,Katia
Heads,Panera,Night,John,81,Dev
Tails,MacDonalds,Morning,Chen,70,Ayla
Tails,BurgerKing,Morning,Katia,57,Arpit
Heads,BurgerKing,Morning,Chen,64,Arpit
Tails,Tachos,Morning,John,32,Dev
Tails,BurgerKing,Evening,Chen,47,Chen
Heads,Tachos,Midday,Katia,82,Dev
Heads,Starbucks,Midday,Katia,16,Arpit
Tails,BurgerKing,Morning,Katia,66,Arpit
Tails,Tachos,Night,Katia,42,Arpit
Heads,Starbucks,Evening,Kalpana,83,Arpit
Tails,BurgerKing,Morning,Katia,18,Chen
Tails,MacDonalds,Midday,Chen,61,Ayla
Tails,Panera,Midday,Kalpana,38,Dev
Tails,Panera,Morning,Dev,51,Katia
Heads,BurgerKing,Midday,Kalpana,6,Chen
Heads,Panera,Midday,Katia,5,Ayla
Tails,BurgerKing,Night,Dev,83,Chen
Heads,MacDonalds,Morning,Katia,35,Chen
Heads,Starbucks,Midday,Katia,4,Arpit
Tails,Panera,Night,Kalpana,63,Katia
Tails,BurgerKing,Midday,Kalpana,60,Katia
Tails,MacDonalds,Night,Kalpana,36,Katia
Tails,Starbucks,Midday,Kalpana,32,Ayla
Tails,Starbucks,Night,Kalpana,86,Chen
Tails,Starbucks,Evening,John,1,Chen
Heads,MacDonalds,Midday,John,12,Ayla
Tails,Tachos,Evening,Kalpana,61,Katia
Heads,Panera,Morning,Katia,87,Arpit
Tails,BurgerKing,Night,John,28,Ayla
Tails,Panera,Night,Katia,4,Chen
Tails,Starbucks,Midday,Dev,95,Ayla
Heads,Starbucks,Morning,Dev,22,Chen
Heads,BurgerKing,Morning,Chen,87,Katia
Tails,BurgerKing,Midday,Dev,54,Chen
Tails,Starbucks,Morning,John,71,Chen
Heads,Starbucks,Morning,Chen,31,Katia
Tails,MacDonalds,Midday,Kalpana,13,Arpit
Tails,Starbucks,Night,Dev,50,Katia
Heads,Starbucks,Evening,Katia,7,Arpit
Heads,MacDonalds,Midday,Katia,89,Ayla
Heads,Starbucks,Morning,John,14,Ayla
Heads,Starbucks,Midday,Chen,66,Ayla
Tails,BurgerKing,Evening,Katia,96,Arpit
Heads,MacDonalds,Night,Kalpana,88,Ayla
Heads,MacDonalds,Morning,Katia,59,Dev
Tails,Panera,Evening,John,63,Ayla
Heads,Panera,Morning,John,64,Arpit
Tails,Tachos,Night,John,33,Chen
Tails,Panera,Morning,John,78,Dev
Tails,BurgerKing,Midday,John,19,Chen
Heads,Starbucks,Night,Dev,74,Ayla
Heads,MacDonalds,Night,Chen,2,Arpit
Tails,Tachos,Midday,John,41,Dev
Tails,BurgerKing,Morning,Kalpana,78,Chen
Heads,MacDonalds,Midday,Dev,59,Ayla
Tails,MacDonalds,Night,Dev,85,Katia
Tails,Starbucks,Midday,Kalpana,36,Katia
Tails,Tachos,Morning,Dev,87,Dev
Tails,MacDonalds,Midday,Chen,46,Ayla
Tails,Tachos,Morning,Chen,51,Katia
Heads,Panera,Midday,Katia,82,Chen
Tails,MacDonalds,Night,Katia,61,Ayla
Heads,BurgerKing,Morning,Kalpana,88,Arpit
Heads,Starbucks,Night,John,0,Chen
Tails,Starbucks,Evening,Kalpana,37,Chen
Heads,Panera,Night,Kalpana,62,Ayla
Heads,Panera,Night,Dev,18,Arpit
Heads,MacDonalds,Night,Chen,93,Arpit
Tails,BurgerKing,Morning,Katia,21,Dev
Heads,Tachos,Midday,Chen,11,Arpit
Tails,Panera,Evening,Dev,33,Katia
Tails,Tachos,Night,Dev,1,Chen
Heads,Starbucks,Evening,Katia,39,Katia
Tails,Starbucks,Midday,Chen,16,Chen
Heads,Tachos,Night,Katia,35,Dev
Heads,BurgerKing,Night,Dev,55,Arpit
Heads,BurgerKing,Morning,Katia,10,Chen
Tails,MacDonalds,Night,John,56,Dev
Heads,Tachos,Night,Katia,9,Dev
Tails,BurgerKing,Morning,Kalpana,0,Katia
Heads,MacDonalds,Evening,Kalpana,31,Arpit
Heads,BurgerKing,Evening,Chen,18,Arpit
Heads,BurgerKing,Midday,Kalpana,46,Ayla
Tails,MacDonalds,Night,Kalpana,37,Chen
Heads,MacDonalds,Night,Dev,19,Dev
Heads,MacDonalds,Midday,John,63,Katia
Heads,Panera,Morning,Katia,100,Arpit
Heads,MacDonalds,Evening,Chen,43,Dev
Heads,Starbucks,Night,Chen,90,Arpit
Heads,Starbucks,Night,Kalpana,80,Dev
Heads,MacDonalds,Morning,John,35,Katia
Tails,MacDonalds,Morning,Kalpana,83,Chen
Tails,MacDonalds,Night,John,16,Chen
Heads,MacDonalds,Morning,John,79,Arpit
Tails,Panera,Midday,John,46,Chen
Heads,MacDonalds,Night,Chen,83,Chen
Heads,Panera,Midday,John,45,Dev
Heads,Starbucks,Morning,Chen,46,Dev
Tails,Panera,Midday,Katia,15,Katia
Tails,MacDonalds,Morning,John,22,Chen
Heads,Panera,Midday,Katia,29,Ayla
Heads,BurgerKing,Evening,Chen,87,Dev
Tails,Tachos,Evening,Katia,30,Dev
Tails,Tachos,Midday,Chen,27,Chen
Tails,MacDonalds,Night,John,53,Katia
Heads,Tachos,Evening,John,2,Arpit
Tails,Panera,Morning,Dev,62,Katia
Heads,MacDonalds,Night,Dev,52,Chen
Heads,MacDonalds,Morning,Dev,56,Arpit
Tails,MacDonalds,Morning,Dev,20,Ayla
Tails,Starbucks,Night,Dev,80,Chen
Heads,Starbucks,Evening,Katia,71,Ayla
Heads,Panera,Evening,Chen,55,Chen
Tails,MacDonalds,Morning,John,40,Chen
Heads,MacDonalds,Midday,Katia,6,Katia
Tails,Starbucks,Midday,Chen,51,Katia
Tails,Tachos,Morning,John,100,Dev
Tails,Tachos,Night,John,90,Katia
Heads,MacDonalds,Midday,Dev,72,Chen
Heads,Starbucks,Midday,Katia,1,Ayla
Heads,Starbucks,Evening,Kalpana,32,Arpit
Heads,BurgerKing,Evening,John,85,Dev
Heads,Starbucks,Morning,John,31,Dev
Heads,BurgerKing,Midday,Dev,68,Arpit
Heads,MacDonalds,Morning,Chen,69,Ayla
Heads,MacDonalds,Midday,John,40,Chen
Tails,BurgerKing,Morning,Kalpana,49,Dev
Tails,MacDonalds,Morning,John,48,Chen
Heads,Starbucks,Night,Chen,0,Ayla
Tails,Panera,Night,Katia,30,Chen
Heads,BurgerKing,Morning,Dev,73,Ayla
Heads,Panera,Night,Chen,98,Arpit
Tails,BurgerKing,Night,John,23,Dev
Tails,MacDonalds,Night,Kalpana,45,Arpit
Tails,BurgerKing,Evening,John,81,Katia
Heads,Tachos,Morning,John,1,Chen
Tails,MacDonalds,Night,Katia,95,Ayla
Tails,MacDonalds,Night,Katia,77,Arpit
Heads,Panera,Night,Katia,13,Ayla
Heads,Starbucks,Night,Katia,27,Katia
Tails,MacDonalds,Night,Chen,34,Chen
Tails,Panera,Morning,John,80,Dev
Heads,BurgerKing,Night,John,90,Dev
Heads,Tachos,Morning,Chen,15,Katia
Heads,BurgerKing,Morning,Chen,70,Dev
Tails,MacDonalds,Evening,John,81,Dev
Heads,MacDonalds,Night,Dev,13,Katia
Tails,MacDonalds,Midday,Dev,80,Dev
Tails,Tachos,Midday,John,45,Ayla
Heads,MacDonalds,Evening,Chen,33,Arpit
Tails,BurgerKing,Midday,Katia,22,Dev
Tails,Panera,Evening,Kalpana,51,Arpit
Heads,Panera,Morning,Chen,78,Ayla
Heads,MacDonalds,Night,John,86,Katia
Tails,Starbucks,Night,Chen,44,Ayla
Heads,MacDonalds,Evening,John,61,Arpit
Tails,Panera,Night,Katia,10,Dev
Heads,Tachos,Evening,Chen,63,Katia
Heads,Starbucks,Night,Chen,2,Chen
Heads,BurgerKing,Morning,Dev,53,Chen
Tails,MacDonalds,Midday,Kalpana,72,Ayla
Tails,Panera,Morning,Kalpana,7,Arpit
Tails,Panera,Midday,Chen,72,Chen
Tails,Tachos,Morning,Dev,55,Dev
Tails,Panera,Midday,John,16,Katia
Tails,Panera,Morning,Kalpana,53,Katia
Tails,Panera,Evening,Katia,7,Dev
Heads,Starbucks,Evening,Katia,5,Arpit
Heads,BurgerKing,Morning,Katia,7,Ayla
Tails,MacDonalds,Night,Kalpana,96,Ayla
Tails,Starbucks,Morning,Katia,94,Ayla
Tails,BurgerKing,Midday,Katia,29,Chen
Heads,MacDonalds,Morning,Dev,1,Katia
Tails,Starbucks,Midday,John,39,Ayla
Tails,Panera,Midday,Dev,72,Katia
Tails,Tachos,Morning,Dev,96,Dev
Tails,Tachos,Evening,Katia,83,Arpit
Tails,Tachos,Night,Kalpana,34,Arpit
Heads,Starbucks,Night,Chen,93,Katia
Heads,Panera,Evening,Dev,28,Dev
Tails,MacDonalds,Evening,Kalpana,6,Katia
Tails,Starbucks,Midday,Chen,43,Dev
Tails,BurgerKing,Morning,Dev,79,Ayla
Tails,MacDonalds,Night,Kalpana,39,Arpit
Heads,Starbucks,Midday,Dev,4,Arpit
Tails,Tachos,Night,Kalpana,2,Arpit
Heads,Panera,Evening,Katia,59,Arpit
Tails,Tachos,Morning,Dev,64,Dev
Tails,BurgerKing,Evening,Dev,52,Arpit
Heads,MacDonalds,Evening,John,14,Dev
Tails,Starbucks,Morning,John,43,Chen
Heads,Starbucks,Morning,Chen,9,Dev
Heads,Starbucks,Midday,Katia,38,Dev
Tails,BurgerKing,Morning,Kalpana,44,Dev
Tails,Tachos,Midday,Kalpana,31,Ayla
Tails,MacDonalds,Midday,Kalpana,4,Ayla
Tails,Tachos,Evening,Chen,18,Dev
Tails,BurgerKing,Night,Kalpana,88,Ayla
Heads,BurgerKing,Night,Katia,88,Dev
Heads,BurgerKing,Midday,Chen,26,Arpit
Heads,Panera,Midday,John,35,Arpit
Tails,BurgerKing,Morning,John,12,Dev
Heads,Panera,Midday,Dev,3,Dev
Heads,MacDonalds,Morning,Dev,43,Ayla
Tails,Tachos,Night,Chen,76,Chen
Tails,Tachos,Midday,Chen,40,Arpit
Tails,Panera,Midday,John,83,Chen
Tails,Tachos,Midday,Kalpana,88,Dev
Heads,Starbucks,Morning,John,61,Ayla
Tails,Panera,Midday,Chen,60,Arpit
Tails,MacDonalds,Night,Katia,85,Chen
Heads,Panera,Night,Chen,34,Arpit
Heads,Starbucks,Night,Chen,31,Dev
Tails,MacDonalds,Morning,John,31,Katia
Tails,BurgerKing,Midday,John,68,Dev
Tails,Tachos,Midday,John,22,Ayla
Heads,MacDonalds,Morning,John,87,Chen
Tails,BurgerKing,Morning,Chen,47,Katia
Heads,Starbucks,Morning,Dev,75,Arpit
Heads,Panera,Morning,Chen,16,Katia
Tails,Tachos,Evening,Katia,37,Dev
Tails,MacDonalds,Midday,Dev,59,Ayla
Heads,MacDonalds,Midday,Chen,67,Katia
Heads,MacDonalds,Night,Kalpana,65,Ayla
Heads,BurgerKing,Night,Katia,30,Dev
Heads,BurgerKing,Morning,Chen,35,Katia
Tails,Starbucks,Morning,Katia,5,Dev
Tails,Starbucks,Evening,John,4,Katia
Heads,Tachos,Evening,Katia,70,Katia
Heads,Starbucks,Morning,Dev,87,Arpit
Heads,BurgerKing,Morning,Chen,97,Chen
Heads,Tachos,Midday,Katia,2,Arpit
Heads,Panera,Evening,Katia,96,Katia
Heads,Starbucks,Night,Chen,54,Dev
Heads,Starbucks,Midday,Katia,8,Dev
Tails,Starbucks,Night,Dev,42,Dev
Heads,Panera,Morning,Chen,11,Ayla
Tails,BurgerKing,Night,Kalpana,99,Ayla
Tails,Tachos,Midday,Dev,72,Arpit
Tails,MacDonalds,Night,Katia,71,Dev
Heads,Starbucks,Evening,John,11,Arpit
Tails,Tachos,Midday,Dev,62,Chen
Heads,Tachos,Night,John,69,Dev
Tails,MacDonalds,Morning,Katia,63,Ayla
Tails,Starbucks,Morning,Katia,49,Chen
Heads,Panera,Midday,John,67,Arpit
Tails,MacDonalds,Night,Dev,82,Katia
Heads,MacDonalds,Night,Dev,49,Dev
Heads,Tachos,Morning,John,61,Arpit
Heads,BurgerKing,Evening,Katia,8,Arpit
Tails,BurgerKing,Night,Dev,97,Katia
Heads,MacDonalds,Evening,Katia,80,Ayla
Heads,MacDonalds,Evening,John,3,Katia
Heads,Starbucks,Morning,John,8,Katia
Tails,MacDonalds,Night,Kalpana,37,Ayla
Tails,Tachos,Night,John,11,Katia
Heads,MacDonalds,Night,Dev,93,Dev
Tails,BurgerKing,Night,Chen,29,Katia
Heads,Starbucks,Morning,Katia,95,Dev
Tails,Starbucks,Morning,Kalpana,28,Ayla
Heads,BurgerKing,Night,Katia,22,Ayla
Heads,Starbucks,Evening,John,35,Chen
Heads,MacDonalds,Midday,John,41,Dev
Tails,MacDonalds,Midday,Katia,12,Chen
Tails,Tachos,Evening,Dev,74,Arpit
Heads,Starbucks,Midday,Chen,30,Katia
Tails,BurgerKing,Midday,Chen,96,Dev
Heads,Panera,Night,Kalpana,30,Katia
Tails,Starbucks,Morning,Katia,54,Ayla
Heads,Starbucks,Night,John,54,Katia
Heads,Starbucks,Morning,Katia,90,Ayla
Heads,Tachos,Night,Katia,92,Dev
Heads,Starbucks,Midday,Kalpana,19,Dev
Tails,MacDonalds,Midday,Dev,56,Ayla
Tails,MacDonalds,Evening,Dev,72,Chen
Tails,MacDonalds,Midday,John,43,Katia
Heads,Panera,Morning,Dev,27,Chen
Tails,BurgerKing,Midday,Kalpana,21,Dev
Heads,MacDonalds,Night,Chen,59,Katia
Heads,Starbucks,Morning,Kalpana,11,Chen
Heads,Starbucks,Night,John,66,Dev
Tails,BurgerKing,Night,Dev,57,Katia
Tails,BurgerKing,Night,Dev,81,Arpit
Heads,Tachos,Evening,John,74,Dev
Heads,Tachos,Evening,Katia,7,Ayla
Tails,MacDonalds,Evening,Katia,72,Ayla
Tails,Tachos,Night,John,99,Chen
Heads,Panera,Evening,Dev,91,Arpit
Tails,Panera,Midday,Katia,87,Dev
Heads,MacDonalds,Midday,John,70,Katia
Tails,MacDonalds,Night,Katia,40,Dev
Tails,MacDonalds,Midday,Kalpana,15,Chen
Heads,Panera,Night,Kalpana,26,Dev
Heads,BurgerKing,Morning,Chen,17,Dev
Heads,Starbucks,Midday,John,71,Katia
Heads,Starbucks,Morning,Chen,35,Dev
Heads,Starbucks,Evening,Dev,70,Arpit
Tails,BurgerKing,Morning,Katia,44,Chen
Heads,Starbucks,Night,Chen,97,Katia
Tails,Panera,Night,Dev,48,Ayla
Heads,Starbucks,Morning,Kalpana,52,Ayla
Heads,Tachos,Night,Chen,99,Arpit
Tails,BurgerKing,Night,Kalpana,75,Ayla
Heads,BurgerKing,Midday,John,18,Arpit
Tails,Panera,Evening,John,38,Arpit
Heads,Starbucks,Night,Chen,85,Dev
Tails,Tachos,Midday,Dev,42,Ayla
Tails,BurgerKing,Morning,Katia,43,Chen
Tails,Panera,Evening,Chen,12,Ayla
Heads,BurgerKing,Night,Katia,26,Chen
Tails,Starbucks,Midday,Kalpana,30,Arpit
Heads,MacDonalds,Evening,Kalpana,29,Arpit
Tails,Tachos,Morning,Dev,5,Arpit
Heads,Panera,Evening,John,41,Arpit
Heads,Panera,Evening,Katia,15,Chen
Heads,Tachos,Night,Chen,70,Arpit
Heads,Tachos,Night,John,66,Arpit
Tails,Tachos,Morning,Katia,7,Katia
Heads,MacDonalds,Morning,Katia,93,Chen
Tails,MacDonalds,Midday,Kalpana,20,Dev
Tails,Tachos,Night,Dev,15,Katia
Heads,Panera,Night,Chen,36,Katia
Heads,Panera,Midday,John,95,Chen
Heads,MacDonalds,Evening,Katia,72,Chen
Heads,Starbucks,Evening,Dev,6,Ayla
Heads,Starbucks,Midday,Katia,29,Katia
Tails,Tachos,Morning,Kalpana,44,Arpit
Tails,MacDonalds,Evening,Chen,51,Arpit
Tails,BurgerKing,Midday,Dev,79,Katia
Heads,Starbucks,Morning,Dev,59,Katia
Heads,Starbucks,Night,Katia,21,Dev
Tails,Tachos,Night,Dev,52,Chen
Heads,Starbucks,Midday,John,100,Katia
Tails,MacDonalds,Midday,Kalpana,40,Chen
Heads,MacDonalds,Evening,Katia,40,Katia
Tails,Starbucks,Morning,Kalpana,14,Katia
Heads,MacDonalds,Night,Dev,51,Dev
Heads,Starbucks,Morning,Dev,40,Katia
Heads,Tachos,Midday,Chen,75,Ayla
Heads,Panera,Night,Katia,10,Katia
Heads,BurgerKing,Night,John,28,Ayla
Tails,Tachos,Midday,Katia,78,Ayla
Tails,Panera,Evening,Kalpana,25,Chen
Heads,Starbucks,Morning,John,0,Chen
Tails,Starbucks,Evening,Dev,24,Katia
Tails,Panera,Midday,Kalpana,42,Chen
Tails,MacDonalds,Midday,Dev,16,Ayla
Tails,Panera,Evening,John,71,Katia
Heads,BurgerKing,Evening,Chen,27,Chen
Heads,Panera,Morning,Chen,40,Dev
Tails,Starbucks,Morning,Kalpana,80,Chen
Heads,MacDonalds,Night,Dev,44,Ayla
Heads,BurgerKing,Morning,Dev,48,Chen
Heads,Panera,Night,Dev,74,Dev
Tails,Tachos,Night,Chen,66,Katia
Tails,Tachos,Evening,Dev,70,Ayla
Tails,Tachos,Morning,Dev,78,Dev
Heads,Starbucks,Evening,Dev,41,Arpit
Heads,Panera,Night,John,44,Dev
Tails,BurgerKing,Evening,John,81,Ayla
Tails,Starbucks,Evening,Chen,3,Ayla
Heads,Starbucks,Night,Dev,25,Chen
Tails,Panera,Night,Kalpana,20,Arpit
Tails,Tachos,Morning,Kalpana,98,Katia
Tails,Tachos,Morning,Chen,29,Katia
Tails,Panera,Night,Chen,29,Katia
Heads,BurgerKing,Midday,Dev,14,Katia
Heads,Tachos,Evening,Katia,32,Dev
Heads,BurgerKing,Night,Dev,16,Chen
Tails,BurgerKing,Midday,Chen,72,Chen
Heads,Tachos,Evening,Kalpana,42,Dev
Tails,Tachos,Night,Katia,34,Katia
Heads,Starbucks,Night,Dev,75,Ayla
Tails,MacDonalds,Night,John,60,Katia
Tails,MacDonalds,Night,Chen,44,Ayla
Tails,Tachos,Evening,John,9,Chen
Heads,BurgerKing,Morning,Chen,91,Katia
Heads,MacDonalds,Night,Katia,24,Chen
Tails,Starbucks,Morning,Dev,18,Ayla
Heads,Starbucks,Morning,Chen,63,Katia
Heads,Panera,Night,Chen,85,Arpit
Tails,BurgerKing,Midday,Dev,34,Dev
Heads,Panera,Morning,John,62,Katia
Heads,BurgerKing,Night,Chen,14,Ayla
Tails,Panera,Evening,Chen,50,Katia
Heads,Tachos,Night,Chen,64,Katia
Heads,Panera,Morning,Chen,24,Katia
Tails,BurgerKing,Evening,Dev,94,Arpit
Tails,Panera,Night,Kalpana,41,Katia
Heads,MacDonalds,Evening,Dev,20,Katia
Tails,BurgerKing,Evening,Chen,19,Ayla
Heads,MacDonalds,Morning,Chen,75,Arpit
Tails,MacDonalds,Night,Kalpana,27,Ayla
Tails,Starbucks,Midday,Dev,27,Ayla
Tails,Starbucks,Evening,John,80,Dev
Tails,Tachos,Evening,Katia,80,Katia
Heads,MacDonalds,Morning,Chen,42,Arpit
Tails,Panera,Night,Katia,5,Katia
Tails,Starbucks,Midday,John,29,Arpit
Heads,Panera,Evening,John,71,Chen
Tails,Tachos,Night,Dev,66,Ayla
Tails,Starbucks,Evening,Kalpana,13,Katia
Heads,Panera,Evening,Kalpana,23,Arpit
Tails,BurgerKing,Night,Chen,27,Ayla
Heads,BurgerKing,Morning,Katia,2,Dev
Tails,Starbucks,Morning,Chen,8,Dev
Heads,MacDonalds,Midday,Chen,38,Katia
Tails,MacDonalds,Night,Katia,16,Arpit
Tails,Starbucks,Night,Dev,72,Arpit
Heads,BurgerKing,Morning,John,8,Chen
Tails,Starbucks,Evening,Dev,5,Ayla
Heads,MacDonalds,Night,Katia,85,Arpit
Tails,BurgerKing,Night,Katia,11,Arpit
Heads,Starbucks,Midday,Dev,62,Ayla
Tails,Starbucks,Midday,Chen,57,Ayla
Heads,Panera,Evening,Chen,61,Arpit
Tails,Starbucks,Evening,Kalpana,36,Ayla
Heads,Panera,Evening,Chen,81,Dev
Heads,Starbucks,Morning,Dev,51,Arpit
Heads,MacDonalds,Night,Dev,58,Arpit
Tails,BurgerKing,Morning,Kalpana,27,Chen
Heads,Tachos,Evening,Dev,47,Chen
Heads,MacDonalds,Evening,Katia,89,Ayla
Tails,Panera,Morning,Kalpana,22,Ayla
Tails,Tachos,Night,Dev,82,Katia
Tails,Tachos,Night,Chen,45,Katia
Heads,MacDonalds,Evening,Katia,56,Arpit
Heads,Starbucks,Evening,John,97,Arpit
Heads,Panera,Evening,John,21,Dev
Heads,MacDonalds,Morning,Chen,79,Arpit
Tails,Tachos,Night,John,4,Katia
Heads,Starbucks,Night,Katia,18,Chen
Tails,Starbucks,Evening,Chen,39,Katia
Heads,BurgerKing,Evening,Kalpana,58,Dev
Heads,Panera,Midday,Dev,76,Dev
Tails,MacDonalds,Night,Dev,32,Chen
Tails,BurgerKing,Evening,Dev,79,Katia
Heads,Tachos,Night,Katia,100,Dev
Heads,BurgerKing,Midday,John,58,Chen
Tails,MacDonalds,Midday,Katia,10,Dev
Heads,Tachos,Midday,Chen,83,Dev
Heads,Starbucks,Night,Chen,19,Katia
Tails,Starbucks,Morning,Kalpana,33,Chen
Tails,Starbucks,Morning,Kalpana,48,Chen
Tails,MacDonalds,Morning,Chen,28,Dev
Tails,Panera,Night,Katia,42,Ayla
Heads,BurgerKing,Night,Kalpana,47,Dev
Tails,Starbucks,Midday,Dev,86,Ayla
Heads,MacDonalds,Morning,Dev,59,Dev
Tails,MacDonalds,Midday,Dev,85,Katia
Tails,BurgerKing,Morning,Kalpana,33,Dev
Heads,MacDonalds,Midday,Chen,31,Dev
Heads,MacDonalds,Morning,Dev,46,Dev
Heads,MacDonalds,Midday,Katia,54,Arpit
Tails,MacDonalds,Night,Chen,70,Dev
Tails,BurgerKing,Evening,John,79,Arpit
Heads,Panera,Night,John,60,Chen
Heads,Panera,Midday,Katia,85,Ayla
Heads,Starbucks,Night,John,68,Arpit
Tails,MacDonalds,Morning,John,100,Arpit
Tails,MacDonalds,Evening,Katia,62,Dev
Tails,Tachos,Morning,Katia,82,Katia
Heads,BurgerKing,Midday,Kalpana,88,Arpit
Tails,Panera,Evening,Dev,79,Chen
Heads,Panera,Night,Dev,18,Ayla
Heads,Tachos,Night,Katia,14,Katia
Heads,Tachos,Evening,Katia,88,Ayla
Tails,MacDonalds,Morning,Chen,85,Chen
Tails,Panera,Morning,Katia,4,Chen
Tails,Panera,Morning,Kalpana,39,Dev
Tails,Tachos,Midday,Chen,33,Chen
Heads,Panera,Evening,Chen,26,Dev
Tails,Tachos,Night,Kalpana,70,Ayla
Heads,Tachos,Morning,John,47,Ayla
Tails,BurgerKing,Morning,Chen,68,Arpit
Tails,Tachos,Evening,Dev,45,Arpit
Heads,Panera,Night,Chen,37,Dev
Heads,Starbucks,Morning,Dev,86,Chen
Heads,MacDonalds,Night,Dev,89,Chen
Heads,Panera,Morning,Dev,100,Chen
Tails,Tachos,Evening,Kalpana,85,Katia
Tails,BurgerKing,Night,Katia,66,Ayla
Heads,MacDonalds,Midday,Katia,28,Katia
Heads,Starbucks,Midday,Katia,31,Chen
Heads,Starbucks,Evening,Kalpana,66,Chen
Tails,MacDonalds,Evening,Katia,19,Arpit
Heads,Panera,Evening,John,82,Katia
Heads,Starbucks,Evening,Kalpana,78,Chen
Heads,BurgerKing,Midday,Chen,2,Arpit
Tails,BurgerKing,Midday,Chen,35,Dev
Heads,Starbucks,Midday,Katia,23,Arpit
Tails,Starbucks,Midday,Chen,57,Arpit
Heads,Starbucks,Morning,John,65,Katia
Heads,Tachos,Night,Chen,4,Dev
Tails,Panera,Midday,Kalpana,80,Ayla
Heads,BurgerKing,Midday,Dev,91,Arpit
Heads,BurgerKing,Night,Kalpana,71,Dev
Tails,Starbucks,Evening,John,6,Katia
Heads,BurgerKing,Morning,Kalpana,79,Chen
Tails,Tachos,Evening,Dev,22,Arpit
Heads,Panera,Evening,Dev,21,Arpit
Tails,Tachos,Evening,Dev,98,Katia
Tails,Tachos,Evening,Kalpana,29,Ayla
Heads,MacDonalds,Morning,Katia,42,Ayla
Tails,Starbucks,Night,John,91,Katia
Tails,Tachos,Midday,John,3,Chen
Heads,BurgerKing,Night,Dev,73,Ayla
Heads,MacDonalds,Morning,Katia,76,Ayla
Tails,Panera,Morning,Katia,66,Dev
Heads,BurgerKing,Night,Dev,80,Ayla
Heads,BurgerKing,Midday,Katia,48,Arpit
Heads,Panera,Midday,Katia,17,Chen
Tails,MacDonalds,Morning,Kalpana,55,Katia
Tails,Tachos,Morning,John,28,Ayla
Heads,MacDonalds,Evening,Katia,32,Chen
Tails,Tachos,Evening,Chen,16,Dev
Tails,MacDonalds,Morning,Katia,24,Katia
Tails,Tachos,Midday,Kalpana,92,Ayla
Heads,MacDonalds,Evening,Kalpana,75,Ayla
Tails,Panera,Midday,Kalpana,57,Chen
Heads,Starbucks,Morning,Katia,99,Katia
